"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
12,67,0.493150684931507,4516,9504,"ATOTONILCO EL GRANDE","TEZONTEPEC DE ALDAMA","Región Zacualtipán","Región Tula"
12,84,0.356164383561644,4516,8447,"ATOTONILCO EL GRANDE","ZIMAPÁN","Región Zacualtipán","Región Ixmiquilpan"
13,54,0.289256198347107,10131.5,3088,"ATOTONILCO DE TULA","SAN SALVADOR","Región Tula","Región Actopan"
14,17,0.5,1851.5,1164,"CALNALI","CHAPANTONGO","Región Huejutla","Región Huichapan"
14,18,0.468085106382979,1851.5,1920.5,"CALNALI","CHAPULHUACÁN","Región Huejutla","Región Jacala"
14,25,0.521276595744681,1851.5,1610,"CALNALI","HUAUTLA","Región Huejutla","Región Huejutla"
14,27,0.48936170212766,1851.5,1895,"CALNALI","HUEHUETLA","Región Huejutla","Región Tulancingo"
14,31,0.457142857142857,1851.5,2580.5,"CALNALI","JACALA DE LEDEZMA","Región Huejutla","Región Jacala"
14,37,0.463917525773196,1851.5,2091.5,"CALNALI","METZTITLÁN","Región Huejutla","Región Zacualtipán"
14,53,0.468085106382979,1851.5,1926.5,"CALNALI","SAN BARTOLO TUTOTEPEC","Región Huejutla","Región Tulancingo"
14,73,0.474226804123711,1851.5,2311.5,"CALNALI","TLANCHINOL","Región Huejutla","Región Huejutla"
15,80,0.348837209302326,1097.5,1736.5,"CARDONAL","YAHUALICA","Región Ixmiquilpan","Región Huejutla"
16,23,0.47887323943662,7948,6811.5,"CUAUTEPEC DE HINOJOSA","FRANCISCO I. MADERO","Región Tulancingo","Región Actopan"
16,67,0.5,7948,9504,"CUAUTEPEC DE HINOJOSA","TEZONTEPEC DE ALDAMA","Región Tulancingo","Región Tula"
17,25,0.451612903225806,1164,1610,"CHAPANTONGO","HUAUTLA","Región Huichapan","Región Huejutla"
17,27,0.488095238095238,1164,1895,"CHAPANTONGO","HUEHUETLA","Región Huichapan","Región Tulancingo"
18,49,0.453488372093023,1920.5,1255.5,"CHAPULHUACÁN","PISAFLORES","Región Jacala","Región Jacala"
19,44,0.372881355932203,990,1310.5,"CHILCUAUTLA","NOPALA DE VILLAGRÁN","Región Ixmiquilpan","Región Huichapan"
19,45,0.4,990,820.5,"CHILCUAUTLA","OMITLÁN DE JUÁREZ","Región Ixmiquilpan","Región Mineral de la Reforma"
19,55,0.375,990,1402,"CHILCUAUTLA","SANTIAGO DE ANAYA","Región Ixmiquilpan","Región Actopan"
20,33,0.478260869565217,383.5,364.5,"ELOXOCHITLÁN","JUÁREZ HIDALGO","Región Zacualtipán","Región Zacualtipán"
20,34,0.315789473684211,383.5,685.5,"ELOXOCHITLÁN","LOLOTLA","Región Zacualtipán","Región Huejutla"
20,47,0.380952380952381,383.5,360.5,"ELOXOCHITLÁN","PACULA","Región Zacualtipán","Región Jacala"
20,71,0.478260869565217,383.5,412.5,"ELOXOCHITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
21,66,0.411214953271028,3268,3438.5,"EMILIANO ZAPATA","VILLA DE TEZONTEPEC","Región Apan","Región Tizayuca"
21,75,0.40952380952381,3268,4093.5,"EMILIANO ZAPATA","TOLCAYUCA","Región Apan","Región Tizayuca"
23,41,0.470588235294118,6811.5,11274.5,"FRANCISCO I. MADERO","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
23,46,0.485714285714286,6811.5,4374,"FRANCISCO I. MADERO","SAN FELIPE ORIZATLÁN","Región Actopan","Región Huejutla"
23,50,0.459627329192547,6811.5,7954,"FRANCISCO I. MADERO","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
23,54,0.478571428571429,6811.5,3088,"FRANCISCO I. MADERO","SAN SALVADOR","Región Actopan","Región Actopan"
23,56,0.392857142857143,6811.5,6777,"FRANCISCO I. MADERO","SANTIAGO TULANTEPEC DE LUGO GUERRERO","Región Actopan","Región Tulancingo"
23,59,0.471428571428571,6811.5,3047,"FRANCISCO I. MADERO","TECOZAUTLA","Región Actopan","Región Huichapan"
23,67,0.635714285714286,6811.5,9504,"FRANCISCO I. MADERO","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
23,70,0.457142857142857,6811.5,5102.5,"FRANCISCO I. MADERO","TLAHUELILPAN","Región Actopan","Región Tula"
23,74,0.492857142857143,6811.5,8725,"FRANCISCO I. MADERO","TLAXCOAPAN","Región Actopan","Región Tula"
23,82,0.442857142857143,6811.5,5314.5,"FRANCISCO I. MADERO","ZAPOTLÁN DE JUÁREZ","Región Actopan","Región Pachuca"
24,38,0.361702127659574,1274.5,575.5,"HUASCA DE OCAMPO","MINERAL DEL CHICO","Región Mineral de la Reforma","Región Mineral de la Reforma"
25,27,0.462365591397849,1610,1895,"HUAUTLA","HUEHUETLA","Región Huejutla","Región Tulancingo"
25,37,0.45360824742268,1610,2091.5,"HUAUTLA","METZTITLÁN","Región Huejutla","Región Zacualtipán"
25,49,0.494623655913978,1610,1255.5,"HUAUTLA","PISAFLORES","Región Huejutla","Región Jacala"
25,65,0.463157894736842,1610,2203.5,"HUAUTLA","TETEPANGO","Región Huejutla","Región Tula"
25,73,0.484536082474227,1610,2311.5,"HUAUTLA","TLANCHINOL","Región Huejutla","Región Huejutla"
26,40,0.512820512820513,532,558,"HUAZALINGO","LA MISIÓN","Región Huejutla","Región Jacala"
26,78,0.44,532,837,"HUAZALINGO","XOCHIATIPAN","Región Huejutla","Región Huejutla"
26,79,0.358974358974359,532,560,"HUAZALINGO","XOCHICOATLÁN","Región Huejutla","Región Zacualtipán"
27,32,0.434210526315789,1895,2389,"HUEHUETLA","JALTOCÁN","Región Tulancingo","Región Huejutla"
27,36,0.486486486486487,1895,985.5,"HUEHUETLA","SAN AGUSTÍN METZQUITITLÁN","Región Tulancingo","Región Zacualtipán"
27,42,0.459459459459459,1895,2354.5,"HUEHUETLA","MOLANGO DE ESCAMILLA","Región Tulancingo","Región Zacualtipán"
27,53,0.546666666666667,1895,1926.5,"HUEHUETLA","SAN BARTOLO TUTOTEPEC","Región Tulancingo","Región Tulancingo"
27,60,0.52,1895,1465,"HUEHUETLA","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
27,78,0.405405405405405,1895,837,"HUEHUETLA","XOCHIATIPAN","Región Tulancingo","Región Huejutla"
27,80,0.418918918918919,1895,1736.5,"HUEHUETLA","YAHUALICA","Región Tulancingo","Región Huejutla"
28,30,0.414285714285714,22529,23722.5,"HUEJUTLA DE REYES","IXMIQUILPAN","Región Huejutla","Región Ixmiquilpan"
29,59,0.410071942446043,8617,3047,"HUICHAPAN","TECOZAUTLA","Región Huichapan","Región Huichapan"
30,41,0.461904761904762,23722.5,11274.5,"IXMIQUILPAN","MIXQUIAHUALA DE JUÁREZ","Región Ixmiquilpan","Región Actopan"
30,50,0.461904761904762,23722.5,7954,"IXMIQUILPAN","PROGRESO DE OBREGÓN","Región Ixmiquilpan","Región Actopan"
30,76,0.361904761904762,23722.5,33969.5,"IXMIQUILPAN","TULA DE ALLENDE","Región Ixmiquilpan","Región Tula"
30,77,0.407665505226481,23722.5,54669.5,"IXMIQUILPAN","TULANCINGO DE BRAVO","Región Ixmiquilpan","Región Tulancingo"
31,73,0.485714285714286,2580.5,2311.5,"JACALA DE LEDEZMA","TLANCHINOL","Región Jacala","Región Huejutla"
33,40,0.393939393939394,364.5,558,"JUÁREZ HIDALGO","LA MISIÓN","Región Zacualtipán","Región Jacala"
35,53,0.493827160493827,1034.5,1926.5,"METEPEC","SAN BARTOLO TUTOTEPEC","Región Tulancingo","Región Tulancingo"
35,65,0.484210526315789,1034.5,2203.5,"METEPEC","TETEPANGO","Región Tulancingo","Región Tula"
36,45,0.419354838709677,985.5,820.5,"SAN AGUSTÍN METZQUITITLÁN","OMITLÁN DE JUÁREZ","Región Zacualtipán","Región Mineral de la Reforma"
36,64,0.419354838709677,985.5,799.5,"SAN AGUSTÍN METZQUITITLÁN","TEPETITLÁN","Región Zacualtipán","Región Tula"
37,58,0.45360824742268,2091.5,2692.5,"METZTITLÁN","TASQUILLO","Región Zacualtipán","Región Ixmiquilpan"
37,60,0.463917525773196,2091.5,1465,"METZTITLÁN","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
37,73,0.494845360824742,2091.5,2311.5,"METZTITLÁN","TLANCHINOL","Región Zacualtipán","Región Huejutla"
38,43,0.347826086956522,575.5,495.5,"MINERAL DEL CHICO","NICOLÁS FLORES","Región Mineral de la Reforma","Región Ixmiquilpan"
40,43,0.441860465116279,558,495.5,"LA MISIÓN","NICOLÁS FLORES","Región Jacala","Región Ixmiquilpan"
41,50,0.494117647058824,11274.5,7954,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.511764705882353,11274.5,9504,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,53,0.48,2354.5,1926.5,"MOLANGO DE ESCAMILLA","SAN BARTOLO TUTOTEPEC","Región Zacualtipán","Región Tulancingo"
42,81,0.265060240963855,2354.5,10744,"MOLANGO DE ESCAMILLA","ZACUALTIPÁN DE ÁNGELES","Región Zacualtipán","Región Zacualtipán"
46,67,0.478571428571429,4374,9504,"SAN FELIPE ORIZATLÁN","TEZONTEPEC DE ALDAMA","Región Huejutla","Región Tula"
48,77,0.385542168674699,140720,54669.5,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
50,67,0.453416149068323,7954,9504,"PROGRESO DE OBREGÓN","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
51,69,0.344660194174757,38102,39978,"MINERAL DE LA REFORMA","TIZAYUCA","Región Mineral de la Reforma","Región Tizayuca"
51,76,0.300970873786408,38102,33969.5,"MINERAL DE LA REFORMA","TULA DE ALLENDE","Región Mineral de la Reforma","Región Tula"
52,58,0.357894736842105,5748.5,2692.5,"SAN AGUSTÍN TLAXIACA","TASQUILLO","Región Pachuca","Región Ixmiquilpan"
53,60,0.573333333333333,1926.5,1465,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,65,0.470588235294118,3088,2203.5,"SAN SALVADOR","TETEPANGO","Región Actopan","Región Tula"
54,67,0.507142857142857,3088,9504,"SAN SALVADOR","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
54,70,0.467213114754098,3088,5102.5,"SAN SALVADOR","TLAHUELILPAN","Región Actopan","Región Tula"
57,65,0.378947368421053,2364.5,2203.5,"SINGUILUCAN","TETEPANGO","Región Tulancingo","Región Tula"
58,65,0.473684210526316,2692.5,2203.5,"TASQUILLO","TETEPANGO","Región Ixmiquilpan","Región Tula"
62,80,0.340909090909091,889,1736.5,"TEPEHUACÁN DE GUERRERO","YAHUALICA","Región Zacualtipán","Región Huejutla"
63,69,0.220588235294118,24096,39978,"TEPEJI DEL RÍO DE OCAMPO","TIZAYUCA","Región Tula","Región Tizayuca"
65,72,0.484210526315789,2203.5,2063.5,"TETEPANGO","TLANALAPA","Región Tula","Región Apan"
65,73,0.45360824742268,2203.5,2311.5,"TETEPANGO","TLANCHINOL","Región Tula","Región Huejutla"
67,70,0.471428571428571,9504,5102.5,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.507142857142857,9504,8725,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
68,78,0.44,815,837,"TIANGUISTENGO","XOCHIATIPAN","Región Zacualtipán","Región Huejutla"
72,75,0.456521739130435,2063.5,4093.5,"TLANALAPA","TOLCAYUCA","Región Apan","Región Tizayuca"
82,83,0.420168067226891,5314.5,6077.5,"ZAPOTLÁN DE JUÁREZ","ZEMPOALA","Región Pachuca","Región Tizayuca"
