"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
1,60,0.432432432432432,1184.5,1449.5,"ACATLÁN","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
2,7,0.45360824742268,4210.5,1685.5,"ACAXOCHITLÁN","ALMOLOYA","Región Tulancingo","Región Apan"
2,39,0.402061855670103,4210.5,3800,"ACAXOCHITLÁN","MINERAL DEL MONTE","Región Tulancingo","Región Mineral de la Reforma"
3,30,0.47196261682243,19092.5,23553,"ACTOPAN","IXMIQUILPAN","Región Actopan","Región Ixmiquilpan"
4,35,0.471264367816092,1305.5,1009,"AGUA BLANCA DE ITURBIDE","METEPEC","Región Tulancingo","Región Tulancingo"
4,60,0.471264367816092,1305.5,1449.5,"AGUA BLANCA DE ITURBIDE","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
5,10,0.215686274509804,3449.5,11124.5,"AJACUBA","ATITALAQUIA","Región Tula","Región Tula"
5,23,0.481481481481481,3449.5,6822,"AJACUBA","FRANCISCO I. MADERO","Región Tula","Región Actopan"
5,52,0.343137254901961,3449.5,5311.5,"AJACUBA","SAN AGUSTÍN TLAXIACA","Región Tula","Región Pachuca"
5,54,0.468468468468468,3449.5,3088.5,"AJACUBA","SAN SALVADOR","Región Tula","Región Actopan"
5,58,0.46078431372549,3449.5,2682,"AJACUBA","TASQUILLO","Región Tula","Región Ixmiquilpan"
5,65,0.450980392156863,3449.5,2190.5,"AJACUBA","TETEPANGO","Región Tula","Región Tula"
5,67,0.473684210526316,3449.5,9272,"AJACUBA","TEZONTEPEC DE ALDAMA","Región Tula","Región Tula"
6,58,0.46875,2056,2682,"ALFAJAYUCAN","TASQUILLO","Región Ixmiquilpan","Región Ixmiquilpan"
6,65,0.489583333333333,2056,2190.5,"ALFAJAYUCAN","TETEPANGO","Región Ixmiquilpan","Región Tula"
7,25,0.494623655913978,1685.5,1620,"ALMOLOYA","HUAUTLA","Región Apan","Región Huejutla"
7,57,0.376344086021505,1685.5,2458,"ALMOLOYA","SINGUILUCAN","Región Apan","Región Tulancingo"
7,65,0.515789473684211,1685.5,2190.5,"ALMOLOYA","TETEPANGO","Región Apan","Región Tula"
8,50,0.482352941176471,9720.5,7534.5,"APAN","PROGRESO DE OBREGÓN","Región Apan","Región Actopan"
8,61,0.329411764705882,9720.5,18979,"APAN","TEPEAPULCO","Región Apan","Región Apan"
9,19,0.396825396825397,1372.5,980,"EL ARENAL","CHILCUAUTLA","Región Actopan","Región Ixmiquilpan"
9,22,0.393939393939394,1372.5,1217.5,"EL ARENAL","EPAZOYUCAN","Región Actopan","Región Mineral de la Reforma"
