"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
1,6,0.4,1452,2416,"ACATLÁN","ALFAJAYUCAN","Región Tulancingo","Región Ixmiquilpan"
2,14,0.451923076923077,4881,2814,"ACAXOCHITLÁN","CALNALI","Región Tulancingo","Región Huejutla"
3,12,0.458536585365854,21107.5,5058.5,"ACTOPAN","ATOTONILCO EL GRANDE","Región Actopan","Región Zacualtipán"
3,30,0.520179372197309,21107.5,25756.5,"ACTOPAN","IXMIQUILPAN","Región Actopan","Región Ixmiquilpan"
3,41,0.468292682926829,21107.5,11800,"ACTOPAN","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
3,67,0.468292682926829,21107.5,11043.5,"ACTOPAN","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
3,76,0.351219512195122,21107.5,33810,"ACTOPAN","TULA DE ALLENDE","Región Actopan","Región Tula"
4,5,0.466019417475728,1594.5,3554.5,"AGUA BLANCA DE ITURBIDE","AJACUBA","Región Tulancingo","Región Tula"
4,11,0.485714285714286,1594.5,2099,"AGUA BLANCA DE ITURBIDE","ATLAPEXCO","Región Tulancingo","Región Huejutla"
4,18,0.471153846153846,1594.5,2327.5,"AGUA BLANCA DE ITURBIDE","CHAPULHUACÁN","Región Tulancingo","Región Jacala"
4,37,0.495145631067961,1594.5,2166.5,"AGUA BLANCA DE ITURBIDE","METZTITLÁN","Región Tulancingo","Región Zacualtipán"
4,49,0.456310679611651,1594.5,1473.5,"AGUA BLANCA DE ITURBIDE","PISAFLORES","Región Tulancingo","Región Jacala"
4,58,0.453703703703704,1594.5,2819,"AGUA BLANCA DE ITURBIDE","TASQUILLO","Región Tulancingo","Región Ixmiquilpan"
5,65,0.456310679611651,3554.5,2021,"AJACUBA","TETEPANGO","Región Tula","Región Tula"
6,18,0.451923076923077,2416,2327.5,"ALFAJAYUCAN","CHAPULHUACÁN","Región Ixmiquilpan","Región Jacala"
6,21,0.403361344537815,2416,2912.5,"ALFAJAYUCAN","EMILIANO ZAPATA","Región Ixmiquilpan","Región Apan"
7,65,0.510416666666667,2170.5,2021,"ALMOLOYA","TETEPANGO","Región Apan","Región Tula"
7,75,0.340425531914894,2170.5,4539.5,"ALMOLOYA","TOLCAYUCA","Región Apan","Región Tizayuca"
8,12,0.481927710843373,11629.5,5058.5,"APAN","ATOTONILCO EL GRANDE","Región Apan","Región Zacualtipán"
8,23,0.451807228915663,11629.5,7460,"APAN","FRANCISCO I. MADERO","Región Apan","Región Actopan"
8,50,0.473053892215569,11629.5,8658.5,"APAN","PROGRESO DE OBREGÓN","Región Apan","Región Actopan"
8,61,0.307228915662651,11629.5,20053.5,"APAN","TEPEAPULCO","Región Apan","Región Apan"
8,67,0.5,11629.5,11043.5,"APAN","TEZONTEPEC DE ALDAMA","Región Apan","Región Tula"
9,65,0.427083333333333,2021.5,2021,"EL ARENAL","TETEPANGO","Región Actopan","Región Tula"
10,13,0.248062015503876,11273,11904,"ATITALAQUIA","ATOTONILCO DE TULA","Región Tula","Región Tula"
11,25,0.462962962962963,2099,1931.5,"ATLAPEXCO","HUAUTLA","Región Huejutla","Región Huejutla"
12,23,0.558441558441558,5058.5,7460,"ATOTONILCO EL GRANDE","FRANCISCO I. MADERO","Región Zacualtipán","Región Actopan"
12,50,0.473053892215569,5058.5,8658.5,"ATOTONILCO EL GRANDE","PROGRESO DE OBREGÓN","Región Zacualtipán","Región Actopan"
12,59,0.49375,5058.5,4172,"ATOTONILCO EL GRANDE","TECOZAUTLA","Región Zacualtipán","Región Huichapan"
12,67,0.5,5058.5,11043.5,"ATOTONILCO EL GRANDE","TEZONTEPEC DE ALDAMA","Región Zacualtipán","Región Tula"
13,63,0.224806201550388,11904,24464.5,"ATOTONILCO DE TULA","TEPEJI DEL RÍO DE OCAMPO","Región Tula","Región Tula"
13,83,0.294573643410853,11904,7960,"ATOTONILCO DE TULA","ZEMPOALA","Región Tula","Región Tizayuca"
14,17,0.457142857142857,2814,1256,"CALNALI","CHAPANTONGO","Región Huejutla","Región Huichapan"
14,18,0.461538461538462,2814,2327.5,"CALNALI","CHAPULHUACÁN","Región Huejutla","Región Jacala"
14,25,0.537037037037037,2814,1931.5,"CALNALI","HUAUTLA","Región Huejutla","Región Huejutla"
14,27,0.480769230769231,2814,2134.5,"CALNALI","HUEHUETLA","Región Huejutla","Región Tulancingo"
14,32,0.413461538461538,2814,2605.5,"CALNALI","JALTOCÁN","Región Huejutla","Región Huejutla"
14,46,0.466165413533835,2814,5047.5,"CALNALI","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
14,49,0.471153846153846,2814,1473.5,"CALNALI","PISAFLORES","Región Huejutla","Región Jacala"
14,60,0.451923076923077,2814,1554.5,"CALNALI","TENANGO DE DORIA","Región Huejutla","Región Tulancingo"
14,73,0.519230769230769,2814,3349,"CALNALI","TLANCHINOL","Región Huejutla","Región Huejutla"
15,26,0.416666666666667,1123,729.5,"CARDONAL","HUAZALINGO","Región Ixmiquilpan","Región Huejutla"
16,67,0.503030303030303,9350,11043.5,"CUAUTEPEC DE HINOJOSA","TEZONTEPEC DE ALDAMA","Región Tulancingo","Región Tula"
17,72,0.40952380952381,1256,2268,"CHAPANTONGO","TLANALAPA","Región Huichapan","Región Apan"
17,82,0.414634146341463,1256,5808.5,"CHAPANTONGO","ZAPOTLÁN DE JUÁREZ","Región Huichapan","Región Pachuca"
18,25,0.481481481481481,2327.5,1931.5,"CHAPULHUACÁN","HUAUTLA","Región Jacala","Región Huejutla"
18,31,0.446280991735537,2327.5,2823,"CHAPULHUACÁN","JACALA DE LEDEZMA","Región Jacala","Región Jacala"
18,49,0.471153846153846,2327.5,1473.5,"CHAPULHUACÁN","PISAFLORES","Región Jacala","Región Jacala"
18,57,0.419047619047619,2327.5,2499,"CHAPULHUACÁN","SINGUILUCAN","Región Jacala","Región Tulancingo"
18,73,0.451923076923077,2327.5,3349,"CHAPULHUACÁN","TLANCHINOL","Región Jacala","Región Huejutla"
19,64,0.445945945945946,1242,938.5,"CHILCUAUTLA","TEPETITLÁN","Región Ixmiquilpan","Región Tula"
20,33,0.5,233.5,213.5,"ELOXOCHITLÁN","JUÁREZ HIDALGO","Región Zacualtipán","Región Zacualtipán"
20,34,0.305555555555556,233.5,729,"ELOXOCHITLÁN","LOLOTLA","Región Zacualtipán","Región Huejutla"
20,47,0.416666666666667,233.5,363.5,"ELOXOCHITLÁN","PACULA","Región Zacualtipán","Región Jacala"
20,71,0.472222222222222,233.5,314,"ELOXOCHITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
21,83,0.359375,2912.5,7960,"EMILIANO ZAPATA","ZEMPOALA","Región Apan","Región Tizayuca"
22,64,0.418918918918919,1427.5,938.5,"EPAZOYUCAN","TEPETITLÁN","Región Mineral de la Reforma","Región Tula"
23,41,0.475675675675676,7460,11800,"FRANCISCO I. MADERO","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
23,46,0.455172413793103,7460,5047.5,"FRANCISCO I. MADERO","SAN FELIPE ORIZATLÁN","Región Actopan","Región Huejutla"
23,50,0.467065868263473,7460,8658.5,"FRANCISCO I. MADERO","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
23,52,0.317241379310345,7460,6159.5,"FRANCISCO I. MADERO","SAN AGUSTÍN TLAXIACA","Región Actopan","Región Pachuca"
23,54,0.496551724137931,7460,3331.5,"FRANCISCO I. MADERO","SAN SALVADOR","Región Actopan","Región Actopan"
23,58,0.455172413793103,7460,2819,"FRANCISCO I. MADERO","TASQUILLO","Región Actopan","Región Ixmiquilpan"
23,59,0.475,7460,4172,"FRANCISCO I. MADERO","TECOZAUTLA","Región Actopan","Región Huichapan"
23,67,0.542682926829268,7460,11043.5,"FRANCISCO I. MADERO","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
23,70,0.455172413793103,7460,5615.5,"FRANCISCO I. MADERO","TLAHUELILPAN","Región Actopan","Región Tula"
23,74,0.496551724137931,7460,9042.5,"FRANCISCO I. MADERO","TLAXCOAPAN","Región Actopan","Región Tula"
24,38,0.42,1329.5,686.5,"HUASCA DE OCAMPO","MINERAL DEL CHICO","Región Mineral de la Reforma","Región Mineral de la Reforma"
24,45,0.347222222222222,1329.5,1140,"HUASCA DE OCAMPO","OMITLÁN DE JUÁREZ","Región Mineral de la Reforma","Región Mineral de la Reforma"
25,46,0.458646616541353,1931.5,5047.5,"HUAUTLA","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
25,49,0.481481481481481,1931.5,1473.5,"HUAUTLA","PISAFLORES","Región Huejutla","Región Jacala"
25,54,0.483050847457627,1931.5,3331.5,"HUAUTLA","SAN SALVADOR","Región Huejutla","Región Actopan"
25,73,0.509259259259259,1931.5,3349,"HUAUTLA","TLANCHINOL","Región Huejutla","Región Huejutla"
25,84,0.371900826446281,1931.5,8848,"HUAUTLA","ZIMAPÁN","Región Huejutla","Región Ixmiquilpan"
26,33,0.4375,729.5,213.5,"HUAZALINGO","JUÁREZ HIDALGO","Región Huejutla","Región Zacualtipán"
27,53,0.464285714285714,2134.5,2044,"HUEHUETLA","SAN BARTOLO TUTOTEPEC","Región Tulancingo","Región Tulancingo"
27,60,0.48780487804878,2134.5,1554.5,"HUEHUETLA","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
27,80,0.402597402597403,2134.5,1871,"HUEHUETLA","YAHUALICA","Región Tulancingo","Región Huejutla"
28,30,0.434977578475336,24256,25756.5,"HUEJUTLA DE REYES","IXMIQUILPAN","Región Huejutla","Región Ixmiquilpan"
29,59,0.40625,9382.5,4172,"HUICHAPAN","TECOZAUTLA","Región Huichapan","Región Huichapan"
