"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
221111,331210,"Generación de electricidad a partir de combustibles fósiles","Fabricación de tubos y postes de hierro y acero",1,431.5,41,0.400995876593063,0.338498426392969,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221111,518210,"Generación de electricidad a partir de combustibles fósiles","Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0.5,431.5,98.5,0.400995876593063,0.263491594088598,22,51,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Información en medios masivos"
221121,311222,"Transmisión de energía eléctrica","Elaboración de aceites y grasas vegetales comestibles",0.666666666666667,13,80.5,0.352004163676653,0.325784085068785,22,31,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,315210,"Transmisión de energía eléctrica","Confección de prendas de vestir de cuero, piel y de materiales sucedáneos",0.666666666666667,13,5,0.352004163676653,0.261223933731101,22,31,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,323111,"Transmisión de energía eléctrica","Impresión de libros, periódicos y revistas",0.666666666666667,13,28,0.352004163676653,0.253915362447748,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,325510,"Transmisión de energía eléctrica","Fabricación de pinturas y recubrimientos",0.75,13,220.5,0.352004163676653,0.262220225975916,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,327211,"Transmisión de energía eléctrica","Fabricación de vidrio",0.666666666666667,13,63.5,0.352004163676653,0.310137489201628,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,333242,"Transmisión de energía eléctrica","Fabricación de maquinaria y equipo para la industria del hule y del plástico",0.666666666666667,13,41,0.352004163676653,0.239886015434453,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,333920,"Transmisión de energía eléctrica","Fabricación de maquinaria y equipo para levantar y trasladar",0.666666666666667,13,23,0.352004163676653,0.277938821181455,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,336120,"Transmisión de energía eléctrica","Fabricación de camiones y tractocamiones",0.666666666666667,13,442.5,0.352004163676653,0.324124635391265,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,541712,"Transmisión de energía eléctrica","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público",0.666666666666667,13,23,0.352004163676653,0.318990444536525,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221121,561330,"Transmisión de energía eléctrica","Suministro de personal permanente",0.666666666666667,13,944,0.352004163676653,0.254955814964078,22,56,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221121,611622,"Transmisión de energía eléctrica","Escuelas de deporte del sector público",0.666666666666667,13,7.5,0.352004163676653,0.285216128657471,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221122,621910,"Distribución de energía eléctrica","Servicios de ambulancias",0.5,1783,640,0.42993016432967,0.376353786391408,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221123,611699,"Comercialización de energía eléctrica","Otros servicios educativos proporcionados por el sector público",0.454545454545455,198,308,0.388991832994369,0.411366184493105,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221210,332810,"Suministro de gas natural por ductos al consumidor final","Recubrimientos y terminados metálicos",0.5,15.5,126.5,0.258122179267094,0.291497809859103,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,336320,"Suministro de gas natural por ductos al consumidor final","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores",0.5,15.5,314.5,0.258122179267094,0.331882787559838,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,432113,"Suministro de gas natural por ductos al consumidor final","Comercio al por mayor de cueros y pieles",0.5,15.5,28,0.258122179267094,0.292760253546786,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221311,327320,"Captación, tratamiento y suministro de agua realizados por el sector privado","Fabricación de concreto",0.444444444444444,136.5,432.5,0.352653358696958,0.325389641897773,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221312,461121,"Captación, tratamiento y suministro de agua realizados por el sector público","Comercio al por menor de carnes rojas",0.686274509803922,3646,5172,0.356555291018678,0.423650901009815,22,46,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por menor"
221312,812322,"Captación, tratamiento y suministro de agua realizados por el sector público","Administración de cementerios pertenecientes al sector público",0.696428571428571,3646,618.5,0.356555291018678,0.50468438165346,22,81,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Otros servicios excepto actividades gubernamentales"
221312,931210,"Captación, tratamiento y suministro de agua realizados por el sector público","Administración pública en general",0.701754385964912,3646,22483.5,0.356555291018678,0.466832983696661,22,93,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
236111,311813,"Edificación de vivienda unifamiliar","Elaboración de tortillas de harina de trigo de forma tradicional",0.444444444444444,2428.5,88.5,0.334047727943788,0.275887803650598,23,31,"Construcción","Industrias manufactureras"
236112,561310,"Edificación de vivienda multifamiliar","Agencias de colocación",0.6,428,52,0.314098025880447,0.289614011129677,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
236113,237211,"Supervisión de edificación residencial","División de terrenos",0.666666666666667,25.5,5,0.290768316997746,0.248825862755286,23,23,"Construcción","Construcción"
236113,238290,"Supervisión de edificación residencial","Otras instalaciones y equipamiento en construcciones",0.75,25.5,64,0.290768316997746,0.263508623824886,23,23,"Construcción","Construcción"
236113,323120,"Supervisión de edificación residencial","Industrias conexas a la impresión",0.666666666666667,25.5,13,0.290768316997746,0.217743316131458,23,32,"Construcción","Industrias manufactureras"
236113,433312,"Supervisión de edificación residencial","Comercio al por mayor de juguetes y bicicletas",0.666666666666667,25.5,18,0.290768316997746,0.290719515046615,23,43,"Construcción","Comercio al por mayor"
236113,484111,"Supervisión de edificación residencial","Autotransporte local de productos agrícolas sin refrigeración",0.666666666666667,25.5,10.5,0.290768316997746,0.304417208407632,23,48,"Construcción","Transportes, correos y almacenamiento"
236113,513131,"Supervisión de edificación residencial","Edición de libros en formato electrónico",0.666666666666667,25.5,23,0.290768316997746,0.257099787757705,23,51,"Construcción","Información en medios masivos"
236113,532121,"Supervisión de edificación residencial","Alquiler de camiones de carga sin chofer",0.666666666666667,25.5,13,0.290768316997746,0.298860260147692,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
236113,532289,"Supervisión de edificación residencial","Alquiler de otros artículos para el hogar y personales",0.666666666666667,25.5,10,0.290768316997746,0.288243147679817,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
236113,541870,"Supervisión de edificación residencial","Distribución de material publicitario",0.666666666666667,25.5,5,0.290768316997746,0.226367116862487,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
236113,561740,"Supervisión de edificación residencial","Servicios de limpieza de tapicería, alfombras y muebles",0.666666666666667,25.5,5,0.290768316997746,0.326916109840353,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
236113,621610,"Supervisión de edificación residencial","Servicios de enfermería a domicilio",0.666666666666667,25.5,7.5,0.290768316997746,0.332631608653057,23,62,"Construcción","Servicios de salud y de asistencia social"
236113,713299,"Supervisión de edificación residencial","Otros juegos de azar",0.666666666666667,25.5,212,0.290768316997746,0.301050796819041,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
236211,434230,"Edificación de naves y plantas industriales, excepto la supervisión","Comercio al por mayor de combustibles de uso industrial",0.571428571428571,1002.5,555.5,0.29752190439818,0.358908331532177,23,43,"Construcción","Comercio al por mayor"
236211,484210,"Edificación de naves y plantas industriales, excepto la supervisión","Servicios de mudanzas",0.6,1002.5,73.5,0.29752190439818,0.290101938419772,23,48,"Construcción","Transportes, correos y almacenamiento"
236212,327410,"Supervisión de edificación de naves y plantas industriales","Fabricación de cal",0.5,23,391.5,0.292884961947502,0.389889210021801,23,32,"Construcción","Industrias manufactureras"
236212,623212,"Supervisión de edificación de naves y plantas industriales","Residencias del sector público para el cuidado de personas con problemas de retardo mental",0.5,23,8,0.292884961947502,0.297599340823686,23,62,"Construcción","Servicios de salud y de asistencia social"
236221,531210,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión","Inmobiliarias y corredores de bienes raíces",0.4,2061,871,0.30884859056939,0.292600985253252,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237111,238122,"Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje","Montaje de estructuras de acero prefabricadas",0.6,389,84,0.353675949073056,0.314836961017561,23,23,"Construcción","Construcción"
237111,238910,"Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje","Preparación de terrenos para la construcción",0.6,389,92.5,0.353675949073056,0.289942350303131,23,23,"Construcción","Construcción"
237112,339993,"Construcción de sistemas de riego agrícola","Fabricación de escobas, cepillos y similares",0.75,331,38,0.408287119294398,0.295171929867374,23,33,"Construcción","Industrias manufactureras"
237112,713941,"Construcción de sistemas de riego agrícola","Clubes deportivos del sector privado",0.75,331,403.5,0.408287119294398,0.263344438969981,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237113,238130,"Supervisión de construcción de obras para el tratamiento, distribución y suministro de agua, drenaje y riego","Trabajos de albañilería",0.5,2.5,5,0.263027079414904,0.291577843320346,23,23,"Construcción","Construcción"
237113,327214,"Supervisión de construcción de obras para el tratamiento, distribución y suministro de agua, drenaje y riego","Fabricación de fibra de vidrio",1,2.5,2.5,0.263027079414904,0.246041501761079,23,32,"Construcción","Industrias manufactureras"
237121,238320,"Construcción de sistemas de distribución de petróleo y gas","Trabajos de pintura y otros cubrimientos de paredes",0.5,98.5,23,0.28856063264829,0.280441044703921,23,23,"Construcción","Construcción"
237121,333993,"Construcción de sistemas de distribución de petróleo y gas","Fabricación de aparatos e instrumentos para pesar",0.5,98.5,2.5,0.28856063264829,0.290785624737547,23,33,"Construcción","Industrias manufactureras"
237122,326212,"Construcción de plantas de refinería y petroquímica","Revitalización de llantas",0.666666666666667,312.5,25.5,0.390477013897653,0.358222500966925,23,32,"Construcción","Industrias manufactureras"
237122,333244,"Construcción de plantas de refinería y petroquímica","Fabricación de maquinaria y equipo para la industria textil",0.5,312.5,2.5,0.390477013897653,0.212782423701917,23,33,"Construcción","Industrias manufactureras"
237122,339940,"Construcción de plantas de refinería y petroquímica","Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina",0.666666666666667,312.5,15,0.390477013897653,0.28485047509297,23,33,"Construcción","Industrias manufactureras"
237131,314999,"Construcción de obras de generación y conducción de energía eléctrica","Fabricación de banderas y otros productos textiles no clasificados en otra parte",0.6,203.5,12.5,0.335217334309095,0.32278898471842,23,31,"Construcción","Industrias manufactureras"
237131,561920,"Construcción de obras de generación y conducción de energía eléctrica","Organizadores de convenciones y ferias comerciales e industriales",0.6,203.5,20.5,0.335217334309095,0.251351141437044,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237132,323111,"Construcción de obras para telecomunicaciones","Impresión de libros, periódicos y revistas",0.666666666666667,104,28,0.378358655102655,0.253915362447748,23,32,"Construcción","Industrias manufactureras"
237132,561110,"Construcción de obras para telecomunicaciones","Servicios de administración de negocios",0.666666666666667,104,374,0.378358655102655,0.236800412859548,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237132,561330,"Construcción de obras para telecomunicaciones","Suministro de personal permanente",0.666666666666667,104,944,0.378358655102655,0.254955814964078,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237132,561422,"Construcción de obras para telecomunicaciones","Servicios de recepción de llamadas telefónicas y promoción por teléfono",1,104,109,0.378358655102655,0.290216346526827,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237132,622211,"Construcción de obras para telecomunicaciones","Hospitales psiquiátricos y para el tratamiento por adicción del sector privado",0.666666666666667,104,7.5,0.378358655102655,0.296007517379774,23,62,"Construcción","Servicios de salud y de asistencia social"
237211,323120,"División de terrenos","Industrias conexas a la impresión",1,5,13,0.248825862755286,0.217743316131458,23,32,"Construcción","Industrias manufactureras"
237211,433312,"División de terrenos","Comercio al por mayor de juguetes y bicicletas",0.666666666666667,5,18,0.248825862755286,0.290719515046615,23,43,"Construcción","Comercio al por mayor"
237211,484111,"División de terrenos","Autotransporte local de productos agrícolas sin refrigeración",1,5,10.5,0.248825862755286,0.304417208407632,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,513131,"División de terrenos","Edición de libros en formato electrónico",1,5,23,0.248825862755286,0.257099787757705,23,51,"Construcción","Información en medios masivos"
237211,532121,"División de terrenos","Alquiler de camiones de carga sin chofer",0.666666666666667,5,13,0.248825862755286,0.298860260147692,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237211,532289,"División de terrenos","Alquiler de otros artículos para el hogar y personales",0.666666666666667,5,10,0.248825862755286,0.288243147679817,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237211,541870,"División de terrenos","Distribución de material publicitario",1,5,5,0.248825862755286,0.226367116862487,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,561740,"División de terrenos","Servicios de limpieza de tapicería, alfombras y muebles",1,5,5,0.248825862755286,0.326916109840353,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237211,713299,"División de terrenos","Otros juegos de azar",0.666666666666667,5,212,0.248825862755286,0.301050796819041,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237212,435313,"Construcción de obras de urbanización","Comercio al por mayor de mobiliario, equipo e instrumental médico y de laboratorio",0.444444444444444,1365,199.5,0.376708282115703,0.199986109163944,23,43,"Construcción","Comercio al por mayor"
237213,311921,"Supervisión de división de terrenos y de construcción de obras de urbanización","Beneficio del café",0.5,23,5,0.403078632412879,0.410417291181218,23,31,"Construcción","Industrias manufactureras"
237312,336210,"Construcción de carreteras, puentes y similares","Fabricación de carrocerías y remolques",0.5,1779.5,397.5,0.419935301747715,0.310115008010623,23,33,"Construcción","Industrias manufactureras"
237313,311940,"Supervisión de construcción de vías de comunicación","Elaboración de condimentos y aderezos",1,20.5,75.5,0.440999427190212,0.297130064193426,23,31,"Construcción","Industrias manufactureras"
237313,327215,"Supervisión de construcción de vías de comunicación","Fabricación de artículos de vidrio de uso doméstico",1,20.5,264,0.440999427190212,0.40927777714175,23,32,"Construcción","Industrias manufactureras"
237313,331111,"Supervisión de construcción de vías de comunicación","Complejos siderúrgicos",1,20.5,175.5,0.440999427190212,0.394316701525031,23,33,"Construcción","Industrias manufactureras"
237313,431170,"Supervisión de construcción de vías de comunicación","Comercio al por mayor de embutidos",1,20.5,555,0.440999427190212,0.394063926752818,23,43,"Construcción","Comercio al por mayor"
237993,431199,"Construcción de obras para transporte eléctrico y ferroviario","Comercio al por mayor de otros alimentos",0.75,89.5,191,0.267574365256953,0.317671832962943,23,43,"Construcción","Comercio al por mayor"
237999,311511,"Otras construcciones de ingeniería civil","Elaboración de leche líquida",1,41,256,0.345304782858767,0.379594081947569,23,31,"Construcción","Industrias manufactureras"
237999,312222,"Otras construcciones de ingeniería civil","Elaboración de puros y otros productos de tabaco",1,41,20.5,0.345304782858767,0.506460063133842,23,31,"Construcción","Industrias manufactureras"
237999,326130,"Otras construcciones de ingeniería civil","Fabricación de laminados de plástico rígido",1,41,2.5,0.345304782858767,0.284755704879177,23,32,"Construcción","Industrias manufactureras"
237999,327122,"Otras construcciones de ingeniería civil","Fabricación de azulejos y losetas no refractarias",1,41,8,0.345304782858767,0.300546166581467,23,32,"Construcción","Industrias manufactureras"
237999,332991,"Otras construcciones de ingeniería civil","Fabricación de baleros y rodamientos",1,41,2.5,0.345304782858767,0.280687637063084,23,33,"Construcción","Industrias manufactureras"
237999,333992,"Otras construcciones de ingeniería civil","Fabricación de maquinaria y equipo para envasar y empacar",1,41,2.5,0.345304782858767,0.318046084947359,23,33,"Construcción","Industrias manufactureras"
237999,431123,"Otras construcciones de ingeniería civil","Comercio al por mayor de pescados y mariscos",1,41,2.5,0.345304782858767,0.303236145838622,23,43,"Construcción","Comercio al por mayor"
237999,431212,"Otras construcciones de ingeniería civil","Comercio al por mayor de vinos y licores",1,41,33.5,0.345304782858767,0.219927644820227,23,43,"Construcción","Comercio al por mayor"
237999,431220,"Otras construcciones de ingeniería civil","Comercio al por mayor de cigarros, puros y tabaco",1,41,81.5,0.345304782858767,0.307213448010384,23,43,"Construcción","Comercio al por mayor"
237999,481210,"Otras construcciones de ingeniería civil","Transporte aéreo no regular",1,41,43,0.345304782858767,0.260634338086608,23,48,"Construcción","Transportes, correos y almacenamiento"
237999,488112,"Otras construcciones de ingeniería civil","Administración de aeropuertos y helipuertos",1,41,20.5,0.345304782858767,0.298340877756337,23,48,"Construcción","Transportes, correos y almacenamiento"
237999,488190,"Otras construcciones de ingeniería civil","Otros servicios relacionados con el transporte aéreo",1,41,2.5,0.345304782858767,0.232843518857773,23,48,"Construcción","Transportes, correos y almacenamiento"
237999,488511,"Otras construcciones de ingeniería civil","Servicios de agencias aduanales",1,41,5,0.345304782858767,0.283048379275405,23,48,"Construcción","Transportes, correos y almacenamiento"
237999,493119,"Otras construcciones de ingeniería civil","Otros servicios de almacenamiento general sin instalaciones especializadas",1,41,8,0.345304782858767,0.281042019674188,23,49,"Construcción","Transportes, correos y almacenamiento"
237999,513121,"Otras construcciones de ingeniería civil","Edición de revistas y otras publicaciones periódicas en formato electrónico",1,41,2.5,0.345304782858767,0.308554723944944,23,51,"Construcción","Información en medios masivos"
237999,513210,"Otras construcciones de ingeniería civil","Edición de software",1,41,2.5,0.345304782858767,0.220133571150064,23,51,"Construcción","Información en medios masivos"
237999,519290,"Otras construcciones de ingeniería civil","Portales de búsqueda en la red y otros servicios de suministro de información",1,41,20.5,0.345304782858767,0.40513861692234,23,51,"Construcción","Información en medios masivos"
237999,523990,"Otras construcciones de ingeniería civil","Otros servicios relacionados con la intermediación bursátil",1,41,2.5,0.345304782858767,0.249381048483002,23,52,"Construcción","Servicios financieros y de seguros"
237999,524220,"Otras construcciones de ingeniería civil","Administración de cajas de pensión y de seguros independientes",1,41,104.5,0.345304782858767,0.283170793620153,23,52,"Construcción","Servicios financieros y de seguros"
237999,541350,"Otras construcciones de ingeniería civil","Servicios de inspección de edificios",1,41,89,0.345304782858767,0.399478795089412,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
