"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"001","ACATLÁN",10.0189072579261,7.39598959624869,0.0500750492687437,8.21440537466955,0.541208494713353,0.199680538063716,0.155091619388057,11.3864942667123,2.83118639549055,2.00187143998095,0.210461794262638,0.504561503039977,7.55406352488113,164.61963608761,5.47988721035816,0.0681504310937832,4.67834668883696,30.1544575814472,0.170819178543286,1.66837485796552,0.921339329253625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"002","ACAXOCHITLÁN",6.24875826544249,2.76503376731498,8.81481732249958,1.27307334062678,4.13498616697,4.03397058471298,1.23281562653149,7.34294781538225,1.07643351302529,1.77579883397279,0.257278033571921,0.154199710894111,5.01164163075269,42.441316627709,2.22552388368711,1.87968582215671,2.09287824414351,NA,1.35783321787697,1.65199258810779,2.34764834244375,0.0103230806835587,346.587928945791,1.6995747473794,0.0780931292355755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"003","ACTOPAN",3.62760286508583,1.13303970542014,4.67442446134512,4.64724465842967,7.64307696103685,3.09643047057643,0.967567635058592,4.43979636549733,7.18421079492724,4.50362804163529,2.6917952146172,6.20981570114681,4.00236094300566,0.105356502561354,0.683675952027092,0.997645044449097,5.74346201785248,0.00359362273982278,3.95836632027112,2.67356662912011,4.39505704722552,0.0758639370050296,1.72207274769213,1.6515850277218,1.21420907871023,0.245161013277025,29.7498286131541,0.232421912772238,673.062888861567,6.62488327260225,NA,NA,NA,NA,NA
"004","AGUA BLANCA DE ITURBIDE",9.43315654701773,4.70779026417157,0.3248752943915,1.48036541779558,0.390137229828681,1.82961858171721,14.5295051994252,2.27371287627424,6.95595931066222,1.55194922864229,0.151714140115054,0.818369473582561,3.70013031604394,198.542139126715,0.304803120950145,0.442144175349224,0.0514014245915977,NA,0.123137241505762,2.70600718847043,7.23269716431834,88.8314073295485,11.0249947256933,NA,NA,0.759064530757556,NA,0.686916119554482,NA,NA,NA,NA,NA,NA,NA
"005","AJACUBA",22.8139378855022,0.598831086721328,3.50739847152175,0.562205904658769,51.0257843035337,8.16444165232517,10.6531476901135,7.91847092340138,2.69166017303421,3.97090626268743,2.22322043140783,1.33248821524879,7.77338663178772,0.321022346573373,2.59690205821852,1.90101084452283,33.9390919193488,NA,2.93336600730861,1.10149596405113,8.32745572138922,8.39329731847419,1.52709460394457,0.181315556819627,NA,2.1290765574563,NA,0.039320606465131,NA,NA,NA,NA,NA,NA,NA
"006","ALFAJAYUCAN",1.50720630155433,3.14740328332923,0.0410135441965434,1.53255222501688,28.7251483749661,1.08533220728323,0.127026474844747,4.03653545279917,2.00890044091953,1.17946629655476,0.172376946737472,1.33895208920777,1.99837498189662,164.113377099203,4.3644471571914,0.893088516854808,0.178856355484768,2.05510145602789,2.96045325283362,0.34161706764551,4.16736221938135,NA,0.347959752753602,NA,0.837161571357561,0.0539028638371608,NA,NA,NA,NA,708.432662614912,NA,NA,NA,NA
"007","ALMOLOYA",0.757086433252402,4.01255245648678,0.779202423725057,1.75969303622025,2.53624285671069,0.882294139414129,NA,0.729934741635446,1.25611086763442,1.46417280050743,3.1171266436783,0.116765707851705,2.08908168167823,NA,0.220166045035657,1.00936859008004,0.0371283874202249,67.7292189419373,5.13744915165614,0.988404710627433,3.24302300234939,NA,24.3369298800444,1.01687362187101,0.23653998987867,NA,NA,NA,NA,NA,1637.74792709591,NA,NA,NA,NA
"008","APAN",3.80634831023431,1.34531831666172,6.79869842594386,3.75643328828841,11.3818439692148,2.78138657287274,0.521862795591972,5.11714798574975,6.22315648031965,3.87515230928108,2.95366054256852,9.44920003224083,6.81089677115267,0.545588255535925,2.11178714275893,3.00459653685074,0.316146872644149,NA,0.843305319526669,1.36420938689774,7.35710663263547,0.682636771807055,1.1615404929973,1.20272722111012,0.426417181065591,0.0702873573873204,NA,370.783421453264,NA,15.2475259184283,1.52257764039957,0.149108426926048,2.21837945602782,NA,NA
"009","EL ARENAL",0.199988272442696,4.92245799860286,0.19591226650112,1.44605421316162,NA,4.10927530176156,40.7996351249136,7.12771388344424,3.68675712839946,13.6159796929742,0.823405023619667,1.97403275869515,6.35251404382696,0.475582914097825,3.72211151072461,0.266629900790639,0.0697433199005576,NA,11.2342629866179,0.40795653794984,7.44861557410552,11.1855095356557,1.66212369958685,109.604601048173,NA,0.257481581563231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"010","ATITALAQUIA",1.99467031460344,0.44214496024847,31.223140190443,0.284741192860709,1.27857872110659,2.52467734189827,0.535161501640199,0.933852882139233,1.26687203098087,0.730250134611104,30.8083573654841,1.47475689843308,1.31004034808385,0.426909037398586,23.3444224527079,9.73368023828905,0.0323914003397555,1.97721782612294,0.480260223453146,0.101441532282987,1.24187012033654,11.9880557863196,0.250020895414076,0.0166981346376247,0.338360068259747,0.358609887101909,NA,377.328970029996,1942.54373756019,NA,NA,0.0603657396322869,NA,NA,NA
"011","ATLAPEXCO",5.73522571579878,7.57215102664476,0.505650131199388,9.07730837549359,0.0379516665421834,10.240639606509,0.696040566103262,2.26490000867806,2.27432936090605,5.88379806176641,0.0590336324263033,0.566109367475118,2.02959817483034,57.8770877500579,2.50962319577968,2.75269020616829,0.0200008568959198,5.51784698012578,28.5261078577904,0.116993001579559,3.44295683135108,10.1932763755986,0.847396763666891,0.0770321523371923,0.286701263830922,0.0738400792151006,NA,NA,NA,NA,NA,NA,149.152572161931,NA,NA
"012","ATOTONILCO EL GRANDE",1.54716444601062,0.863132164868758,0.179817495970585,1.56486961950907,0.202232884940289,1.00414125557768,1.50735607500003,5.07465129120374,2.44176087577655,1.1896797259558,1.45411030584853,1.72525002511179,1.68889980427113,17.8075246087256,0.98749250545154,0.856666466630088,0.442450574310811,NA,0.33765988933279,0.0876684533276029,2.48658740114407,0.212175268350423,0.864298663761827,0.102620226064346,0.596774926414759,1.23968057038048,3803.31757048279,0.00556362839904169,NA,NA,NA,NA,3.10464328224939,NA,NA
"013","ATOTONILCO DE TULA",2.0504596511604,1.0724193132868,8.94006006761403,1.37671224865202,1.13879317823872,2.03346721467424,0.103579036824794,2.43435155061706,15.2754559138658,2.21144784673044,2.13789327023219,0.770882906734151,2.02919912396722,NA,0.357400536930519,62.2255165145571,0.00167420427275993,17.8821828405383,9.13831737770775,0.278558992311481,2.48442068831675,0.812130670766179,0.569432153669463,0.949275197497242,0.902781368168482,471.291566497283,NA,7.19546790046153,2.21413496673422,NA,2.16739908380488,NA,1.38722875117071,7.04159567770901,NA
"014","CALNALI",18.1008991771873,10.8709006012814,4.57044425143668,5.12085432191446,0.283500463235045,11.4366648912951,3.98082951787383,6.0908016340714,1.26366925279268,1.47298315495117,2.75614743437916,1.78669316461265,4.69041310159108,25.4703644680358,2.71326289157097,8.0323069002685,0.233448748422738,NA,6.01663273252211,22.7312415506759,3.64984285540775,NA,11.9678219317895,0.143858312831353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"015","CARDONAL",5.46095475149337,8.56016055790005,NA,0.222111554244082,0.57818776522699,6.2005145291853,61.0794448380148,0.594409447741917,0.161075155954089,2.67563478981457,0.22484206304786,1.21283276981402,0.280204872477888,8.31132503601221,0.45172165551533,0.291227841678578,0.304709958874216,80.1081737696992,110.436119034907,4.01033310683253,0.984291881965066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.961783393889,NA,NA,NA
