"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"049","PISAFLORES",13.6978431809514,28.5315092880449,0.0903456044746543,6.27918390393644,NA,3.31849812189365,1.29002796419987,4.61799745716075,3.04311166331398,10.0442883716408,1.5256563389092,8.21420570341169,9.33438269721695,NA,1.72010255416302,4.44259394586608,0.0305513997016066,NA,3.10906371173095,0.773022836670133,4.38986791055494,NA,21.8376886266304,NA,NA,0.476377540590465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"050","PROGRESO DE OBREGÓN",4.71937657053055,0.35674148737596,2.6674322764348,2.3874065719804,1.71895673413044,3.59607385104756,0.568965391159205,3.42254348859255,4.72234848075989,4.3883560714986,5.459731314541,8.91766401866491,4.98519425590276,0.222910358026374,1.22888648265946,2.4854366115645,0.0606297863344859,2.16360611688046,27.5112797001703,0.500923206984836,3.71190184627733,0.00265475944297839,2.19394952196664,0.0943864135882483,2.85285666865955,25.1434302714929,NA,55.3714361735481,NA,NA,113.462473915908,NA,171.223850869344,NA,NA
"051","MINERAL DE LA REFORMA",2.42345240772821,1.33371098935744,3.82716152840633,1.23043286912002,2.17570935057101,3.9864779845323,1.56255976080097,5.32368401511314,4.54081592584243,4.7378851296454,9.71720855947091,7.38220922699582,5.26918732467683,NA,22.4173976666924,4.18786231551751,2.2474472440114,NA,0.447786645626485,10.7199603539334,2.06825403759498,23.9573050363871,2.06038204426129,39.4230640344481,1.24279275085374,7.98425522216267,NA,0.00480670469557703,4.11525606989119,NA,18.8857082457863,6.60702458773594,21.2241155589567,0.00261276430793718,NA
"052","SAN AGUSTÍN TLAXIACA",3.71032532139355,0.796190433995655,0.563831458163694,1.43522596677313,49.7771413546636,12.006023817627,0.0388254426274503,5.04062668828671,3.98954208319958,2.36250490237875,3.88641938244592,2.32170313724024,4.50684123726309,0.27139924424736,2.12046730026114,5.47663577834227,101.472336186205,NA,NA,0.02326535131621,13.2526890273417,1.0255416750192,1.73552426794164,0.157815787880377,5.22049913534342,0.0573493579503068,NA,NA,89.4690823432215,NA,NA,NA,NA,NA,NA
"053","SAN BARTOLO TUTOTEPEC",1.30154302698907,4.90452596540995,0.522279011210613,30.0665762466702,1.30192841081716,4.44692005112932,2.48216411187588,2.38898597369112,1.88020234200153,3.32551611931799,5.4829374223628,0.41116256136435,3.6919900274327,1.69442657372817,1.47096788155033,0.949785376070028,0.0587844527493933,NA,4.36461788475754,25.4111636073929,5.33675165854646,NA,1.16717381542625,0.124560259832289,NA,0.10184509929431,NA,509.410264468509,NA,NA,NA,NA,NA,NA,NA
"054","SAN SALVADOR",6.11972803804222,6.40274079571034,11.2446759370013,3.7380588919855,16.246182865932,5.93812575785071,NA,8.76039255913033,11.882656001072,10.2688161619846,10.2228144515169,1.02254342183468,8.07331024295614,2.92636475873011,3.65823319617981,3.21504646594118,1.56005646571912,0.273008435212361,3.41587824872249,1.64402860496175,6.9917652542647,0.139406612516745,1.63277468774658,0.0774439882676107,NA,0.253284335966601,NA,NA,0.0593434017108856,NA,NA,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",3.51475245662657,3.62128276895574,NA,1.12931174900827,0.250011958510909,1.74526219673078,0.0827526074067222,1.77009507662835,2.5299122155317,1.22309470542001,4.79551617034302,6.87797818486618,0.879379272142714,NA,0.196161771943175,0.28498314987905,1.58070327865661,NA,5.23841526372345,NA,3.52584302743559,0.0672773494713064,0.350210562045964,0.597988995680496,NA,2443.95187698188,NA,NA,0.458224091800788,NA,NA,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",2.45649174811633,1.62897027926454,0.606838312423705,1.48321368999902,3.778220102834,2.23050135234309,0.584866158568351,6.33914206040006,10.2981838626089,6.24960512777944,17.8183262671262,0.0551833176840838,3.51079361703841,70.0440484586847,6.41426865195738,9.70399566916412,25.9039484886719,0.33945685912592,1.80649910897306,0.798505528145617,1.05652021599688,2.77339596716907,6.51702233759879,6.95719353467229,0.430546442913776,0.492081322311854,NA,NA,0.749689360073356,NA,NA,2.15771738520059,NA,5.04001719646377,NA
"057","SINGUILUCAN",2.98761303424632,5.04801717382255,1.66784173924465,2.93981191763008,0.478159625509866,3.88414893845353,NA,7.77178617753462,4.83857606154744,5.70216187768624,6.73835521036228,0.0466073436143304,6.28033516959855,NA,7.26326432473943,5.42728919870559,174.877242557416,0.447972297706466,4.45276243884217,0.168602682341801,2.26619300656966,NA,2.86076530381955,2.03321256888247,0.363635729944482,0.935116979819509,NA,NA,0.38950005332201,NA,NA,NA,NA,NA,NA
"058","TASQUILLO",2.32894841082669,1.40152717464926,0.702708500783948,2.53596734254731,0.308051306707002,1.13227309693975,2.42819524166532,3.14066315316342,1.29460921315531,1.20847562526419,2.3345700291125,0.389143253177149,1.57851242813502,1351.80017021383,1.00585871668702,0.649470264772199,0.0272617984005709,NA,0.841042444407975,0.400421224794603,3.25872897831302,NA,1.39809448702796,0.0294723968586083,0.337348818992488,0.0240977273855057,NA,NA,0.0225839645566719,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",6.41823335755584,0.513159772105196,0.18300636014363,2.35433849568104,22.6244482299251,1.63590291306485,57.72367806914,1.71814287001205,4.08724503776119,0.819014097359558,10.172489143981,0.883375338540188,2.33670080803374,55.3711668775367,0.854558080696146,2.98763767206491,0.0849223282114914,1.49775458895227,3.80006685312077,1.74992259518006,2.47406040091494,NA,2.76468618254054,0.0963415688428373,0.620297425300211,0.315089793748964,687.023096501248,0.0882976154666748,NA,NA,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",8.11590800063803,19.1225963919566,0.214117391911155,2.53575869430656,3.60813826751216,7.20045887699353,1.71975495040534,4.86425224622117,2.59636236998514,7.40604770245519,3.61577697265397,4.55795068146914,5.57754668318925,9.20396360527135,0.113239190666998,3.58273861957345,10.9543408915842,NA,1.84210570373737,NA,4.98648691486087,NA,0.202167630401543,29.2180499811167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.685370104242823,0.705071912335845,3.30633440249574,1.66385972633351,0.938720389653994,2.44400094455444,0.497448785003471,1.70914822370379,2.21943448741151,1.20779971477353,2.17944609750407,3.2493107121613,1.51225776035629,0.0659997746269561,1.19827836841269,39.4877964685613,0.163067218120968,0.238178583246849,0.0888143323879787,1.5783496685915,0.965360791486869,1.8891297127936,0.861715613596583,0.768477035554629,31.3088517374073,0.035702805503961,NA,24.4785208466563,52.820303929472,NA,22.6342520821279,623.87821450049,280.693627476801,0.0530056302002946,NA
"062","TEPEHUACÁN DE GUERRERO",2.73050012491706,23.9090745553518,0.0720372341966372,1.76074577388317,0.19422639072568,7.49883318565405,2.31436389202015,0.181835495381976,0.0242643069191226,1.42774730588789,0.304121223242296,8.83277546367454,0.909535167199085,NA,0.152391882331558,0.0983975130155459,NA,975.009074221628,2.47901767923929,0.616371183173361,1.01487097094954,NA,0.272067519751186,NA,1.32936547625981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"063","TEPEJI DEL RÍO DE OCAMPO",0.992460152549708,0.923267953165416,11.4847653546537,1.44529093736946,4.61239298542676,1.25573777688569,0.61725197687719,1.14708589887271,1.1033249000027,1.29572496505888,1.76529698323329,3.62699727332674,2.1029272676962,0.74579063025436,4.6460140230113,13.2933689148206,35.4336220703159,NA,0.394352428840033,1.65381318209084,3.95627475619222,11.4434381362009,0.462343835599534,0.028045765008153,19.9784921325099,0.0460217651536841,15.4319182021488,0.656962115880327,37.1116448452887,NA,6.7882360888251,NA,0.165183941594315,795.864036404802,NA
"064","TEPETITLÁN",7.99689393247652,30.5212123298395,0.210977511336674,2.42868687704905,0.568836394236819,32.350261303065,0.753127091860785,8.52074918559853,2.55828854656956,5.6062007361079,22.2672134556076,0.49901239429063,5.01957739692908,2.05646121743193,4.01683024018041,NA,NA,NA,7.2603700899713,NA,2.1837171556947,NA,NA,1.36056653498576,3.89335075070495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",23.5974994872659,7.07278840257266,0.024902377136069,4.78533287478386,1.07426641471011,8.5109387866257,0.0888940947027279,13.2159517506512,8.06074261968902,7.12692713252834,8.51560529687688,4.9853037911072,9.75363290176987,NA,3.37151878180071,4.89813092936517,0.0084210237103193,NA,8.70690461545052,0.852287449975675,10.5574971991822,NA,1.50480579858469,0.64236876733014,0.459545133994567,1.18175531831638,NA,NA,2.17073962209209,NA,NA,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",2.72439819190619,0.256650574922475,4.34457071824306,0.912744032796176,4.34008744451956,1.61132230581783,0.0114520527251981,2.07306458601706,1.57684432656792,3.17207452716838,1.40909824982575,0.78945384526685,1.57841158573283,NA,19.6435776575623,28.1855855555668,0.460372907925913,19.6160203935428,0.190183331782688,1.34503197735609,0.968275568673278,NA,0.327625418011251,20.9213205166162,0.532820724429658,83.3623036851139,NA,NA,1.06597565133606,NA,NA,13.4986298144416,NA,1662.30348535125,NA
"067","TEZONTEPEC DE ALDAMA",14.9196516528375,1.76209318931997,2.24666781660387,2.86239963368943,18.526756436189,5.04946695649966,0.622217769742089,9.94416368022073,10.0225478375902,7.30192826613521,4.44961925694402,2.45979173945679,10.5288900665871,10.8287028038462,4.92793719048776,3.38480300715687,0.235773168487842,NA,0.333110969916552,0.848108847629275,15.535202451265,1.55645827153298,2.59024618304706,0.370058464679828,NA,1.62055928008334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"068","TIANGUISTENGO",12.1213384340622,38.3084982277729,1.61893884141918,4.3967073339742,0.484997101354166,21.7167065326979,2.56850272032141,2.83785096910806,1.51474247116645,8.88827657563519,3.03764923359192,0.425464276236164,1.4098380096154,NA,1.52213344282547,0.982822332530506,0.243316751019036,NA,6.19028332939011,6.15649060007566,23.2443483456366,NA,2.7174877308678,1.16003622896332,3.31952007251639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.54672573936129,0.443398971971597,5.99071975726504,0.931920608167541,1.46925832536013,1.96765947070478,0.0756998347399906,2.64021509890325,4.29829303885128,2.06279189393896,4.50326663537369,4.64478812583118,2.59729416141304,0.000305773953525978,21.9104943683491,12.0091175443998,3.25581517944212,0.000713161853215537,0.681476469423404,9.04787891387252,1.99067276622172,0.88868799041973,7.8496968071708,3.05067879419874,18.6730887141086,7.67452982067751,NA,0.768965305373714,170.778077670034,NA,1.47351908694408,13.6326582213182,100.690928885297,93.0365918094536,NA
"070","TLAHUELILPAN",13.2748097868177,1.95907807247256,2.2590864301735,0.740499767838826,5.14935287334547,8.1104472361368,1.13911735725407,5.77915658953277,10.595482872946,2.80036049722292,5.98155393637319,0.0962709968598306,5.51195134892372,NA,0.651164165006759,11.1316687098973,0.000860249448427527,NA,0.723600087343148,0.0870654013056423,4.07038691734433,0.624878044051229,0.960771221790935,5.19785239893569,1.69001354458009,0.120722182448221,467.95226417574,NA,NA,NA,NA,0.036181109371064,NA,NA,NA
"071","TLAHUILTEPA",2.97601451694607,93.2300340795884,NA,11.16244597542,1.90521325301935,0.537350086633181,10.0898446805337,0.445916997140175,0.952057626050079,2.48290141206037,NA,NA,1.493119292612,NA,NA,NA,NA,NA,159.677132961291,6.04613277615646,3.25064907006414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",2.45400535958215,1.04270850928319,0.285514997501441,2.81324421220106,10.0825116047493,2.39521056827697,0.0577779927893995,4.50433390355664,1.61286530367551,1.9797094653618,11.5479992788783,0.0382829602476637,4.32992604349575,NA,3.56234102029763,2.21084062683424,22.4189039874228,3.76792523221925,0.556997106119608,1.24640203810724,2.72532811825941,473.496815573367,4.11033971271821,NA,0.298687955900032,NA,NA,NA,NA,NA,NA,0.230203490886965,NA,218.349413866114,NA
"073","TLANCHINOL",4.37394199288439,10.1123954638218,9.52589959832116,41.5973774009346,0.914335264771699,4.52198210876423,1.21056012927434,4.33352125215088,6.00400623164344,6.06590759749978,6.01660750668715,1.25328388103092,6.51294881205952,1.85934999028857,1.61414142027861,5.67436725927184,0.00716734586355033,NA,4.78943870892051,4.90372674172343,10.2437674678279,NA,2.88175095696626,NA,0.391130464484318,NA,NA,NA,NA,NA,NA,NA,4.07552412100638,NA,NA
"074","TLAXCOAPAN",10.6240992906362,1.19728045267004,0.885001904788505,3.27283767049705,1.21741694905021,3.00194211202241,0.223924999848999,5.7933232211198,7.72584071048406,2.88663131703784,4.39364946063726,9.26548061205495,5.32878064346814,1.1406782908915,21.8413287298211,1.10144933474167,0.0328221631621424,NA,2.78418402835275,8.07202147213042,5.24221507931611,1.63844655148372,2.64523076714404,352.336084664835,0.430397903208881,2.00719590047201,NA,6.52497028603749,0.00461010820567976,NA,NA,NA,NA,NA,NA
"075","TOLCAYUCA",1.6617196331904,0.598681309698052,0.477419837062038,0.788547696717746,0.893900495111852,1.75836815688494,0.0391241301122614,2.90657781135481,1.64357058593234,3.28615907864293,2.26724455559225,0.162019681445965,2.59484626473451,NA,0.222813130329948,0.754668770111188,1.30994291953513,NA,0.779382930068083,0.633934782547873,2.85498151332586,NA,349.593443708479,0.159029878372474,1447.57368968608,0.0144476378790598,NA,NA,NA,NA,NA,4.88843903475033,NA,NA,NA
"076","TULA DE ALLENDE",1.51376673316687,1.56169145605175,58.9686710526978,8.0438656277332,7.55682207642325,3.6742684587979,3.89014346357129,4.38904898481711,5.86397098740859,5.77735999607411,3.06181823636248,21.5063605678436,4.41701698820653,0.00572710773715318,1.39768482483879,0.493607156838948,0.0898615544143975,12.6713942173976,18.1724173174441,17.8578351735513,1.84123707832548,15.4541165538499,1.26402073187667,0.139455253878371,0.705548028870195,6.32953949585242,NA,NA,0.0562114378160038,0.707439865866823,25.3468397382622,0.00371406958871324,0.0125532932736066,NA,NA
"077","TULANCINGO DE BRAVO",2.8564019101526,1.03960309783211,10.9022366649321,7.97749923735219,5.03641319248485,5.2084782156431,1.2208311218222,7.10990131482343,13.3563417373873,6.14062466341082,5.47642758796326,8.50965425752698,7.26622785225676,0.0258238533537585,8.25693455212483,0.722277727428497,7.3566541026798,0.0373264248938844,0.769708856333089,5.54371565664734,2.0328065779842,2.66487210322447,3.00130028587724,1.03041060766729,1.39436277895581,0.966804664896543,NA,0.234802452702959,0.394501565517286,NA,95.8580331999166,0.773894463205826,10.5613080225849,0.0271876217003519,NA
"078","XOCHIATIPAN",28.9302081019994,17.44991495009,0.560754552078747,1.18564479269507,3.87047247033447,12.6657453283704,NA,0.353862425806794,0.188878997225146,4.07151093737059,0.591837548382844,0.331579737894017,3.74481076912301,NA,50.1192224107239,0.191487270270819,0.0474063916962872,12.7480800696497,31.6783941730944,1.19949409006725,19.5081415520653,NA,13.2364795333486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.543268088581322,12.1897683456804,0.51597840489962,3.15290698613605,1.3911781093995,3.13136266315895,0.460472437421187,0.732614797375971,NA,0.57364560484013,4.90121486732501,0.30510315720373,0.840045504698919,NA,NA,0.176197047186957,NA,NA,0.433505060418422,1.10371470902033,0.593402316046027,NA,0.48718196371553,NA,2.38044910253224,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.87475411719
"080","YAHUALICA",2.13586996594946,7.30559191313749,0.126786249881424,0.77473252601512,0.0854600956808485,4.32799450592398,NA,0.500050442921849,0.0106763554797578,0.563824953199666,2.36048064822352,1.19951950737532,2.78153965670816,2.78060329415681,4.29137969854851,1.08237877016193,474.490716836748,0.72058321204321,7.16246490480239,1.08481942319178,16.8502673659898,NA,7.66146472523034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",5.41438826952274,0.834290816958573,0.381856105992123,4.07906572262498,0.424613730240612,3.89584376703044,0.680237076148535,5.82690537626165,4.80182206085255,2.28918720098516,1.52457281905329,4.41525708627182,4.13581367305078,0.00783197172221444,0.707378556502461,1.34446633680372,479.622261597045,NA,0.181567073743609,0.336874492598828,3.26044856697955,0.0411343486781567,1.09550312696826,0.0829068385078065,0.768668547551833,0.00423673209024169,NA,32.8739799226637,NA,NA,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",15.4782708799657,1.70961647095122,2.22326301219164,2.65747600180075,0.847186017417014,2.08644758515491,0.0448662390822179,7.1382493246117,5.0681635255647,5.45353619794404,32.3721218116042,0.629040186913672,6.49687211624857,NA,4.91779228096655,32.0392356131057,45.5294437681459,NA,0.0105596666073054,1.80775915832931,4.22666174473109,0.00911899256346682,12.4576824764742,1.05045192665246,0.927758448739222,0.0662722645482724,NA,NA,2.78808180901306,NA,NA,NA,40.6260374227518,NA,NA
"083","ZEMPOALA",0.86564251975074,0.852024237036101,14.9669511277269,1.00701009730506,1.57031715739899,3.07200296758034,0.0815240065700135,2.9264747492201,1.35050447333239,2.28075480360611,0.602591672663664,0.337604786017539,2.90256102347143,NA,0.301952222523373,0.563453864285186,1.07532937243594,61.1202132858249,0.32254013933762,0.30532244534789,1.35211905171948,82.1217184839736,1.4147611445074,437.451624867227,0.0263403046121023,0.0301049332469253,NA,NA,4.5506057063409,NA,NA,155.073594162212,NA,NA,NA
"084","ZIMAPÁN",0.595249764668068,1.31690543809091,6.07834650373382,1.49757988832521,0.912420931748908,0.612306530144307,0.818487792944803,1.1762758844489,1.18515977969305,0.935330496532783,0.279335268387167,1.51142731614057,1.09432655859031,7.65931191211945,0.0556905974962738,0.173269240291662,0.0356091124834603,99.6305848020532,2.95616512976665,0.173659944643923,1.90822270004032,0.00113623630386152,0.119771656342262,0.00252483492416589,0.180624535710601,0.132121529688336,NA,0.622380455482913,3.00337913646331,NA,NA,NA,NA,NA,1363.05926196385
