"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Fabricación de material de construcción","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de muebles","Fabricas diversas","Maquiladoras y textileras","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"054","SAN SALVADOR",10.5422890995619,2.18037140737073,0.0110809419168811,0.609604358231834,0.586106118462227,4.81215742761055,NA,11.2552816706814,11.6882165146286,7.8451465549983,9.30429013512053,0.447786067370141,5.01653308756462,0.628071397296529,1.29528019385017,2.63556981713505,0.34532910769223,4.90181103188013,1.20449903432706,3.49962181582079,0.312616144770857,7.75855434345006,0.207630813720858,NA,0.254135910913646,0.0944181857141289,0.0999598597642263,NA,237.645306697182,NA,0.0550090040269044,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",1.6585322359317,7.24238877054099,0.0480489919411186,1.14149824683451,1.42957315454814,3.49210333244109,NA,2.86824380634928,2.32121293772845,0.9750429300692,69.1401728007438,1.94168233204393,1.40372280891532,NA,1138.91498108761,0.169963013547585,NA,1.32844685347148,NA,1.83591689884008,0.338890202959079,4.4485965530772,NA,NA,NA,0.40941453158976,1.65219903585648,NA,NA,NA,0.238529107994967,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",3.67667164094108,2.87449653612974,0.0800054174137612,2.12632211075296,3.91248146790731,4.15713332173221,0.827148357214129,5.83956075592819,20.0869141048415,3.31161643034999,11.8265041172518,0.0531403105641429,6.50674470583257,NA,0.67788469052435,6.64636108158842,0.0922081303447026,5.43360206677534,2.11188484646637,3.65699415446026,0.521707944370927,2.4860253889128,5.6182260896672,2.25060879863485,4.56278255307478,2.62296215356137,22.0798925524067,110.195973887909,NA,0.464257966417304,0.987637374559262,NA,NA,NA,NA
"057","SINGUILUCAN",0.550947110334101,2.81533754239564,0.281558636888443,0.903362951470012,0.844247629395489,3.22233417917208,NA,5.37439131740999,3.08433091092306,2.66173075801404,2.76905433478487,0.0716674021128242,5.87403660919671,NA,0.298522659597564,0.225839761565114,0.497424052312148,0.44129618906164,0.169433816820441,0.0595578559800249,0.112575790808163,2.30902715031426,NA,NA,0.0915165503202883,708.963115071346,93.8015949286705,NA,NA,NA,0.811385669881362,NA,NA,NA,NA
"058","TASQUILLO",1.4545219650371,1.58123113420741,1.0414611057326,1.43858153538719,0.962497937607906,0.823402148959839,2.76102240474466,1.69727432156057,1.07672786667547,0.775606618548766,1.23745879746163,1.03854101418092,1.18002918962895,1643.09342862811,1.081482014537,1.26594560261232,NA,0.481470296193114,NA,1.08639809559513,0.427974480022486,2.40851129261765,NA,NA,0.493076081090359,0.0293105205498666,NA,NA,NA,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",9.25953226633079,3.50303457486672,1.86963688212454,5.2623203328403,0.959170218071224,1.27855475994073,109.998836988327,9.00748865001241,8.29392471372861,3.74409718000271,15.0143760450681,11.4262108717535,4.67058458764039,0.152048363585426,0.200685702632929,4.76119086623521,0.334399725566417,3.63417132105857,3.07996593169555,5.20340810440696,0.302722101005672,5.31265516427144,NA,NA,10.397417353803,0.091429927822427,0.0967962124484618,NA,NA,17.2407445683112,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",10.1633887504456,22.5484934647507,0.523451410654777,11.2060294936067,6.9217508043035,8.3729083117423,1.25458348687472,4.39410766390825,3.34381074271418,10.6222331952175,10.913442085616,7.06141833838038,5.35106528365755,14.5380042664881,NA,0.205733022822588,1.81255157546442,0.904516087821483,NA,0.217021443145122,0.410212224439123,5.38483754247203,NA,NA,0.333474963048256,NA,0.0297429639029911,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.745986572477761,0.399738193762116,1.19677758730566,1.85332694982755,1.40699924240347,2.19295007647748,0.369733952889246,1.95838367899926,2.28455943961354,1.6184094453567,4.5522544953545,2.49602857135527,1.67272937254689,0.11728964405403,0.0155637176126155,1.58856005120699,61.8761904306795,87.0194729833077,NA,0.120547561195067,1.93427557562633,1.20619647295073,6.12563639943491,1341.4651740935,0.89451778845968,0.275276171226045,0.463430456504361,76.0637732893715,NA,1.29877517486938,23.0470408717246,NA,8.54160006977246,11.6762989730693,NA
"062","TEPEHUACÁN DE GUERRERO",17.9398390839846,31.5405229411267,0.923966828979142,5.48766203412456,NA,10.2943520566063,4.98266960512385,0.861803373568703,0.368894101936237,2.99996245604847,NA,4.14865928097807,1.7092938761418,NA,NA,NA,NA,0.399150161989064,207.540024888687,0.861916452537604,1.62918769754792,1.33664213223482,NA,NA,1.32442008031648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"063","TEPEJI DEL RÍO DE OCAMPO",1.31919487386845,0.576133695252141,3.13411655901737,1.52964768153208,1.61718541552543,1.35173750225346,0.540063002641665,1.5162888321177,1.98361966324502,1.75021826557579,4.11983946858014,6.7583315897107,3.96636133371222,0.0190762433843314,0.0520287323116966,21.376680004078,51.7618372004855,22.4556457213827,0.0938378562946286,0.44740745874537,1.6827301781546,4.41142728522626,2.53304738571013,NA,0.217845083451288,6.16747411122787,58.0232911607563,734.029124785553,NA,NA,18.2889411622101,NA,4.05431650804311,0.339283420605679,NA
"064","TEPETITLÁN",15.5495480977729,78.2309947960624,0.112620679756974,5.50784005651469,0.372304030909924,17.4548252644613,NA,7.06313746777767,0.71942157601998,1.71657106546504,13.7859887859262,0.505672729420436,1.98536118260199,1.59584420327321,NA,0.398371523438606,3.50973763240468,0.778427296884344,NA,4.30315394291854,0.794315207840378,1.99578153114825,NA,NA,0.645724868256694,0.959615196641902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",8.10149146112648,5.7716409333062,0.234706621609939,5.49539952490133,35.1775157091724,9.71962630898339,0.140633421621525,11.7728064529121,5.03933843485928,4.38942128458435,4.5242233536216,0.117093886623723,7.69096334363155,NA,1.09741875958649,8.15095850213673,0.812716993615276,8.83240195646321,NA,12.2064017592008,0.735728462137642,10.270923335013,NA,NA,5.38288004104031,1.99988173873042,NA,NA,NA,NA,1.32568362792937,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",3.34062527024457,0.702369602288019,0.0107533954293902,2.43443178505498,8.21319976539747,6.78789637430394,0.0579897620535789,5.30582715387359,4.6754005917999,10.1695671496907,3.65647738743964,0.85171752953775,5.37889850771445,NA,0.0502796972344331,4.77146567172293,0.33512137110256,113.631579492088,9.66164535373777,0.70780394523042,27.9590754993657,3.3615459492049,NA,0.302500594971242,0.554903537764577,67.7894947221851,5.14918918125237,NA,NA,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",16.8258771822273,1.32611230524596,2.94978284024382,2.12178510124987,12.6431213539861,3.78893971918074,0.344015436128197,8.98100321178541,10.0716341448159,4.6405113410413,11.1939319429566,1.97907919894743,9.63579182578646,19.3659366092185,1.0287500793362,1.36239542118842,0.649161313170311,4.96948949005288,0.0138199337305056,3.38573353545569,0.33056233945297,15.4252447691501,0.80187311235313,NA,3.61285780638125,0.543564633515931,0.396374923351419,NA,NA,NA,0.00646298641188575,NA,NA,NA,NA
"068","TIANGUISTENGO",4.00641356511764,21.9807828041783,0.825379362660048,6.02572449838129,6.13925564048673,24.3841093214462,10.0147897106055,3.0793950471158,2.96579717232306,4.18729030347253,1.43190699362322,3.70599641224206,2.02698268241276,NA,NA,2.91960264160374,NA,NA,NA,51.771422884226,1.45535300757648,13.0029008780923,NA,NA,4.73241665176907,1.75821745418418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.51724559310081,0.514799850854535,6.10327692323604,0.862060106777264,0.925867955196911,1.32044185959662,0.0897666934478904,1.53254508797304,3.67309989737069,1.57852414449369,1.29777780837078,3.88855558020786,1.65477474144864,0.190273287274307,4.3564402905685,18.9992128719499,74.7013615922757,13.8866472717561,0.0320558643170649,1.09276604722736,3.90672492458625,2.02140050644736,4.17225962841188,4.94603125764177,4.24186035975548,4.42156082369115,4.52128807305054,294.135193526175,NA,3.33294636352224,140.67258705988,22.3833796989273,0.275067399606737,207.745354280091,NA
"070","TLAHUELILPAN",19.966121396081,2.28267917288419,0.599659538211479,1.33985616633083,4.56715906401828,11.5134555459096,4.62896618147478,13.982877870039,18.5552949447322,5.92216990291451,5.78013203137923,0.19318019441866,10.1657598731764,NA,0.39428868945238,1.36969497234382,2.38366484439147,25.5363137099782,NA,0.314656033315726,0.91169615067368,9.46740411045393,0.0398108371481627,0.134477404273738,4.63217302599946,6.4667900802862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",12.9742817728904,80.334326285063,NA,7.44419215270521,NA,6.75738391253487,32.4316752351612,1.40234700186647,2.40109312041474,8.67841858127084,NA,NA,2.31871277427743,NA,NA,NA,NA,NA,NA,5.61012402664555,10.6042122980941,8.7000638159302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",3.21179758660366,4.7501601267082,0.262619575195836,3.09158815873708,24.6947221642855,2.60041673041258,0.0802849653438647,4.01308322344154,1.75845289502111,2.04227709505226,6.61195186799332,0.0668466892234465,3.10982250030282,NA,NA,7.83823567022896,NA,3.11281854499017,24.2997443811295,3.73529580845308,8.88748542723256,1.55605567381464,28.2692975946931,28.1602713587881,1.36577092908856,0.126854969809304,102.799534659854,NA,NA,NA,NA,NA,NA,NA,NA
"073","TLANCHINOL",5.03582519228999,7.81519688336048,214.312174978455,43.2768829759631,0.255096915501945,3.86993896274691,0.936297453129099,4.60635491805019,6.03847143586237,3.2470580622383,0.133871095648409,0.779577902312794,3.86650520204614,1.0934475591943,NA,2.45662159349082,NA,2.70016660732957,NA,4.84018664316413,9.6006121987841,8.06533166275415,NA,NA,1.76976243585217,NA,0.0098654295822659,NA,NA,NA,NA,NA,NA,NA,NA
"074","TLAXCOAPAN",10.3124276630266,1.09161611314938,0.739541869203309,4.06214172440851,2.96732455625325,4.3299748034902,0.114568296027744,6.78194104147391,8.17762674353544,3.339862917353,6.71718771093382,8.60909187676513,6.61769267076204,NA,1.08176683036422,4.51369584124922,3.50244176810493,2.23350983860333,NA,0.621503513379482,0.234128079435428,9.4661144564248,0.23398447005505,NA,2.806535797994,318.567631238558,0.0332724835996731,NA,NA,21.6763303361716,0.00659167617790956,NA,NA,NA,NA
"075","TOLCAYUCA",1.35237446887664,0.611191965221373,1.22866469959738,0.809899738193882,0.658347077759276,1.75465388569427,0.111752601281681,2.78333981676118,3.37598105585207,5.67429704537745,8.30616034912108,0.372188808990209,3.46620449571872,NA,0.0242236161980272,0.29321221853147,746.562673950251,3.65287321820147,NA,1.63619995324525,0.146159370462668,3.56175213042081,0.0107861028540773,55.9866779649049,356.814434977729,0.0441439215953471,2.48076240149415,NA,NA,NA,0.0257187017780032,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.59359570314836,1.14533989935299,61.2096029126833,8.19378677522999,7.71117379936294,3.905693816252,3.64918175847439,2.90928878448009,4.20727933915308,3.2724653008382,2.27041911114369,13.8419188412931,4.1512669538383,0.0517680070984825,9.20963294019712,0.594129505569608,27.1384672081691,0.536592882339964,3.63606988247512,1.22712660354622,53.030046569673,1.80165616522656,52.4908121361054,0.00611367015315546,0.549527390697116,0.29868114073364,0.0828317925307225,NA,NA,13.2342853908711,0.000269723321356906,NA,6.70221699240653,0.0547726200792058,NA
"077","TULANCINGO DE BRAVO",3.9239587614163,0.803066305400342,10.3494283320705,8.61525503221321,5.55014789844788,5.74809815798666,1.37688556518109,7.06736311636437,13.7844739721826,6.68297398673519,5.26492130044438,14.1201695435106,7.61108642678237,0.177391088579697,0.348732407251129,3.71657488046208,2.6416835730523,1.17358518849419,0.00345705186216584,0.846940126616382,4.83220294100779,1.55404247783372,1.51054159642388,0.105904526981411,3.1798323379611,1.35122762571261,5.58548967588867,0.0801712897198686,NA,12.3296870706102,0.0158725379788808,NA,17.8546213616079,20.6628203143024,NA
"078","XOCHIATIPAN",1.12546653015303,3.56045753344741,0.130422625658386,0.351796601967003,1.90138963709254,3.15271804226417,NA,0.486591748780725,0.0130178205146103,1.1762777386798,0.226263313884025,NA,0.641387008952091,NA,NA,16.6083153352871,NA,0.225368316376038,1754.61871045005,0.121663898867796,0.229968144461751,7.48846500151119,NA,NA,2.99117827925342,NA,0.0166741355134305,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.0751559213433179,2.04944785508644,0.139348898722565,1.22657725833461,NA,1.34983572912975,0.18786646349078,0.0324934151464275,NA,0.153955982058769,0.241749032822278,0.156420956858964,0.177776748972535,NA,NA,NA,NA,NA,NA,0.12999071469338,0.245707426224907,0.201586900385694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.66719132692
"080","YAHUALICA",2.3676472614038,19.5942255173657,0.274370462552258,0.724245514454121,0.100780019946658,12.784558913473,NA,0.768870756374373,0.012171389973295,0.538899593720119,3.73176788184223,0.547527864610225,2.21067303951878,23.6554182692896,NA,0.107836302444001,NA,0.210714663269406,0.323612036928627,1.1648327823391,0.215015406345291,12.152616368891,NA,NA,4.36982678806312,0.259760922873503,253.832118070344,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",4.96711284335413,0.999960614424004,0.223592410647046,6.23843552972241,0.976266747751545,2.59470317753986,0.842343477675411,6.53313749159402,4.35556491247988,2.91109348595383,0.864109256336283,11.022111258324,4.86337497099756,0.017644924631446,0.157434963028081,0.655597464103927,0.0388064548361981,1.68695479637474,NA,0.483411065203003,0.430346499622691,3.9286196905622,0.00259250784759686,NA,1.87372934591099,0.0424410798628261,514.885233703153,NA,NA,13.137775095046,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",4.44223050075541,1.31825261876772,0.035032269514905,2.37253654507647,4.84293698074768,2.53710139095586,NA,5.52213205140366,5.44646238871335,4.83859081385279,1.81624597329508,0.308301567953402,7.38974892360843,NA,89.6906199386203,16.2934402064698,10.2673395942943,3.02299484737426,NA,NA,0.247083080131461,2.72539774290517,2.98745133511796,NA,19.2907802034971,0.89683267690388,60.821762281998,NA,NA,NA,2.42392351939343,NA,NA,NA,NA
"083","ZEMPOALA",3.13683769551351,0.935651034391509,26.7461936683537,2.05591629149441,4.38898273164766,5.38553709352247,0.0968039516747026,10.4645173596111,3.95793294108108,5.63570611348458,23.38027988135,0.503754317938347,6.68793987986375,NA,0.335733288700421,1.28582701303876,1.43213463848154,1.56366600420845,84.8363758177332,1.12596235603857,1.13947452010257,3.28663281339184,NA,NA,8.52313815796993,0.344150865702801,1.82505509658023,NA,NA,NA,9.45407250076337,NA,NA,NA,NA
"084","ZIMAPÁN",2.2259389082507,0.960569473298313,17.2982091040265,1.63099843280935,0.948621135772983,1.19220707879167,0.431900032533828,2.00331516115032,2.16694882221189,1.39776231206618,1.59944709158932,2.15225633724988,1.51968669991115,9.97217736793981,0.252676104774973,0.336148582591259,0.716309134951787,0.533982179554275,33.7816380233657,0.704802046961886,0.0405283313882183,2.88618299128813,0.0359435349258922,NA,0.296521281088476,0.00544026999060733,0.00816266303223631,NA,NA,6.73621348221444,0.268271315562879,NA,NA,NA,643.692343228424
