"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"011","ATLAPEXCO",5.37080222388085,7.4164001550686,0.48639835629129,8.96071011621395,0.0384352589831715,10.2656283520752,0.781530886167322,2.2257107109187,2.20455514607092,5.76434460896359,0.060677828763225,2.52470418525537,2.07575053805758,58.0248405506525,2.57607443401887,2.93858567994823,0.0183805123368539,4.26921325895437,28.0683509873673,0.0948400830999165,3.42984404207352,9.42251276683841,0.9447318896791,0.0879460454968791,0.246804640440221,0.0825348431962557,NA,NA,NA,NA,NA,NA,91.0948868051051,NA,NA
"012","ATOTONILCO EL GRANDE",1.45801449322926,0.850722475853384,0.203271674775217,1.5545339688068,0.206104491666129,1.01295460807486,1.70319419813272,5.01836916453229,2.38181188885849,1.1728945193719,1.504058043714,3.53016424813504,1.64460649901438,17.9658412400357,1.0200475449954,0.920300178723558,0.409176320164134,NA,0.334341719300863,0.0715174640039508,2.49277593352629,0.197371487409551,0.969666372578073,0.117900044651168,0.516976736340475,1.39441385746964,3752.41539531427,NA,NA,NA,NA,NA,1.90814634578214,NA,NA
"013","ATOTONILCO DE TULA",1.98521348832544,1.08594006843455,8.89098249952543,1.40506319857302,1.19237033155275,2.10747763180277,0.120240509251781,2.47326312542534,16.1694710819893,2.23993916491187,2.27187215988174,0.591528170709553,1.77757322799371,NA,0.379290908238745,39.9483389416273,0.00159068725124009,14.3042822956813,9.29625354547663,0.233462197668769,2.55879372252388,20.5188977557666,0.656343373602203,1.12047910387476,0.803477362591212,464.213501159296,NA,1.54317868613242,2.345528886372,NA,3.5724833044486,NA,0.87594871277216,32.4299047770868,NA
"014","CALNALI",17.25822967154,10.840438781546,4.47618306545345,5.1467753113072,0.292321112390251,11.6725381040836,4.55085106859422,6.09398789838848,1.24712066903783,1.46925577774945,2.88429993558409,0.958349130489466,4.74541819530092,25.9985959465939,2.83562771505714,8.7302918752837,0.218427849305812,NA,6.02747378629419,18.7612879430934,3.70189768285568,NA,13.5845214089901,0.167219413437721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"015","CARDONAL",2.3432384317728,3.84162576717873,NA,0.100465221856631,0.268303980612953,2.84803578989483,1219.34284891749,0.267648395478019,0.0715410693978619,1.20109751885918,0.105893022597119,0.199458292574492,0.127582435523843,3.81800779329632,0.212461408889683,0.142453515079796,0.128308349056334,28.3997349215371,49.7903034444392,1.48960714988683,0.449289176814603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.530129206822,NA,NA,NA
"016","CUAUTEPEC DE HINOJOSA",2.41929097686257,1.04969239069667,0.0804772552218398,2.61564855271505,3.89548265965357,4.43422727198078,0.174748367132297,6.26610515474952,10.2372007127163,3.92487291739603,5.28781763552478,1.4810931818152,6.37882247751396,5.82788060185079,1.52462243639176,1.61936650714303,41.577026571094,1.90646355464781,16.0071755238569,0.220666048683196,2.78180565379102,1.10387085861212,29.6063109712298,0.204625573099334,0.826912212140846,0.622194164177192,NA,0.0686516660824299,NA,98.9516754565349,NA,0.251733000336242,NA,NA,NA
"017","CHAPANTONGO",9.55560993416312,12.4794709698127,NA,5.94564621554677,3.03925085015898,9.00169104553874,2.172628265182,6.18739717936753,2.72381575829404,2.18411024199264,4.79807207062601,2.25939169405308,3.92323142729359,0.675765891381616,1.35376105049505,1.61366210752932,13.0808768567267,12.2480225655648,15.6668506420172,NA,5.88142165285624,NA,4.66901562985543,11.7527569747352,NA,1.63160141877662,NA,NA,NA,NA,NA,NA,NA,NA,NA
"018","CHAPULHUACÁN",5.41718245122265,9.8052318278349,10.6841496735111,9.39639534698345,0.712050087291515,2.3178078614632,6.76070663216455,2.57708928585797,1.58453024319609,8.55210657576182,1.12411505504441,11.8595907959488,7.65732068724629,NA,0.250599942482095,0.378056403098534,0.0851291610891054,NA,88.509391435595,1.75700362730996,6.12610873095024,NA,4.37551640283999,NA,4.57229300435715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"019","CHILCUAUTLA",1.30951814518497,10.6664353637266,0.0823572747298673,5.35032198881509,2.10855381839402,7.13272904635192,14.5893053006973,1.90784733792661,2.24891475268065,5.76429188841757,NA,0.174167517611715,3.50556435951397,124.054220872031,0.185521873756057,1.11951713306281,NA,NA,2.94272427440427,2.31240705825973,14.5982464660846,14.358831938723,0.359915841101216,NA,1.50440819406485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"020","ELOXOCHITLÁN",NA,33.3635888294593,NA,0.755673462648549,NA,0.240004353701719,NA,0.786399271300159,0.926984506342228,0.153576208340981,NA,NA,0.41328338396191,733.289248209488,NA,NA,NA,NA,71.6835180555785,2.14459992483852,0.818663711172789,NA,5.34075855211934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"021","EMILIANO ZAPATA",2.94835616475666,2.13918880969867,0.153244544208177,2.41656231925944,6.56279270773895,1.91648742776707,1.56365216589384,4.03909550591338,2.03746574903815,2.53209146138961,13.812792377937,0.672009172406603,3.40255677957244,NA,1.6707964290441,1.61316630998201,6.21495977372487,1.12435806810449,0.219024459777506,1.0756905410879,6.39598591270436,2.06559016152961,NA,7.16442479254289,1151.2897716652,0.0374449060922274,NA,2.76616836828538,NA,NA,NA,NA,NA,NA,NA
"022","EPAZOYUCAN",3.25609843375761,6.96829101404431,NA,2.49341705283074,0.582543265230043,4.02163953865471,1.89524126065758,6.45688727469773,1.72589347972108,2.74782355028838,3.67864938912211,0.433065080764383,6.79391403554725,NA,1.8451901099226,2.78366359178301,0.156703433919231,271.296721309411,1.82926062080545,0.359360474895615,3.07343293790347,0.132744770540698,0.223731418079871,22.406932381373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"023","FRANCISCO I. MADERO",7.09642890740733,0.604993247887616,0.145004010528902,1.59787211525958,8.12665005912761,3.54535480560457,0.0040337304819669,7.79551662375627,5.27302370518642,3.61944406788793,10.3281479688455,0.0589896086613869,4.58619740869538,NA,1.23870934886237,1.05326243879503,0.332477114772202,150.580741956264,11.1852974804558,0.501247954578259,7.11986135818469,0.0115723015889917,4.38845668075364,0.00726268201588663,0.183432609401812,0.681581892601117,209.659898461672,0.00594878474571121,NA,NA,NA,NA,NA,NA,NA
"024","HUASCA DE OCAMPO",0.338739731532644,3.60188772211804,0.0852151036908767,1.1888690397504,NA,0.0703298140314039,791.897662409924,1.37086831313319,2.37895029934567,1.18814165988159,0.0956746802826164,18.7491729512132,1.04073627494321,194.038992951961,12.594466324594,0.0321768001708857,NA,NA,4.998410708791,2.63789493642576,0.310793364157755,NA,NA,0.138670251664211,0.389152933578522,NA,NA,0.113583312057383,NA,NA,NA,NA,NA,NA,NA
"025","HUAUTLA",12.0307362396257,11.5210970220808,5.56131232338033,4.52839098478025,4.08583869673199,4.22664018655321,0.135080976012784,2.90925739767605,6.66345246463414,8.60132095851476,2.68483772304688,6.98197881156734,4.50225741086784,NA,24.3247632555231,6.82856208972699,0.317691544892529,6.02365104269142,3.52542889508823,0.262276845960044,12.1144743890756,NA,16.3288883378734,0.972846529595684,NA,0.228247146647005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"026","HUAZALINGO",14.6098867688807,56.7269269244234,NA,8.34873524892382,1.16170268274287,4.87931834355791,NA,0.262780981851022,0.550681868335711,1.84746947056907,1.83398260665069,NA,2.88604202026721,16.5312116729416,14.7186478931911,0.616795286660619,NA,NA,14.5915821018816,2.86653405970204,20.5475740851008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"027","HUEHUETLA",16.817841293684,12.5712068181494,5.11924668738617,3.49747324154286,3.00885258251767,5.15840862934537,2.6554294636687,6.12551148294612,0.802286014997128,3.78075158950431,1.18752056448827,0.559198373936047,6.67728378503275,2.67602780777977,5.36088349888038,1.10939057548063,2.55803324462885,NA,1.04979814309679,0.824936490638904,32.5489465787347,NA,28.8894789133871,NA,0.536688041868481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"028","HUEJUTLA DE REYES",7.12362776191416,1.70833005347509,2.11324520803546,7.26525684015903,0.70905112697713,4.62294327995818,2.53259520640714,4.30592171856387,4.03132056550293,5.41664558261029,2.45319077532512,12.7676104465987,5.60953758924265,0.0136379608093184,4.71243225166545,1.3131466261224,0.383675868985525,NA,0.611106455902323,17.1127847740017,2.99968759453646,1.1489582596567,16.9616367615637,252.708889787145,0.809166004721662,0.608841372272102,NA,0.000798316222355718,NA,6.6278017385908,NA,NA,1.00953507887441,NA,NA
"029","HUICHAPAN",2.49154664016029,1.01889241206236,2.0661467497955,10.8017721665743,1.29146886262065,1.88657710381609,3.17870878080269,1.54539161145425,4.05923497133196,2.05383815611822,2.46700216344234,6.53183346977519,2.97766667392485,0.00797647777699702,1.21875659857722,26.7135211688452,5.14938930314922,45.2286656992293,10.7087324928392,1.24481865630451,3.23427175646725,0.172976194262673,0.496001202461786,0.513036141608717,0.35993574170163,298.036687036971,NA,0.00420222387063699,NA,3.87642361034575,NA,NA,1.32851252670685,NA,NA
"030","IXMIQUILPAN",5.57032908341401,2.76773646741808,0.951528731302181,5.32296545115538,26.7875836373055,4.5580629812905,8.65228085612118,5.13461854046935,11.3982204001906,9.73424705310608,3.83974743548297,7.41241332659858,6.56508174013263,0.0167181932086458,2.23369949782039,1.56723625884336,0.625820802467203,0.00288974244592649,0.635514800214432,3.99553265234976,6.79760806709567,7.60096427324221,6.47037541160966,0.182967539109365,2.18022340481856,0.676471931780207,NA,0.00344046703140258,NA,19.8357882065959,0.0432718371695294,0.330709288642494,10.4526704091702,NA,NA
"031","JACALA DE LEDEZMA",1.0245941531676,8.64572403528007,3.3404679753458,37.8291353039459,2.24552876299413,3.25992466089516,3.91603530640103,5.01726271959039,5.91420284204913,5.08809817820067,36.9521439301435,6.86948551434702,4.87199710379465,NA,0.907226008255806,2.4331483919502,0.0219154475061797,7.80276786228317,14.7523091725028,7.23710094540689,8.95094511209864,0.0417707015087428,1.76003511186846,NA,0.294270042244918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"032","JALTOCÁN",3.94264120203809,3.73469738903431,5.09580745587719,0.979683304712694,0.139332644589875,1.57596938224754,NA,0.953404501183594,0.264191387978023,2.14469827365627,0.879859022493219,NA,1.72650417944776,NA,53.8877894629709,0.462358612371474,151.924366140009,NA,0.437522387011531,0.0859518053281537,22.9833193674425,NA,9.0435381392241,185.171212269504,0.894697841496157,NA,NA,47.5924592086902,NA,NA,NA,NA,NA,NA,NA
"033","JUÁREZ HIDALGO",NA,75.0689314926811,NA,0.178873089237061,NA,1.39763352435861,2.67726473213732,4.28880611612389,0.998621128143592,0.661777819932048,NA,NA,1.20164399490984,7.49453459413224,26.6911870700748,NA,NA,NA,173.752116842776,5.19824900938372,10.8036350090486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"034","LOLOTLA",NA,1.65620182429939,NA,0.293874493346922,NA,0.369708509056862,1.15392897586052,0.0465739504183976,NA,0.0252651228543826,NA,1.37756350342637,0.0479737856458973,NA,NA,0.027329406505071,NA,477.931936667717,0.0631381104702742,0.127012440387428,0.0484847894511206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4386.46627297324
"035","METEPEC",3.8100805931457,1.07555127919823,0.0383393363803524,0.818258555006513,5.65392180903922,1.25296569933905,NA,1.57893305918464,2.1843252367996,1.1327595610771,0.172180920590987,NA,3.01810963489926,295.564773910501,0.0863649938293458,19.1811055536709,0.469413003009497,189.243267628837,8.99538890320029,NA,3.29884193050182,NA,2.68079477779858,2.24602103374046,0.700339004596681,2.10782636999681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"036","SAN AGUSTÍN METZQUITITLÁN",1.17561059224415,11.7773033615114,6.25791401514519,5.28324908807363,0.210326575494405,3.22360368710178,0.26729479532493,3.04490020526277,2.49252741847086,9.12193820563351,1.32817212838792,0.156357649019273,2.68458478525473,0.748245052626883,13.4906262546163,4.29263125926546,0.0251455975445344,NA,0.257989235135424,2.0759469742867,9.70759386048153,NA,1.29244753628148,NA,NA,NA,NA,NA,NA,NA,NA,995.241808871863,NA,NA,NA
"037","METZTITLÁN",5.42622030789457,11.6838636960497,0.191959847242629,14.9115467215763,2.18429152580435,5.95340950861311,2.08502438724403,4.95466437128643,2.87616558265956,4.75816519539554,4.96561807508153,11.8375849928933,5.71665709606778,14.5139461724564,3.23064133893431,1.15972936778269,0.029015890327645,NA,5.00429887064813,0.149716689037785,4.69812714933786,0.0553040997015788,1.49137501706058,0.1388336061651,1.55844543353857,0.130291360463886,NA,NA,NA,NA,NA,NA,35.95110947542,NA,NA
"038","MINERAL DEL CHICO",NA,6.36978439306357,0.138741846905604,2.25333328689744,1.57872932711448,0.184191395185433,298.623299473668,0.803506017367897,1.16932029539272,13.1534408654696,NA,2.64067634939421,0.786882305531465,252.119818195529,1.25014566063434,0.838211723483321,1.69870511980011,NA,0.484122335266857,0.973889759929606,1.48706189141022,NA,5.45693744965208,0.903096563564581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"039","MINERAL DEL MONTE",1.88534014254792,1.22642367710929,3.30558254166933,1.51786510111778,10.4272541289508,7.42776645809816,75.1437209916618,5.64308011696935,3.87040458429357,17.2519807799163,1.72530390553665,0.250752548705544,3.83457536622013,NA,4.02102494412166,0.716351905298333,0.0836205786974584,11.0410283737808,1.11279587022013,0.133168795526156,7.11829400878581,0.826908198369403,1.32653624640093,6.05094132984574,0.0866370937883523,0.0289726276541907,NA,NA,NA,NA,NA,NA,NA,NA,29.9346109238902
"040","LA MISIÓN",8.35903600220639,94.1787551333604,NA,NA,5.98200604308056,6.28132142820779,7.60226841120346,3.04458640819168,0.708912511164493,3.55278957377251,NA,4.44704811608576,5.88282482395651,NA,4.73696077484933,NA,NA,NA,1.83440104989359,3.69019206087803,7.66940715364874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"041","MIXQUIAHUALA DE JUÁREZ",6.14930246930274,1.33132427520906,2.58760055137211,4.78886509175799,3.69776566341664,1.69444962922149,0.596791323838693,4.07521305206815,5.20758618235239,3.53894419495796,7.22798214274674,1.95647790883944,4.6625598720895,NA,1.74019798181024,4.05055229006533,3.05575409141677,23.1150363295149,1.59351677884149,0.244321192438364,3.62808153729595,2.48225977933858,1.6901112661652,0.137055538641059,1.81352978024865,0.443617050279182,NA,0.0619495880459399,933.37159188075,2.11341010747777,0.0112558864645508,0.0860242238190311,NA,NA,NA
"042","MOLANGO DE ESCAMILLA",2.63106173414528,25.5472416963898,1.78020153920664,44.2668252420663,1.88287587100005,11.5835221868039,2.39286414176698,3.83321463995493,5.57837225635054,4.47305583780515,7.99483686460394,0.503905584928357,5.24756657109133,NA,2.14702510764298,1.95940321091562,3.31934159649319,NA,0.945995503582043,0.74336787125866,5.00566315054777,NA,5.66939272742864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"043","NICOLÁS FLORES",22.9477794517158,41.219975687676,NA,7.37627387199511,4.10554983012426,0.680941307381433,5.21756273052883,8.35820032339051,0.121634599615246,3.94970506507791,NA,NA,1.86039101248201,3.65141369021308,0.812763660067823,2.17980368125863,0.122709771084162,66.1806075806904,1.25897982458273,2.53263993375402,15.4686597399752,NA,1.57677642214016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"044","NOPALA DE VILLAGRÁN",0.493523265980995,7.81307420781032,NA,0.607258150694501,3.17863596095042,1.42690844901254,1.00989716420466,1.99727207690177,0.261591780523751,0.839036612991558,NA,3.40273607590777,1.3663976636413,21.1210594804098,1.89059245327315,251.192407176263,0.0950054699777706,NA,233.174839731243,0.217871491102677,0.452807101872472,47.9145232212785,1.22078611761528,13.5847765962148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"045","OMITLÁN DE JUÁREZ",16.8950132472357,25.5667652963967,NA,4.27227859581354,40.9340611821952,3.89432010607654,0.614618362607468,7.00145162268036,0.51581917521037,8.09603061548668,6.8715056725711,0.359529193617695,5.06976924583564,NA,3.44670909513642,0.256776475640978,NA,NA,39.8881889682364,NA,7.2887076300869,NA,0.742964324782057,1.10661278652567,3.10550826182073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046","SAN FELIPE ORIZATLÁN",10.0767757670223,3.18159175236277,1.62237784242682,7.74485379530008,0.49074860638357,6.3742809432824,0.277187032152674,1.92723879902735,6.45262645505851,6.56352810000242,0.538017996794359,4.81608942662603,5.87848588513938,0.855470145957414,38.0874945638218,1.22317707501682,1.99645935272224,NA,2.57103138820266,3.49960502785961,18.9997134010619,0.0124252690335616,85.7778789407467,0.124767958745138,0.0875346669158846,1.87345845562774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047","PACULA",12.7920084755048,68.5854031608304,243.572179096222,1.98984568503864,2.28859739279174,0.631981472433899,NA,0.517688285370529,0.271215928751053,1.12332821353238,NA,NA,0.987085047482135,NA,16.3104089178498,1.2151096024026,NA,NA,28.7459581966585,5.64717846729365,2.15571213453147,NA,3.51583252722692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"048","PACHUCA DE SOTO",3.34194717566821,5.69337382010834,6.82947929108189,7.39045109713438,8.45887570829241,7.53243544499096,1.89277123063363,4.17475438690117,4.34754791063469,6.44684442585274,5.92381031797862,14.5430485823069,3.93009901054067,NA,0.648154020871712,0.592032372334779,1.25346873833715,0.021386914085147,1.12933266543622,43.4897103939889,1.67377431106735,54.9584815850873,1.22105473462512,0.239181967162352,2.54277644165344,0.147693442772195,NA,0.100642347541272,0.0190930983173594,84.1577487424187,0.00937889030675746,0.233363557529452,0.369640283493605,0.263986243754715,1.02551201356653
"049","PISAFLORES",12.4752033769965,28.2859035126025,0.0871757257183198,6.22934983742585,NA,3.30780837243969,1.26064303389432,4.54380560521635,2.93887814301262,9.85957221244218,1.56601528607155,7.08670158510621,9.63281865767321,NA,1.7673852893893,4.74006546957534,0.0296485593173378,NA,3.11489331150821,0.61192458140814,4.38633046358604,NA,24.3822926863426,NA,NA,0.532529050203876,NA,NA,NA,NA,NA,NA,NA,NA,NA
"050","PROGRESO DE OBREGÓN",4.76732162326227,0.39227741417659,2.85480416016288,1.8815196838276,1.94105065394844,3.18464527672591,0.616698978770128,3.73516167020771,5.05843411961943,4.77787885564592,6.21591297161018,8.26966949268425,5.07661842476277,0.247695848172336,1.40049975713863,2.94133700388084,0.0652608755693897,1.82452078709968,30.5716389684299,0.439816079827014,4.11377708402588,0.00253850627865835,2.71699524076278,0.101961332440987,3.02231153814545,31.1753206541701,NA,NA,NA,130.198348726359,NA,190.785322107961,29.1093021100839,NA,NA
"051","MINERAL DE LA REFORMA",6.36176159867337,1.39719632446754,3.45476265905192,1.27570549759764,1.3268923599893,4.19064625647854,1.3429384133304,5.38112020865228,4.64065486773145,4.81191237658667,9.94901013896245,7.95415612215042,5.23321630736114,NA,24.4818364022859,3.28152964229455,1.75371592652414,NA,0.247930468549551,8.86605313256223,2.14067439545868,20.1136989193979,2.52933082108911,36.9242107989097,1.32612887835412,9.44513392670083,NA,1.06370237006769,NA,16.3368667412871,12.4251173976193,15.3210392062198,0.0874829090813552,0.0123412793223363,NA
"052","SAN AGUSTÍN TLAXIACA",3.51697935232242,0.821532310704847,9.76512066705924,1.4819112180053,52.7436138938199,12.4554766062165,0.0394886060226105,5.16194023435541,4.01004387891626,2.45217367873691,4.15194246212982,1.87105025016398,4.83293056088754,0.282986110456877,2.26762302775811,6.08168557044183,49.9011015919767,NA,NA,0.0191680341389984,13.7821282419759,0.92018338967023,2.01679123699805,0.159972183979246,5.18966486278842,0.0667241377414654,NA,96.9423418254184,NA,NA,NA,NA,NA,NA,NA
"053","SAN BARTOLO TUTOTEPEC",1.92515275103097,7.89684416206303,0.818469191796239,48.4434110132906,2.15266213627248,7.19895249022633,3.93944204446452,3.81760396771425,2.94903209866453,5.30162708791567,9.14037025444886,2.46061815106629,6.42203315393915,2.75694483341665,2.45465977127563,1.64582789208907,0.0926501618556615,NA,7.10184193870118,32.6694142411374,8.66040314492345,NA,2.11648223182966,0.197025467952662,NA,0.184902754993332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"054","SAN SALVADOR",5.64212389515823,6.4257863503812,10.9837474610616,3.75405567688677,16.7434109475819,5.99188139724433,NA,8.72578831144607,11.616953918462,10.2040911622234,10.6224527745633,0.396910751879031,8.24173168219959,2.96782037338253,3.80507597920849,3.47256213488063,1.53259658067069,0.21011998297576,3.46442360347885,1.31743742566052,7.07215524555633,0.121662606900379,1.84547931435787,0.0763544589938615,NA,0.286625885895776,NA,0.0625411163446436,NA,NA,NA,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",3.10591210687397,3.48342706379448,0.0217038659612811,1.08705705484527,0.246966077423986,1.68794550578704,0.0784645817606171,1.68990239544189,2.37065369200844,1.16492498355464,4.77610221631485,5.75755822916825,0.871273579076256,NA,0.195564600411768,0.2950297939927,1.48840736696655,NA,5.09228206476483,NA,3.41831312603909,0.0562764299850543,0.379398915188709,0.565098049445313,NA,2650.84082370169,NA,0.462865735966144,NA,NA,NA,NA,NA,NA,NA
