"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Fabricación de material de construcción","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Comunicaciones y transportes paqueteria","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de muebles","Fabricas diversas","Maquiladoras y textileras","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"021","EMILIANO ZAPATA",3.34566594434287,4.45975991219724,0.117223918732075,2.24351808524516,10.738344156231,3.51994307951837,0.541943270433168,7.26970801694897,3.83562850507211,7.9204920344252,19.1912403362148,0.282578863573487,7.1064656514103,NA,4.91230171928524,1.42078156731971,1.35811251290503,1.51266577868607,9.1581533905109,0.403038030011982,1.3193915226474,11.593832320202,4.92610986998635,0.0245696604884124,NA,0.25604227892882,34.8113039711202,4.70516743678428,NA,NA,NA,4.78692071465049,NA,NA,NA,NA
"022","EPAZOYUCAN",5.17355855287874,8.37712050976589,NA,2.31862908200158,3.53720237413639,4.17326203430471,3.81397690888938,4.99621642695508,2.13523574551386,3.80700253924498,0.463692277717809,NA,8.83242028469858,NA,0.451881033530859,0.244113387676913,NA,2.88778433372808,69.6304795891835,0.243451724418369,NA,4.12555072063981,7.61747235804619,NA,NA,NA,73.2690674147285,0.0350878608102552,NA,NA,NA,NA,NA,NA,NA,NA
"023","FRANCISCO I. MADERO",10.2540814013728,2.23887666774413,0.141445789808009,1.81328948056005,2.96078476547293,5.98930826879366,0.0102175705087913,11.4332420992611,7.40613080269557,4.89929069075391,26.4502078551675,0.2996787969262,7.65894382871744,NA,1.23963449867458,1.98115307159823,0.230447539528421,1.82522652455275,29.9661751618341,15.2594257008031,3.33074559795055,11.4923106819484,3.68620096417155,0.0667045506501331,NA,7.34234375657378,0.0160233809893677,0.228280005239913,NA,NA,NA,0.0982690734593461,NA,NA,NA,NA
"024","HUASCA DE OCAMPO",0.181549396944117,1.18126012339707,0.228997621359033,3.1420938644284,0.0633299694396087,0.0715263368477259,1615.7764630435,1.24676370095012,0.532830084404543,0.712579782374509,NA,0.552019488041233,0.952910839123956,250.081624640909,NA,NA,0.663270214724728,0.145926004019388,NA,6.50783391982158,2.57743917449209,0.277552841833698,NA,NA,NA,NA,0.184472897756815,0.0110816605524929,NA,NA,NA,NA,NA,NA,NA,NA
"025","HUAUTLA",20.8653021687899,7.36729774191447,9.26756357854664,7.00301294139424,0.0878934196212229,3.87012759886869,0.16325749833359,2.18996047965337,3.74369842922787,10.1009099305453,5.49580842040453,10.4882961407229,3.82286461394066,NA,0.198070203604172,12.9470851003543,NA,2.4809377191497,2.64019854254517,1.09271736900462,21.097804855878,28.4898172920614,13.3556771712068,NA,NA,11.1069159553695,1.02409358190165,0.061519375402132,NA,NA,NA,NA,NA,NA,NA,NA
"026","HUAZALINGO",6.08017840598426,70.2102557757158,NA,3.4487624211963,2.12095175814259,11.0353249604361,NA,0.652417628779643,NA,9.13090954354719,NA,NA,3.33279344792399,10.2393226396982,NA,2.58202867499209,NA,1.22178337334737,NA,26.3683087417808,4.8934071956244,2.32384522317674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"027","HUEHUETLA",24.2043526317231,13.2404707188987,2.17103635851411,1.17110267683665,15.6165737338247,8.4230637914318,0.278806046555231,10.3887388137117,0.966898703553391,6.14341167266678,1.38839787434047,0.327092474813001,7.10610957383539,11.5943346814285,NA,0.730929810211199,NA,2.16166724310955,NA,1.86610852649412,1.38524301740949,22.3849124632476,NA,NA,NA,4.74201087016876,NA,0.236386944179302,NA,NA,NA,NA,NA,NA,NA,NA
"028","HUEJUTLA DE REYES",5.08266178364108,1.76760779359562,0.681028344891473,7.81329512462314,0.665578354359795,4.8647565680158,3.48410606573006,2.70094353164787,4.24940990235018,6.85802313406176,2.03638109561611,15.7501227573645,5.11139695368523,0.0583138485859085,0.95496795717837,3.42843449213072,0.790664976134967,1.09391402896204,NA,2.11176354107322,18.5060931049362,2.22781690820549,0.831515253024014,10.7992128707348,NA,6.22358037057875,174.305079164005,0.259337375571464,0.0791279838106725,NA,22.5537396403679,NA,NA,1.14279090950538,0.0333296921762212,NA
"029","HUICHAPAN",3.08655413618494,2.20669301104501,9.77950542984116,10.2647426143834,1.15947664771444,2.09544817932779,5.83110096563103,2.14881516959792,3.48535973417489,2.20844417470091,2.98168081236037,6.32208415640664,3.68924148435037,NA,64.140512656908,4.80727517386213,1.22940207316794,0.794881790867358,35.8925212230168,10.964906050237,0.795902195092987,1.3406330803002,0.364020796676208,6.84475644613639,NA,0.799393291172346,1.1793063596691,10.9741083459853,NA,NA,8.35466698504763,NA,NA,6.12856563189309,NA,NA
"030","IXMIQUILPAN",6.63267950601029,1.71050557556771,0.971344531454509,3.44277952515206,12.7410813655343,3.44582098992067,4.56910553758252,5.5443754086016,10.5851722938208,8.84750880989347,6.0873666930513,12.0147990841212,5.54646526946422,NA,0.738288585988699,2.75853901187571,1.76165121290008,1.60185349972078,NA,0.0641427840685986,2.72189004332614,8.18191989576499,0.52161753423194,4.52229731852388,NA,6.51363124432139,0.0946671276261356,0.430437379121386,NA,NA,141.896880806749,0.0141743108968311,NA,135.156978703876,0.0378880851781439,NA
"031","JACALA DE LEDEZMA",4.83217220172082,9.54131279200541,2.05712004057156,28.2578220203267,2.20161190206976,1.44454075613319,3.31239834467344,5.59772242790131,4.63084486691773,5.03938603700825,16.4950756181052,2.69866161219806,3.03610850162672,NA,NA,1.50762580303619,0.360281537109286,1.26824799582814,17.653949364971,11.2331100730237,5.33665417942041,3.05296775863745,1.30680368457221,1.75304517499324,NA,1.69807922651638,NA,NA,NA,NA,119.970174222165,NA,NA,NA,NA,NA
"032","JALTOCÁN",0.597932990004894,1.78160501283524,1.99565659103873,1.15777543932576,1.73002332652585,1.99117066759726,NA,0.656994656076451,0.214972314062563,1.51752878611159,0.308684976812602,0.0727230535779889,1.24201767580106,NA,0.0752055258737872,94.3868110239338,12.582608481433,0.173018640732082,NA,0.41489523851675,0.788437892714796,34.2378297167248,1.26775848510309,NA,NA,12.9151717935549,179.741006217107,167.179586976809,5.9114291090785,NA,NA,23.2880430007222,NA,NA,NA,NA
"033","JUÁREZ HIDALGO",1.28679387002692,47.2947521816615,NA,0.165507374331403,NA,3.78310580978534,NA,0.552304191985459,2.12434689995785,0.483110759416311,16.6077947935524,3.91262821746253,2.11916726803956,NA,4.04618959416123,19.6723490952113,NA,1.03430080523744,NA,146.575935710589,4.14251422404161,13.9893429039626,NA,NA,NA,3.54519879063702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"034","LOLOTLA",NA,13.5266212383257,NA,2.64016109572139,NA,1.10012285377146,0.791198748555369,0.524111518465318,0.0559974565365619,0.114612525750702,NA,NA,0.30246292991537,NA,NA,NA,NA,0.24537608687803,2096.37504180378,0.517154542877239,NA,0.207425767870623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"035","METEPEC",3.26183599589957,3.25761082791942,NA,3.38381932790086,2.91283949261675,2.39740625792623,0.338153079790593,5.60004437716729,3.4463433984075,1.39334060862309,3.7888517903874,0.396717822661827,3.25316845062418,74.3896753814444,3.69234154893011,0.221629130256961,1.90667989897039,18.2729158505672,53.689578517125,2.26333091858704,4.30107577601175,3.19148614050793,6.91585901755067,NA,NA,9.71986893373686,0.530297845808915,5.05746896313187,NA,NA,NA,NA,NA,NA,NA,NA
"036","SAN AGUSTÍN METZQUITITLÁN",0.483609862909211,10.3664944264582,5.73673059534402,6.34521383609356,0.674791508079998,3.5109443407269,NA,5.18924904741508,1.79636308365158,10.3954209639439,NA,0.367616298137591,5.30192983621061,0.814423046072782,NA,13.809170525758,NA,0.874612232096605,NA,0.204814710186125,0.389215550107164,4.62089430096584,25.6341645899852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.338396740824,NA
"037","METZTITLÁN",0.560248983815767,1.14988339743418,0.0620396992426574,0.4871201995866,0.852758829758109,2.42863558305763,0.161335449289746,0.50170926294518,0.559510952803373,0.786198628051769,0.200854498689355,1.41411055114451,0.544936634540695,0.477101642529584,0.0869948002812751,0.994435095670223,0.101076858229287,0.35580652814583,NA,0.787861267770561,0.0890658208658526,0.380670679311647,1.46649325212519,NA,NA,0.304893138170229,NA,0.00168875280050721,NA,6468.49600726039,33.6575900860508,NA,NA,NA,NA,NA
"038","MINERAL DEL CHICO",NA,15.9688675985852,0.115457372120794,1.78116476896876,NA,0.502194357773931,366.405381298292,0.353587882653832,0.0377782616736616,6.73564679787988,NA,0.626220997006589,0.153657471145417,93.2847446799229,NA,0.349842651343459,NA,11.1309853246545,NA,0.348894411548548,0.663014537367849,0.139938229718705,NA,321.151198009046,NA,0.567413461711184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"039","MINERAL DEL MONTE",2.48262756722483,1.04175109732684,0.426917054402156,2.10778431346574,101.012135419899,5.12445861109667,40.4623687657407,10.7025842961592,3.30091926303441,20.4772894287455,4.18816295868608,0.402000855825862,4.78089482283563,NA,0.0461915051946959,1.59701712311187,0.214674541782544,0.578573886715624,5.79045510294819,1.67331830064592,0.189164608178561,8.92350754469826,0.778661833287842,0.0155347382694248,NA,1.98313627243818,29.4258196134633,0.303578175976541,NA,NA,NA,0.0357589999785208,NA,NA,NA,NA
"040","LA MISIÓN",20.153318873353,55.2851220136061,NA,8.77587822114021,11.5181036830343,8.01760152745821,33.4285689585531,1.3839994430113,0.147870149626905,2.15219569745939,NA,2.45112899388467,2.18209481059124,NA,2.53480067049023,5.47736003809795,NA,0.647954405890351,NA,1.36562844752709,2.59514478702838,6.70982210710961,NA,NA,NA,2.22094690878932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"041","MIXQUIAHUALA DE JUÁREZ",8.68484290323472,1.53242468863406,14.5956946533906,5.25312573308173,10.6426069924295,2.42874511244987,0.225088445504168,6.46691399668718,6.29967728141273,4.89106047408784,9.15016372566746,8.02971434631044,7.89275874915303,NA,0.55731808033359,0.870098579338159,4.51304251851833,5.19729829711926,7.52821386045378,3.43024606478668,4.60211632726672,6.08798309925064,4.87029086375017,5.18580816379486,0.0254166723148734,4.45360178205053,0.461045313236892,7.40374408442169,NA,NA,NA,0.00431445936621405,NA,NA,NA,NA
"042","MOLANGO DE ESCAMILLA",2.39882908214442,23.9505592050098,0.247001378633858,8.99694758961291,1.70772404398672,7.56517090037817,3.17200942308171,4.72775649139307,3.24178621899046,3.63683287568505,3.94899177654864,0.148854793523342,4.30546422859396,NA,0.153936096945539,1.33054000757732,NA,1.41658815325976,NA,0.849237511692182,0.630402957004822,7.68526329399931,2.5949395446536,NA,NA,4.85553775297923,NA,0.0119528989767396,NA,NA,299.873531023833,NA,NA,NA,NA,NA
"043","NICOLÁS FLORES",15.950244317161,27.0224614806667,0.248381063035784,4.82335091239539,0.618214658050723,0.280785699832806,10.3347168704234,3.04266527314502,0.0812715950639419,2.23637910707638,NA,NA,1.26002632413055,30.5618536760761,NA,NA,NA,0.356125210046019,174.643597421531,0.75056935071247,1.42632949784542,7.52615567512504,NA,NA,NA,1.22066487580532,1.80078800630257,0.108176982394197,NA,NA,NA,NA,NA,NA,NA,NA
"044","NOPALA DE VILLAGRÁN",1.64827479752529,5.33763766038686,NA,17.9437677101194,9.82301815953439,6.52859581651946,4.27189778873814,9.51134281808105,1.20938214925277,4.77487869789557,NA,5.01174790550943,3.69470230473051,NA,38.7214898626867,20.9179703614009,NA,0.147205822509114,NA,116.766041080643,0.589579173213307,1.52437405037732,NA,NA,NA,0.504566854527619,13.1305657920421,0.178861605083605,NA,NA,NA,NA,NA,NA,NA,NA
"045","OMITLÁN DE JUÁREZ",1.02915324893795,35.3598260314919,NA,2.22513378800522,37.3503659031514,2.5589273634427,0.66682410830577,3.97550143920715,0.755116543661131,2.47971889332407,0.830162388844843,NA,2.46151680585814,NA,0.809016359116405,3.93339260800852,3.75989514643136,0.827214100784442,NA,117.228643970395,0.828276010584916,7.38609894131383,NA,18.2947649713525,NA,0.708845631476052,1.04572576534563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046","SAN FELIPE ORIZATLÁN",3.51176745071933,4.41960269638526,0.838524121157333,6.63116251280406,5.10853609501339,4.34190362737559,0.96915482239539,1.84130822416144,3.14768360916204,4.75081682497717,0.28249063319638,6.30498210366877,4.50851013066116,1.77190376538574,6.16783122879996,35.2701436240691,NA,3.1276375463083,NA,0.290698717173971,0.281848729640816,17.6672104812279,2.06254084461301,9.38234730092812,NA,103.022844183658,0.355843311587882,2.58652363169857,NA,NA,NA,NA,NA,NA,NA,NA
"047","PACULA",3.91739272125908,40.0446325314717,809.567773683206,0.125963722438889,NA,0.206577534447614,NA,0.420345572045555,0.179643316902334,0.65366061826888,NA,NA,0.53682062937115,NA,NA,6.65429180666211,NA,3.14872687880057,NA,67.9552564676714,3.15276895681694,4.15896712725726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"048","PACHUCA DE SOTO",4.08049380534878,4.75894688788589,3.49159512402504,6.09046731281205,4.82900863205,6.09732444078282,2.5287309225022,3.20433052566813,3.54372711510092,5.77891148440057,7.52626923038947,17.3041765586611,3.53775112166882,NA,0.095762551217465,0.898133112833926,4.32581591664941,1.68663427592965,0.00807185783717736,0.63436766833581,21.1370060309796,1.20027890482023,29.4954560979047,34.505101768081,2.05019641020825,1.13813833187785,0.100700476096308,1.73114474066949,2.3782224906837,NA,8.3051552007151,0.07316835185436,0.00264105727694747,88.4403452454831,0.318595956252953,0.873203547228371
