"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Fabricación de material de construcción","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Comunicaciones y transportes paqueteria","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de muebles","Fabricas diversas","Maquiladoras y textileras","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"022","EPAZOYUCAN",4.21377214086728,6.72640012310452,NA,1.85976025300109,2.86432512099232,3.35414067635511,20.6456656601885,4.06335498769686,1.73289121171322,4.47897515751639,0.364550914744793,NA,7.25395701980447,NA,0.355608186018355,0.201870550967881,NA,2.30655465857371,56.9069913605461,0.198847154853413,NA,3.43331711358869,4.96910064556741,NA,NA,NA,161.511864775998,0.0285814885485221,NA,NA,NA,NA,NA,NA,NA,NA
"023","FRANCISCO I. MADERO",10.3054802171373,2.27058273806839,0.148152598841953,1.73514152567893,2.95841459190152,5.93980353018415,0.0103934688855876,11.4736795583151,7.4166304585014,4.9522856327113,25.659442287097,0.301867042273022,7.7009254184241,NA,1.20373554452973,2.02157192306171,0.230680662827819,1.79889394649956,30.2195050543959,15.3792270846456,3.41349265312551,11.8012806886443,2.96712408567323,0.070960585100123,NA,7.42548031610874,0.0148306883580552,0.229448709897407,NA,NA,NA,0.101986698703892,NA,NA,NA,NA
"024","HUASCA DE OCAMPO",0.192760876490993,1.23644807070834,0.253397793510833,3.28539234170127,0.0668519508852472,0.0749400546702576,1507.42882756161,1.32181317027535,2.03499717449469,0.760954311282283,NA,0.587444309872834,0.962440879486209,264.158870945176,NA,NA,0.701426579208448,0.15194068763769,NA,6.92923659626151,2.79060612735252,0.30110645703086,NA,NA,NA,NA,0.180381638838307,0.0117672558929748,NA,NA,NA,NA,NA,NA,NA,NA
"025","HUAUTLA",20.7660809865519,7.60694883761408,9.61265188437662,6.86370797884804,0.0869694957054753,3.80083563461506,0.164453986633749,2.17634622297603,3.7125688056884,10.1109361404585,5.27968607164989,10.4621999531022,3.83647484942914,NA,0.190464907654812,13.0828258194456,NA,2.42138051131858,2.63664106575422,1.09059263062784,21.4117997260387,28.9714237009594,10.6458662403977,NA,NA,11.1235065507224,0.938653245361411,0.0612333550358748,NA,NA,NA,NA,NA,NA,NA,NA
"026","HUAZALINGO",6.09241227682708,69.3553189370413,NA,3.40314335389183,2.11292692644585,10.9114389889403,NA,0.652770460094633,NA,9.20212241565357,NA,NA,3.36740175190044,10.2071271696168,NA,2.62684056882603,NA,1.20056171091942,NA,26.4959859355826,5.00000403598456,2.3791973620908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"027","HUEHUETLA",24.2305886308395,13.0671288728975,2.26508949327899,1.15454129391197,15.5430761349031,8.32078926406312,0.282497159226193,10.3847289186767,0.964484516585869,6.18558979093309,1.34162481765089,0.328192955960615,7.17324997712602,11.547172706675,NA,0.742926516371434,NA,2.12215279680284,NA,1.8734074274011,1.41410774006633,22.8968744120222,NA,NA,NA,4.77695777635858,NA,0.236668387940074,NA,NA,NA,NA,NA,NA,NA,NA
"028","HUEJUTLA DE REYES",5.18998387569213,1.77519150837941,0.724749227420244,7.8569326456912,0.675701234018303,4.63764686087074,2.68926506931678,2.75392523317106,4.32361696206479,7.04327664692993,1.83040113799852,16.3737734752191,5.12947715410635,0.0592387434668527,0.942170613527345,3.55443310230636,0.804146063877918,1.09540647813576,NA,2.16244431294645,21.7002717626715,2.32436646840393,0.499616376772788,11.6723190720129,NA,6.39489567605075,163.915686307184,0.409229807832335,0.076874651138962,NA,23.1139400169127,NA,NA,1.14321178569065,0.038993273245023,NA
"029","HUICHAPAN",2.74567478191381,1.96548497319221,9.06650414255806,8.99222705478217,1.02545811851295,2.07201578238626,5.25009499143476,1.90869308930241,3.08934631223243,1.97588937481432,2.56025366837971,5.63668387422355,2.83213180758572,NA,213.289829361668,4.13059081681934,1.08927310144986,0.693417918975498,29.9684394530086,9.78148872477466,0.721972965231069,1.21852778477706,0.259350219241654,6.44500780109897,NA,0.715573188487423,0.966134328385804,10.7778347665896,NA,NA,7.45907479466918,NA,NA,5.34095792168189,NA,NA
"030","IXMIQUILPAN",6.67478850031978,1.76777216048762,1.01875457466845,3.41194256668009,10.5939896158126,3.4111240025711,6.52314502417604,5.57138241006741,10.6142721085855,8.95510132778878,5.91322780707176,12.1186214351782,5.45711553757424,NA,0.717861411164939,2.81856022291642,1.7657778535437,1.58084251290303,NA,0.0647323167024753,2.79321978870121,8.41306081836878,0.420422456810016,4.8172352967031,NA,6.59614249672261,0.0877371197745831,0.43321625929981,NA,NA,143.318405390521,0.0147300984766176,NA,133.251495019625,0.0436852420898945,NA
"031","JACALA DE LEDEZMA",4.79365698460005,9.59830106594542,2.12682600954082,27.6062388534693,2.1714310387185,1.4140940387481,3.32589484827817,5.54495153756734,4.5775023221229,5.02809163661622,15.7952139468223,2.6832503389407,3.17365742231022,NA,NA,1.51851052152145,0.355987050795317,1.23380365423831,17.5732055303806,11.1750484262751,5.39858134232221,3.0945469654569,1.03829348623759,1.84080553358356,NA,1.69512162851144,NA,NA,NA,NA,119.447884722206,NA,NA,NA,NA,NA
"032","JALTOCÁN",0.603063779890548,1.7714480145725,2.09770453225439,1.14995028779305,1.7347760352191,1.98172394075059,NA,0.661659283801906,0.216041433566374,1.53939003837633,0.30051964954247,0.0735141679029789,1.26314171872569,NA,0.0732869148823031,96.6544235183568,12.6400576610325,0.171127947468556,NA,0.419637245916941,0.810894313808643,35.2831431035036,1.02407669556431,NA,NA,13.1077841657437,166.952749307896,168.632100993756,5.67259106257558,NA,NA,24.2548684599394,NA,NA,NA,NA
"033","JUÁREZ HIDALGO",1.2917840265785,46.8058500430603,NA,0.163622219560089,NA,3.74760107724174,NA,0.553631904774313,2.12495703351314,0.48778522394056,16.0930939602437,3.93674893895607,2.14516022973445,NA,3.92457933799969,20.051037124169,NA,1.0182281635708,NA,147.559933029059,4.24063576332802,14.3492284837619,NA,NA,NA,3.58129324456282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"034","LOLOTLA",NA,13.3209166018546,NA,2.59724521645293,NA,1.08443531170463,0.79995492993577,0.52278614795732,0.055737901570479,0.115152033352529,NA,NA,0.304666182845369,NA,NA,NA,NA,0.240374323979681,2101.31937297478,0.518064358950944,NA,0.211714956174359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"035","METEPEC",3.28122698901377,3.23057337859875,NA,3.3521645176414,2.91320759448431,2.37979599253765,0.344293564454992,5.62506397524085,3.45443075951977,1.40971867408325,3.67898842510492,0.399985341255154,3.29985060647866,74.4468203257764,3.58873986408718,0.226360522660023,1.91037921338184,18.0259982263614,54.1936882455789,2.28321630781404,4.41201809233117,3.28032916674442,5.57192821780063,NA,NA,9.83904455371417,0.49128068927945,5.08807674632873,NA,NA,NA,NA,NA,NA,NA,NA
"036","SAN AGUSTÍN METZQUITITLÁN",0.449770923684708,9.50461219025561,5.56043102621312,5.81147659906766,2.75159904499057,3.22213781326099,NA,4.81906278581264,1.66469293875785,9.72387375115168,NA,0.34267245339743,5.08394477900611,0.753538796562983,NA,13.0395772407298,NA,0.797680709401604,NA,0.191021486137785,0.369124138601999,4.39109233975339,19.0941628666349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901.828309777228,NA
"037","METZTITLÁN",0.557836571083467,1.12871933539285,0.0643788722715101,0.477645893425804,0.844175717018863,2.38622943827,0.162591228224426,0.498815417340824,0.555109023342695,0.787334334521817,0.193043026977459,1.41122895210122,0.547123643910811,0.47260265033223,0.0836922335221423,1.00531471651274,0.100240974804244,0.347421853524098,NA,0.786684336713789,0.0904321834318398,0.387280509472828,1.16947569818426,NA,NA,0.305486427687293,NA,0.0296644869340954,NA,6472.71267556609,33.6348537850141,NA,NA,NA,NA,NA
"038","MINERAL DEL CHICO",NA,15.7895224941933,0.12068632545942,1.75928710917577,NA,0.497032044566423,371.956255735366,0.3541178650097,0.0377549917521345,6.79467877417431,NA,0.629512640673507,0.170554289467183,93.080473365704,NA,0.356255081540717,NA,10.9481199264135,NA,0.350919482939904,0.678106188355264,0.143408635756751,NA,340.948212761232,NA,0.572672883734556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"039","MINERAL DEL MONTE",2.50094926256591,1.10440442834901,0.448213143588417,2.09104548492302,101.169029804647,5.09407386079409,41.2558952024772,10.7657380481131,3.31338574041766,20.7475481122831,4.07252284657395,0.405890134063027,4.87858844430214,NA,0.0449594903573203,1.63343768950451,0.215397914499555,0.571570034031309,5.85316229537266,1.69042814905309,0.194320773046142,9.18500107519912,0.628242659597861,0.0165648497091879,NA,2.01031554115772,27.299679771404,0.305851157191321,NA,NA,NA,0.0371992232990709,NA,NA,NA,NA
"040","LA MISIÓN",20.3704944616859,55.0895878092446,NA,8.73553657839718,11.5748854911416,7.99693199361801,34.1990611263746,1.3968595886591,0.148929007711231,2.18795183471742,NA,2.48318668780749,2.22403789899604,NA,2.47551045760856,5.6211603630339,NA,0.642268699410677,NA,1.38424319422142,2.67486965478902,6.9297299286529,NA,NA,NA,2.25897557805439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"041","MIXQUIAHUALA DE JUÁREZ",8.69628869775291,1.67693635975086,15.2315649587011,5.18004797108505,10.5949944133609,2.39981554245304,0.228121693752353,6.46592869157002,6.28541667070472,4.92579142572834,8.84397481495059,8.05861276372507,8.18678610575855,NA,0.539189060075853,0.884586145871771,4.50100037247163,5.10348615966393,7.56394722263187,3.44446760134228,2.3772872954174,6.22867582919703,3.90581895035712,5.49640442527798,0.0245464460029819,4.48747175761394,0.425158895534344,7.41429144715915,NA,NA,NA,0.00446121921907241,NA,NA,NA,NA
"042","MOLANGO DE ESCAMILLA",2.37396842325032,23.9610687708988,0.254755040637364,8.76828842818934,1.68025056853249,7.38785420337755,3.17725085442107,4.6718896459243,3.19671407689734,3.61992840306012,3.77231987913614,0.147647693533926,4.55654519026086,NA,0.147191272883206,1.3369133567949,NA,1.37479059961738,NA,0.842809940559153,0.6361798522401,7.7711392685883,2.056781249316,NA,NA,4.83538804292348,NA,0.0118302835698406,NA,NA,297.847794221636,NA,NA,NA,NA,NA
"043","NICOLÁS FLORES",15.9933047389246,26.7117311669151,0.25955962023745,4.76281525505979,0.616298195384603,0.277824024869378,10.4884390702316,3.04639977102027,0.081199516879376,2.25536742245845,NA,NA,1.27398426427179,30.4866637430009,NA,NA,NA,0.350179652039401,175.714702451952,0.754721194626394,1.4584003950749,7.71071016001496,NA,NA,NA,1.23164538862695,1.66291150855701,0.108480582472719,NA,NA,NA,NA,NA,NA,NA,NA
"044","NOPALA DE VILLAGRÁN",1.75293383497997,5.59617452990453,NA,18.7928889794242,10.386317101246,6.85140480942488,4.59830911058375,10.1004235178561,1.28157270368686,5.10739271564698,NA,5.34211623067954,4.03503068857965,NA,39.7881660923362,17.4137549575327,NA,0.153524683085017,NA,124.530952216427,0.639387403468394,1.65644782648972,NA,NA,NA,0.539974172859136,2.91619414049699,0.190238889644317,NA,NA,NA,NA,NA,NA,NA,NA
"045","OMITLÁN DE JUÁREZ",1.03258778124605,34.9754497642122,NA,2.19860425803939,37.2582556442361,2.53354621545787,0.677172992390129,3.98291181477828,0.75492656265639,2.50236344544424,0.80400108705702,NA,2.49036675557708,NA,0.784278290250036,4.00694998345947,3.75742488992936,0.813920855646928,NA,117.952057551652,0.847438229578814,7.57203062696801,NA,19.4296070993422,NA,0.715676840963369,0.966274275237986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046","SAN FELIPE ORIZATLÁN",3.52322895913399,4.48664681797731,0.876755408859359,6.55162140780117,5.09556457075345,4.29852282965568,0.984123681499127,1.84460530910246,3.14666115946222,4.79384963389847,0.273568330522339,6.33996975011002,4.50541706311351,1.76853876931516,5.97879354398352,35.9270896605885,NA,3.07715130739552,NA,0.29247118217239,0.288348194323076,18.1106238077698,1.65730676392716,9.96361354502333,NA,104.008065207475,0.328783187683415,2.5952418841025,NA,NA,NA,NA,NA,NA,NA,NA
"047","PACULA",3.87953943011819,39.0961171149113,835.572322607973,0.122849261054136,NA,0.201878508795234,NA,0.415672581513544,0.1772710889489,0.651083039947719,NA,NA,0.536075337647311,NA,NA,6.69090081257737,NA,3.0579851028911,NA,67.4886842887681,3.18391335434287,4.20841785507711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"048","PACHUCA DE SOTO",4.11281643216712,4.84619685836558,3.67811455681731,6.17856275905183,6.06590937166837,6.43360198055018,2.29690034904356,3.28832308307403,3.59228372512792,5.58258102416941,8.05035200660519,17.3965855213116,3.53201239012389,NA,0.10291589951254,1.0891810797454,4.35501117102955,1.61958751003698,0.0081867525114103,0.643012602765575,20.4779279289064,1.23961287756847,18.5218094106092,34.3322970844304,1.59892961019478,1.15762264037604,0.0937391039536611,1.82574511794751,2.28709571280706,NA,8.42523400386506,0.076371631641158,0.00371576908187397,94.6966846621379,0.368958440235181,0.892112093006893
"049","PISAFLORES",2.17920555179893,10.2135952791711,0.0509283500524682,1.92379335372781,0.120924241615618,1.32119073156966,3.65856528485753,0.933962408354551,0.78067810925718,3.07574555318126,1.08594498715621,2.39082895300416,2.51307547135532,NA,0.264826469622693,3.75839670145082,NA,1.09934338069992,NA,729.765363660397,0.286153623468417,2.96532928278027,14.8022394636049,NA,NA,6.04154716314493,NA,0.0212850406893497,NA,NA,NA,NA,NA,NA,NA,NA
"050","PROGRESO DE OBREGÓN",3.52615285192922,0.516989659221565,16.0954852501242,2.10458176744235,1.46010686135132,2.81302625549859,0.137564403060843,3.36718877364677,3.68216551008188,2.91522726929524,8.65617112857745,4.86966845647497,4.75556360927629,0.126517372095598,50.0269547897685,0.709077841081294,1.95405467977099,8.71488894748235,104.802401239342,11.0162514067351,0.356976375133538,6.02107483312753,NA,0.00234802514867843,NA,1.30847645529532,0.031407027831277,0.0865638217597216,NA,NA,40.9789656689605,NA,NA,NA,2.56211224527496,NA
"051","MINERAL DE LA REFORMA",3.49013014720347,1.51284188308568,0.695923534585483,1.21718796771432,2.00666549661893,5.10256081315213,1.23901436074127,5.32791545546043,4.98918996028371,5.41133413060316,8.86058147268234,3.51820199697583,5.32248607075269,NA,9.27437430536463,10.1199786911113,0.479460535158495,2.00462455507987,NA,1.36932228256274,8.17228068619886,2.06682991788207,0.955651722419111,8.53390165405258,9.52897118369056,3.66306153373979,27.0076257150266,1.80657476976544,22.5623951142986,NA,NA,7.35802983790111,NA,32.7664037864748,30.2202787625629,NA
"052","SAN AGUSTÍN TLAXIACA",3.10726561386344,0.953962872702436,0.34398966460781,1.1611774914322,172.045882522825,17.2520011036834,0.0282041603271596,2.65420351148859,3.14425856430577,3.65394306631818,0.837163317844738,0.294897339717016,7.36328333332527,NA,2.76477245482591,0.296691388139032,0.156496220616805,2.16958013995309,0.452188778550681,4.79359567669507,0.14118273447406,10.5529743945035,0.456446396362478,0.108315939016242,NA,1.90770177469448,0.0402451882828801,25.9399779027759,NA,NA,NA,26.309065358832,NA,NA,NA,NA
"053","SAN BARTOLO TUTOTEPEC",4.92634598371693,22.6104966603211,0.319803946355074,26.6346449921571,0.427130035075566,2.69845705946814,3.2307068821956,1.77410364263688,0.400184372536745,3.88119377212692,0.426198635017723,0.417032803843803,2.04956751652368,97.2906468016121,0.103935909465659,0.0590020143914722,NA,0.242694604946876,NA,3.90787763966671,46.7373209106983,3.4201375121529,5.80940501517906,NA,NA,0.37937820936149,0.128054794884239,0.0334147876564306,NA,NA,2.48486210546413,NA,NA,NA,NA,NA
