"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"011","ATLAPEXCO",5.38271664067621,7.2385604496247,0.514793489853282,8.82773655089257,0.0390041921820282,10.2580128593269,0.798988258463089,2.19711957215736,2.18070385967527,5.75895494905142,0.0594268075083775,2.60101838512692,2.04872759035304,57.8700130414265,2.54791944041527,2.90039317620309,0.018495306052975,6.27196642462653,29.6417681422621,0.0944945531184816,3.37405744555933,12.5047735183677,0.96390472129471,0.0865111508529931,0.244128294159246,0.0889983654571379,NA,NA,NA,NA,NA,NA,75.4977335529506,NA,NA
"012","ATOTONILCO EL GRANDE",1.47613160438262,0.838779558172251,0.217329505823115,1.54706311582428,0.211285557646365,1.02251235864504,1.75897351286817,5.00435906169295,2.38003894513229,1.18373252692948,1.48805109640897,3.67391169831256,1.64449720509142,18.100395386767,1.01917457159722,0.917590487723463,0.415925245327913,NA,0.547662123856142,0.0719826507338372,2.47720656592626,0.264602771909619,0.999421634953971,0.117157642089467,0.516578914773787,1.5189282855487,3750.45154417179,NA,NA,NA,NA,NA,0.36225457907688,NA,NA
"013","ATOTONILCO DE TULA",1.79128232349421,1.01360937057321,8.07769590527712,1.33069381423083,1.16323639140405,2.0244917847916,0.118173582400046,2.34709486208913,15.0539093264106,2.15132146983246,2.13900401985924,0.585846307947994,1.6834064380603,NA,0.360640968529766,38.9875940635317,0.188450680943939,20.2021360159856,9.43779436664922,0.223618001711964,2.50335401513426,26.1781207369593,0.643771846760929,1.05958274703726,0.764035932635898,481.213508693933,NA,1.21662752481496,2.26357228730495,NA,3.37194116068889,NA,0.158254236942236,45.8802328821461,NA
"014","CALNALI",17.2723525515797,10.565712866406,4.73087724183815,5.06331604955647,0.296233759472949,11.6475851419439,4.64600599423187,6.00730187207413,1.23190464828294,1.46583147815853,2.82088693817913,0.985937912168671,4.67709767618087,25.8930023489353,2.80071804151065,8.60478794143305,0.219484982661688,NA,6.35646162203387,18.6668221736119,3.63659889511973,NA,13.840850139287,0.164261339742102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"015","CARDONAL",2.30208869234161,3.67550754760715,NA,0.0970210332809876,0.266901985061242,2.78975687356022,1221.97775122748,0.258995866661063,0.0693704265463101,1.17629222560033,0.101663000837295,0.201431891541413,0.123436374507466,3.73267043617009,0.205992094727857,0.13782718900765,0.126561623858698,40.8990644340581,51.5436527259557,1.45488883082013,0.433258676205265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.695487720457,NA,NA,NA
"016","CUAUTEPEC DE HINOJOSA",2.42095026986412,1.02295494241031,0.307012960789763,2.57289303352861,3.9471002424598,4.42416234644749,0.178378612802441,6.17615320503601,10.1109589744549,3.91520718502425,5.17087740878683,1.52352894422721,6.28615344068128,5.80344235363093,1.50565335510145,1.59587574519767,41.7727186887037,2.79653196251027,16.8786349024378,0.21952590331153,2.73237491717461,0.0691269038623496,30.1609650482314,0.200979187802613,0.816694453214686,0.669893922966842,NA,0.0562150452157793,NA,103.503088044458,NA,0.248171504494247,NA,NA,NA
"017","CHAPANTONGO",9.47604260716598,12.0520648492249,NA,5.79578455552292,3.05178726363602,8.90036953102101,2.19778856722152,6.0436486085473,2.66599718694201,2.15910883118736,4.64970466318693,2.30319486366931,3.83141520068576,0.666871450829647,1.32487691563146,1.57593155367423,13.0240783522685,17.8044304936727,16.3709975649193,NA,5.72488344703051,NA,4.7136474107667,11.4393609231791,NA,1.74086465449003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"018","CHAPULHUACÁN",5.36771124287215,9.46172325834933,11.179805159326,9.15211652688825,0.714406411936782,2.28985750312104,6.83344441329376,2.51517244418192,1.54963558923085,8.22118695994557,1.08846998104167,12.0796944806464,7.47204048846297,NA,0.245053875819042,0.368916804960047,0.0846906735903808,NA,92.4123226710074,1.73077586957561,5.95821436647572,NA,4.41375448935954,NA,4.47148906119161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"019","CHILCUAUTLA",1.30226218155647,10.3300615031213,0.0864903121493294,5.23011701006964,2.12319907457508,7.07225609134805,14.799717095751,1.86875835541785,2.20736050969735,5.71431607932126,NA,0.178042889503468,3.433140299943,122.765325598684,0.182073590629415,1.09641207833347,NA,NA,3.08362337426957,2.28614454566233,14.2496219160909,18.9083119279865,0.364377073929572,NA,1.47657338363784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"020","ELOXOCHITLÁN",NA,32.4764559321651,NA,0.74246831595165,NA,0.239184834553891,NA,0.774220912044718,0.914502756375501,0.153022222048058,NA,NA,0.406812060787597,729.376488914319,NA,NA,NA,NA,75.4993715755175,2.13107117229676,0.80319400410745,NA,5.43457134988593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
