"codigo_act","Título","complejidad_producto_2015","afinidad_2015","personal_ocupado_2015","complejidad_producto_2016A","afinidad_2016A","personal_ocupado_2016A","complejidad_producto_2016B","afinidad_2016B","personal_ocupado_2016B","complejidad_producto_2017A","afinidad_2017A","personal_ocupado_2017A","complejidad_producto_2017B","afinidad_2017B","personal_ocupado_2017B","complejidad_producto_2018A","afinidad_2018A","personal_ocupado_2018A","complejidad_producto_2018B","afinidad_2018B","personal_ocupado_2018B","complejidad_producto_2019A","afinidad_2019A","personal_ocupado_2019A","complejidad_producto_2019B","afinidad_2019B","personal_ocupado_2019B","complejidad_producto_2020A","afinidad_2020A","personal_ocupado_2020A","complejidad_producto_2020B","afinidad_2020B","personal_ocupado_2020B","complejidad_producto_2021A","afinidad_2021A","personal_ocupado_2021A","complejidad_producto_2021B","afinidad_2021B","personal_ocupado_2021B","complejidad_producto_2022A","afinidad_2022A","personal_ocupado_2022A","complejidad_producto_2022B","afinidad_2022B","personal_ocupado_2022B","complejidad_producto_2023B","afinidad_2023B","personal_ocupado_2023B","complejidad_producto_2024A","afinidad_2024A","personal_ocupado_2024A","complejidad_producto_2024B","afinidad_2024B","personal_ocupado_2024B","codigo_act_dos_digitos","Título_dos_digitos"
11411,"Pesca",-1.81050644403051,0.316175489644527,433.5,-1.96854435113649,0.363296525475566,718.5,-1.97963972023155,0.363052748365369,718.5,-1.92735898831829,0.361318435447567,718.5,-1.93932337654446,0.36910183853349,718.5,-2.01058632617249,0.35657951184994,718.5,-1.93257184616866,0.372155195891429,718.5,-1.99245618115662,0.388439418650047,718.5,-1.6901313061269,0.378867817330042,1468.5,-1.84167730258031,0.365870974576589,1090,-1.75445696876343,0.373801726879583,911,-1.73485440787317,0.371907135308282,911,-1.72787253136638,0.367732780844047,911,-1.75916937443233,0.368939819247237,911,-1.76123057175013,0.371105258434381,911,-1.75335563847046,0.370251118582995,911,-1.71039422956418,0.370272110267827,911,-1.7599621409682,0.381253718925303,817.5,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
11511,"Servicios relacionados con la agricultura",-0.147232255403859,0.256990341187661,46,-0.57012631873078,0.286014700171983,15,-1.02452879721059,0.315250679454564,15,-0.653868047444096,0.29549056285165,15,-0.926584711167378,0.320853995222773,15,-0.981690513362339,0.312742634360524,17.5,-0.872476468255879,0.322926174829697,17.5,-0.965891762592129,0.332473873086732,17.5,-0.83604027850358,0.333364836133629,35.5,-0.63120552110169,0.308062166444597,18,-0.345510848788939,0.316358893588455,18,-0.314251974984376,0.313999963327101,18,-0.294203920669819,0.30947939189772,18,-0.332914193266191,0.3095888599655,18,-0.261249543457726,0.293978870345125,18,-0.137644611315083,0.305041394958778,18,-0.097953445174518,0.301486770742265,18,-0.423455325296234,0.326914352049682,53,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
11521,"Servicios relacionados con la cría y explotación de animales",-0.19199640380457,0.264780924375678,5,0.333451118347564,0.275981153561602,8,-0.337507687072142,0.35781415225335,31,-0.200270312304149,0.3606124385645,31,-0.203982709017963,0.371956840713485,31,-0.223541201961971,0.360714114711581,31,-0.11702291541049,0.368906746582291,31,-0.402085184980997,0.412479132907982,31,0.809336502423058,0.278191640310311,5,1.08590996375726,0.266574118921906,5,0.155196623506437,0.287205804965551,5,0.194103939571138,0.287443151394177,5,0.178233407601907,0.283285654978468,5,0.161547841503124,0.28407972217937,5,0.175848171597892,0.28442892134601,5,0.425542399221427,0.254250168871631,5,0.247951071179108,0.26181677552871,5,-0.214134537267957,0.284192608948486,10,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
21221,"Minería de hierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.673661280781969,0.367587347015866,8,21,"Minería"
21222,"Minería de oro y plata",0.263392047325651,0.356245734238566,251,-0.809119210280671,0.333604020190268,253.5,-0.859285213699496,0.343223237541272,253.5,-0.766268400770381,0.3414643105591,253.5,-0.779966399048415,0.35355579857879,253.5,-0.793651396378641,0.341390898416542,253.5,-0.765140826621595,0.349538779239837,253.5,-0.409298450892949,0.348100332972795,253.5,-0.419874006746908,0.414510458195826,251,-0.424888959017188,0.406159046505642,251,0.109454522227621,0.328711986850963,291.5,0.129225019169568,0.327523840903011,291.5,0.10729535812069,0.325707304304106,291.5,0.0850138706340218,0.326804998566249,291.5,-1.02587112757062,0.315409524807338,291.5,-1.13679014879529,0.41957209214649,467,-1.09303448176731,0.412473487242704,467,-1.10112493001104,0.421331708986163,467,21,"Minería"
21223,"Minería de cobre, plomo y zinc",-0.396692104920811,0.357541089862977,577.5,0.0833974174804623,0.352644251922146,502,0.0760419602419294,0.369074648649105,502,0.190479763450955,0.368239951724196,502,0.166160826433207,0.379422901430295,502,0.154337894427119,0.368528137633508,502,0.223609140711683,0.376208221404189,502,-0.12149292485627,0.392653713038691,680,0.478191036528886,0.302286947784787,43,0.027159144794332,0.317150312822073,159,-0.25781266523589,0.386830247758627,469.5,-0.222832617915372,0.384275049867787,469.5,-0.250773957932483,0.381805230170355,469.5,-0.282269836379701,0.382894071427531,469.5,-0.0517466484634661,0.376022232444743,720.5,-0.0599911504688447,0.375166725957042,1306,-0.0785111131474336,0.375426088134109,1306,-0.0107906434855194,0.381919726535946,1306,21,"Minería"
21229,"Minería de otros minerales metálicos",0.330937059828581,0.272583394210843,5,0.139616041643304,0.439492346306434,426.5,0.204412173246546,0.459627085112835,426.5,0.275621284405372,0.461919882149246,426.5,0.286585351692897,0.468587755661347,351,0.242736658081767,0.459400390193292,351,0.269441154542674,0.464717725233113,351,0.783891791247291,0.39858721662025,351,0.355228185103053,0.40520391993949,351,-0.0746073833594086,0.421039267657892,351,-0.220123439135286,0.358224784105722,326.5,-0.204794833307344,0.356233519848278,326.5,-0.209565766131652,0.356262586044368,326.5,-0.235148918111136,0.354233993526946,326.5,-0.567717387506387,0.373373380735368,326.5,-0.678043797097572,0.381201412553504,326.5,-0.656790235276995,0.377503488022787,326.5,-0.887951009129154,0.427032410456465,326.5,21,"Minería"
21231,"Minería de piedra caliza, mármol y otras piedras dimensionadas",-0.869610483284792,0.406517960110179,1183.5,-0.6080414282217,0.39547074550095,957.5,-0.584026414896945,0.407225739666458,957.5,-0.630380733511225,0.408524274256312,963,-0.644374041862584,0.418511433238051,955,-0.742948256506094,0.403959792983931,980.5,-0.62774384465165,0.413840681444424,980.5,-0.338936884315371,0.41667093900822,980.5,-0.21199740692491,0.409106356329334,580.5,-0.544540424049892,0.417550108278713,834.5,-0.238523077739727,0.400923443763391,858,-0.193144565187772,0.399639243309308,858,-0.209639242328301,0.398951691517352,858,-0.256301703156833,0.400200539372133,858,-0.247588679682931,0.399394059916286,894,0.103477116057486,0.385521498589398,899,0.0701051445005388,0.387601596369127,899,0.140392793530593,0.384337981089774,1079.5,21,"Minería"
21232,"Minería de arena, grava, tezontle, tepetate, arcillas y de otros minerales refractarios",-1.35410451293694,0.409391177327981,1504,-1.05253653903252,0.384480488506589,869,-1.1917334214856,0.414684944027674,877,-1.1553747208173,0.413007453486453,877,-1.16075219174791,0.426393686039058,897.5,-1.1593385373695,0.400956200263939,872,-1.1232555399601,0.41017182977811,872,-1.03115732469985,0.415115949195746,869.5,-0.610826344369679,0.42565776856929,486.5,-0.928663013325391,0.425322553899728,689.5,-0.868466763012175,0.429989021803934,535,-0.835128645209008,0.428878820090954,535,-0.84217385300402,0.426384553914867,535,-0.869924900194516,0.426960963834863,535,-0.681917286550644,0.411833482954078,669.5,-0.686508162527021,0.409600061582253,594,-0.691783931362108,0.41094613494557,594,-0.614310836510514,0.398506355021912,604,21,"Minería"
21239,"Minería de otros minerales no metálicos",-0.719271996091696,0.363836680216771,165.5,-0.733703540593484,0.371784972222212,165.5,-0.75223668035199,0.380740034792705,165.5,-0.722198410547326,0.382095429792117,165.5,-0.747309938150328,0.390618456758694,165.5,-0.754789500766438,0.379423255573128,165.5,-0.73992434591484,0.391460410024409,165.5,-0.663575899570854,0.407496163795241,186,-0.534711408176524,0.388439186051347,202,-0.642803252872601,0.38735708471935,147.5,-0.678556070635055,0.383362706547659,277.5,-0.638689491311633,0.380744247802687,277.5,-0.635767170609279,0.378188041645342,277.5,-0.670023881385444,0.377670295236569,277.5,-0.637712417939844,0.378483454034078,277.5,-0.638602517247963,0.384091469791212,277.5,-0.654661928933547,0.387558842053179,277.5,-0.896007731875176,0.409093796957132,280,21,"Minería"
21311,"Servicios relacionados con la minería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0647989261464695,0.332014627892932,28.5,-0.0578233023025756,0.330402092163197,28.5,-0.0772504313877717,0.328284506012228,28.5,-0.0806874150808876,0.329225999524041,28.5,0.115357736834873,0.311796591284071,28.5,-0.275366135230057,0.327769704382103,20.5,0.0641406262115835,0.308243622224395,20.5,0.0183241506782135,0.315003580256675,20.5,21,"Minería"
22111,"Generación de energía eléctrica",-1.32798080120061,0.342809207348122,1106.5,-1.38148422642244,0.3505031395464,1167.5,-1.102588247008,0.342955655877206,1167.5,-1.05570931779503,0.339399074404675,1167.5,-1.07022537896316,0.349526155336482,1167.5,-1.12364447039999,0.334129237631192,1167.5,-1.03007575425942,0.347739019436224,1167.5,-1.07346135141822,0.358989543819268,1167.5,-0.840125565374481,0.385186110765611,66,-0.949368187151765,0.373425784752671,66,-0.0298194852173,0.366803933349425,520.5,-0.0256965021994721,0.365320361405736,520.5,-0.0202825457870065,0.362890158729869,520.5,-0.0427968932628399,0.36202317945953,520.5,-0.485244029638929,0.331205452920383,40,-0.405926973568391,0.333333036357017,42.5,-0.654186852575646,0.384260496102733,431.5,-0.582727898507683,0.342561131376723,431.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
22112,"Transmisión, distribución y comercialización de energía eléctrica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06002856204564,0.399045027620388,44,-1.12925175452036,0.38980301758314,44,-1.21491144036925,0.389351348863546,307,-1.18268334180448,0.388757960828984,307,-1.18887842776061,0.386258089220776,307,-1.21929284569822,0.386217445474299,307,-1.20953261823691,0.389161572755877,307,-1.19997817814861,0.384274180989439,286.5,-1.61990071123375,0.441570199788224,1994,-1.46747051994512,0.422255248697229,1994,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
22121,"Suministro de gas natural por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764661595917141,0.289612297831417,5,0.429091555826643,0.298195251969084,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11827129009832,0.258854243672463,15.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
22131,"Captación, tratamiento y suministro de agua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17731145663409,0.421721854304635,3139.5,-1.15500917438075,0.43646694214876,3139.5,-0.980496923907848,0.449241234955521,4185,-1.02392205378168,0.425311753780844,4192,-1.49677485352466,0.465063727075863,3542.5,-1.46474277751016,0.464305779748826,3542.5,-1.33573622180975,0.452406795658329,3542.5,-1.36967863003336,0.453063598912514,3542.5,-1.33003439059358,0.452069716775599,3599,-1.06168191718162,0.389537634028274,3629.5,-1.04354013671251,0.382826892192038,3624.5,-1.15618686470774,0.377259660680874,3782.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
23611,"Edificación residencial",-0.211207224031057,0.332982869158772,3016,-0.111447397766277,0.326518219402429,2576.5,-0.268097009967271,0.33931419491295,2700.5,-0.214925439198933,0.373330580858109,2957,-0.202772301635361,0.381889027120914,2975.5,-0.242063597706511,0.368208526711311,2996,-0.259004234991749,0.373447188804411,2996,-0.203134107187015,0.387750176372337,3057,0.234975072602989,0.349134800181233,3286,0.0892648920577063,0.377104654565695,3461,0.331350483016648,0.333328980444815,3039.5,0.342895453615917,0.332843343596804,3065,0.336896975142156,0.331452428281418,3029.5,0.30745779774606,0.330754193115988,2770.5,0.068367104648123,0.375642903092919,4152.5,0.1566011766875,0.322213031712213,3273,0.215767482924927,0.329253372610023,2922,0.210568231096486,0.321780391558188,2882,23,"Construcción"
23621,"Edificación de naves y plantas industriales",0.505764291284992,0.321978463738518,868.5,1.02835878918562,0.286104726533603,716.5,0.985019967100389,0.30061057507839,716.5,1.05809850971162,0.296815476063768,792,1.04185975412976,0.310626852897366,800,1.0121671036092,0.298472903326177,800,1.08204757888496,0.307299718748745,800,1.06411563531802,0.313040262250477,727,0.742112903160872,0.360632736963698,1082.5,0.93085551264525,0.343675062545699,1045.5,1.01839079462375,0.291948125670064,620,1.03596667972387,0.288875315799807,620,1.02518070106001,0.28693468372525,628,0.748748430889604,0.301859292086199,628,0.762856370263928,0.30008489534475,971.5,1.15423842973536,0.287805421193935,971.5,1.02622027380251,0.292039214581219,971.5,1.21889781633178,0.287544253622432,1025.5,23,"Construcción"
23622,"Edificación de inmuebles comerciales y de servicios, y otras edificaciones no residencialesᵀ",-0.505962977707019,0.297580999920647,1201,-0.0860263468128129,0.297194692237912,1958.5,-0.145140351418669,0.301722676380706,2182.5,-0.0665676406648125,0.298717249609756,2165,-0.0644092945947487,0.309136638031485,2165,-0.118946262755207,0.297983194371319,2144.5,-0.0230788695824374,0.304709414155799,2144.5,-0.228042803949201,0.328546570477856,1791,0.46692762514646,0.312008977506872,1507,0.240328268560777,0.321417757118986,1889.5,-0.0206657611602627,0.323689724434965,1506.5,-0.00757461505709798,0.321800796357256,1509,-0.00717546196333004,0.319586654822989,1509,-0.0319579733139517,0.318929536575332,1506.5,-0.089335321529162,0.311643687583494,1778,-0.285365666741637,0.320667508659304,1780.5,-0.144357979790845,0.318741962029947,1737.5,-0.0101489100558169,0.300127568604715,2061,23,"Construcción"
23711,"Construcción de obras para el tratamiento, distribución y suministro de agua, drenaje y riego",-1.07193360921459,0.374808236425402,698,-1.23688370811439,0.405115124930598,758,-1.1281223523893,0.408693026912566,763,-1.07558641351513,0.406275546387113,763,-1.07162890237,0.415589839615022,763,-1.11399122595535,0.399759988699708,763,-1.05022458393403,0.410065986152087,763,-1.10500343863471,0.426506114236646,763,-1.10171423089587,0.447783880886182,1162,-1.13166571532389,0.421692677184562,928.5,-0.516012815218827,0.392724671708984,589,-0.483775989164394,0.390576674222435,589,-0.494170916210571,0.387351969945377,589,-0.537205584046906,0.388167267917459,589,-0.873801266511451,0.411474649232461,773.5,-0.794380217089465,0.40254848971874,755.5,-0.671244504833458,0.39021733353601,755.5,-0.823723272784594,0.384994028039443,722.5,23,"Construcción"
23712,"Construcción de obras para petróleo y gas",-0.893705180048331,0.232887843509873,75.5,-0.259379599265324,0.33353910099706,326.5,-0.222684785926775,0.346165230252464,326.5,-0.186097556219857,0.342303223411206,326.5,-0.192805301477179,0.354519920875915,329,-0.258845957350741,0.340966050627299,329,-0.223421229112615,0.351779163895797,329,-0.385071610992719,0.356385837558709,404.5,-0.616000021456784,0.370943981155397,404.5,-0.303022607369943,0.355174110038607,465.5,-0.270340487496123,0.348651172486907,370,-0.613944306702276,0.365655696929023,370,-0.618160847203883,0.362659398808094,370,-0.62430081088736,0.363768508353595,370,-0.245797245033854,0.343513612103843,370,-0.205472753967621,0.349943076981155,370,-0.573556834421913,0.367800142032444,370,-0.543074942781242,0.361064410825918,411,23,"Construcción"
23713,"Construcción de obras de generación y conducción de energía eléctrica y de obras para telecomunicaciones",-0.412731276044852,0.343467205547127,348.5,-0.633662203207156,0.327971938818002,196.5,-0.634624694699148,0.332151791237562,201.5,-0.618142864880386,0.317527375701428,222,-0.558035866436488,0.328536247050352,222,-0.619566675340155,0.319574365334269,222,-0.508815908243786,0.326662123722285,222,-0.613399774277231,0.331451907677642,222,0.184308686347272,0.331485667851795,360,0.005547987319609,0.324251241871081,156,0.372366636308575,0.297120235378329,155.5,0.389111859516215,0.294490953533199,155.5,0.293291925785641,0.28591738214642,155.5,0.266396469643531,0.284881914006183,155.5,0.00982340547164212,0.292839306529664,217,0.00426156349467702,0.295661256760835,217,-0.202736389576519,0.307362463295807,292.5,-0.422041480177829,0.316646034351002,307.5,23,"Construcción"
23721,"División de terrenos y construcción de obras de urbanización",-0.365006755489656,0.323154739384768,816.5,-0.801306554635309,0.380074451864761,1658.5,-0.804355527098444,0.386582433596964,1658.5,-0.755315562236987,0.385583986681021,1679,-0.727518028783529,0.396455449434702,1718,-0.813627289345184,0.381780530444747,1718,-0.738147071393677,0.391213229912706,1718,-0.735183713984335,0.403708323162594,1738.5,-0.200654108327123,0.39581351094196,1163,-0.100316362873776,0.381427239317646,1234,-0.259598040266968,0.389214874181242,1354,-0.245415498305135,0.389673903895311,1354,-0.24523563869044,0.387161104259759,1354,-0.269402497618818,0.386759618879197,1354,-0.0866466829651425,0.373461137519201,1387.5,-0.103625953321408,0.366337683007369,1387.5,-0.260941971698774,0.381746121434222,1387.5,-0.0482216737486879,0.361023346159993,1393,23,"Construcción"
23731,"Construcción de vías de comunicación",-1.36548064578688,0.391170237382662,2958.5,-0.986263246527113,0.400248363384238,2430,-1.00949649315143,0.405413734981411,2471,-1.1332017172251,0.411275760116221,2479,-1.16057567938535,0.422788043040712,2479,-1.19013001532396,0.409510808698689,2479,-1.13092641206596,0.421148700822056,2479,-1.13947038005773,0.430262894706585,2657,-0.913682257919371,0.438271518493977,1952.5,-0.687485859667205,0.412413041152887,1964,-0.66560790910976,0.403820438012023,1668,-0.846351637917365,0.420153771586633,1714,-0.832818115416606,0.414963616008434,1714,-0.856305031946773,0.415692178893384,1714,-1.25203617786498,0.434695733992547,1940.5,-0.888236593470125,0.409039703531841,1905,-0.815590532128284,0.407888772396194,1829.5,-0.876588853367298,0.405859418492122,1800,23,"Construcción"
23799,"Otras construcciones de ingeniería civil",-1.12034230915103,0.359778242852685,399.5,-0.736558582714319,0.332060659609984,43.5,-0.845670814985026,0.342576089769702,43.5,-0.669832860916502,0.342680839035284,46,-0.678097107272856,0.353487145208428,46,-0.498471711745326,0.331188397722869,46,-0.440731169961569,0.33860016636275,46,-0.24490797539214,0.344725239683306,48.5,0.474932778711481,0.316954597937587,2.5,0.148475738094762,0.330550310394962,23,0.116732759634578,0.31176640366204,102,0.105297755044703,0.310815682258323,102,0.111133469216369,0.309242306488278,102,0.0992135295058779,0.309167973152116,102,0.0761724665188199,0.31052139458292,102,-0.0622056623295751,0.324347665961325,102,-0.172724547258483,0.32791305203567,102,-0.319669683243099,0.318156865595113,130.5,23,"Construcción"
23811,"Trabajos de cimentaciones",NA,NA,NA,0.50195306625859,0.268994180493181,2.5,0.522517774515035,0.281955160821406,2.5,0.25235778755951,0.279028494841422,2.5,0.232149017512916,0.286747365333292,2.5,0.553236568032473,0.261643467479056,2.5,0.533704391042244,0.271910512853233,2.5,0.577845688473216,0.27839003935036,2.5,0.580789395271306,0.297110665917938,2.5,-0.0716238974260133,0.32110591725924,23,0.0139671294302632,0.323222070445924,18.5,0.0206563260625108,0.320524320524509,18.5,0.0214297515266165,0.318808630774724,18.5,-0.00415476325208963,0.319173138467649,18.5,0.167323083942082,0.322326415902116,13,0.175719957595737,0.309607312586873,13,0.16525481022891,0.309648623003492,13,-0.0695012436213033,0.302972999119492,31,23,"Construcción"
23812,"Montaje de estructuras prefabricadas",0.0604498983481958,0.285178424763772,71.5,0.656341059207618,0.29347988321964,7.5,0.302312357248838,0.303440581803662,7.5,0.454131511707984,0.314808004886747,7.5,0.664803012269293,0.31384316057355,83,0.626833739533966,0.303464701522595,83,0.672245166281085,0.309396874715512,83,0.226886192352559,0.360119530366346,258.5,0.208850318341517,0.366115859045285,297,0.2257505476868,0.366058808561212,266.5,-0.192333755879881,0.354058168810442,162,-0.194941825081627,0.352926173471937,162,-0.193321575359622,0.349329829716052,162,-0.208403633682528,0.349365134902714,162,-0.327923428087741,0.367336920811826,180,-0.341669713217285,0.371402420918135,355.5,-0.30155457807228,0.371984173000321,355.5,-0.454822257503527,0.390140796477827,406.5,23,"Construcción"
23813,"Trabajos de albañilería",-0.519212944400812,0.254898664834583,7.5,-0.5462004594908,0.302918339908335,26,-0.637466583033333,0.307920795465176,26,-0.54076512416228,0.306030358605228,26,-0.560387335973163,0.316317027806887,26,-0.39633952792368,0.310032836334139,26,-0.197456401910396,0.314127229872301,26,-0.294243385013319,0.322266230847157,26,NA,NA,NA,0.00268539925788932,0.3227883697925,20.5,0.0126645635107146,0.298663146238802,20.5,0.00558163615788357,0.296485372841288,20.5,0.207736074630371,0.282807887492922,20.5,0.188557406886078,0.283369556283909,20.5,0.253886368793728,0.291997490872415,20.5,0.641072649689676,0.276659691495116,20.5,0.665594589469597,0.275709473313416,20.5,0.810795343811929,0.292240059393449,5,23,"Construcción"
