"codigo_act","Título","complejidad_producto_2015","afinidad_2015","personal_ocupado_2015","complejidad_producto_2016A","afinidad_2016A","personal_ocupado_2016A","complejidad_producto_2016B","afinidad_2016B","personal_ocupado_2016B","complejidad_producto_2017A","afinidad_2017A","personal_ocupado_2017A","complejidad_producto_2017B","afinidad_2017B","personal_ocupado_2017B","complejidad_producto_2018A","afinidad_2018A","personal_ocupado_2018A","complejidad_producto_2018B","afinidad_2018B","personal_ocupado_2018B","complejidad_producto_2019A","afinidad_2019A","personal_ocupado_2019A","complejidad_producto_2019B","afinidad_2019B","personal_ocupado_2019B","complejidad_producto_2020A","afinidad_2020A","personal_ocupado_2020A","complejidad_producto_2020B","afinidad_2020B","personal_ocupado_2020B","complejidad_producto_2021A","afinidad_2021A","personal_ocupado_2021A","complejidad_producto_2021B","afinidad_2021B","personal_ocupado_2021B","complejidad_producto_2022A","afinidad_2022A","personal_ocupado_2022A","complejidad_producto_2022B","afinidad_2022B","personal_ocupado_2022B","complejidad_producto_2023B","afinidad_2023B","personal_ocupado_2023B","complejidad_producto_2024A","afinidad_2024A","personal_ocupado_2024A","complejidad_producto_2024B","afinidad_2024B","personal_ocupado_2024B","codigo_act_dos_digitos","Título_dos_digitos"
1151,"Servicios relacionados con la agricultura",-0.126617917111066,0.267246203562396,46,-0.568398473193753,0.280935854754668,15,-0.983934642601089,0.305119967842269,15,-0.650504088237901,0.300787516831087,15,-0.892770765262302,0.315895884204533,15,-0.873915324377442,0.313489076513782,17.5,-0.875751026790674,0.33042557566047,17.5,-0.970498865118721,0.338757390599933,17.5,-0.83959622630031,0.342036692612737,35.5,-0.781614232373706,0.329493136744443,18,-0.45200795902602,0.316937487207093,18,-0.422628489878603,0.317831013810855,18,-0.408303869979563,0.321494595944362,18,-0.436273841029657,0.323741296911209,18,-0.475552055882181,0.313114870873206,18,-0.270375323866827,0.317721304540994,18,-0.229823769514648,0.315305235388396,18,-0.473029956940831,0.342055819633043,53,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
1152,"Servicios relacionados con la cría y explotación de animales",-0.199794149496592,0.263275683827509,5,0.316453164366665,0.263844935337169,8,-0.333811611622055,0.343840298382013,31,-0.204422076368061,0.363583198537533,31,-0.204656859661021,0.361320928560215,31,-0.172844785172481,0.356505401209431,31,-0.166567186333723,0.372701949647048,31,-0.34664952473325,0.422615307893298,31,0.866412172549868,0.253866438109271,5,1.24125659248587,0.262018476065226,5,0.348189023230503,0.283144364549221,5,0.385164506196777,0.276080120643421,5,0.376083368183941,0.274111767790147,5,0.379675370886239,0.276628524842226,5,0.412705270039963,0.287251560629553,5,0.345282040112058,0.247427247458034,5,0.142514258908412,0.258081736450338,5,-0.207267842285808,0.303724267846723,10,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
2122,"Minería de minerales metálicos",0.026599101585544,0.366095141810709,833.5,-0.0668490229191002,0.34330080884391,1182,-0.0689294311291826,0.358146343551783,1182,-0.00562769808181835,0.375827802329045,1182,0.0967315473613662,0.380034960604032,1106.5,0.0918410206267641,0.37915633971136,1106.5,0.150559516116638,0.396178923903893,1106.5,-0.138554888240172,0.412545536792255,1284.5,0.220611346361522,0.379064556338483,645,-0.380261230239265,0.409868211975525,761,-0.240086811338119,0.365647733833611,1087.5,-0.197004198709611,0.358314070541212,1087.5,-0.234754655809841,0.36176664834206,1087.5,-0.268194093473789,0.365977071291935,1087.5,-0.515434211884827,0.390384235688393,1338.5,-0.0535391089190884,0.379720288270587,2099.5,-0.0325833752356413,0.377418151537184,2099.5,-0.0795520226324149,0.398329565977139,2107.5,21,"Minería"
2123,"Minería de minerales no metálicos",-0.822221281200109,0.413576144784413,2853,-0.723830952358579,0.378096904721708,1992,-0.748231281356664,0.386776316010015,2000,-0.660244705018181,0.405431128287206,2005.5,-0.723100891121142,0.409352560632261,2018,-0.729240173357872,0.405879340917173,2018,-0.740550181009681,0.426110026970098,2018,-0.658698360636998,0.429123845441989,2036,-0.376262050707923,0.416679532478567,1269,-0.392666010641743,0.418284515937278,1671.5,-0.634865363008515,0.407306908898628,1670.5,-0.617869981181966,0.404088427969145,1670.5,-0.62698442169752,0.405842611703758,1670.5,-0.635919776218114,0.407992369602518,1670.5,-0.371247937344213,0.403245197630424,1841,-0.455339424056454,0.391541819858921,1770.5,-0.435177739226153,0.389746402744369,1770.5,-0.387697570532869,0.399249819787292,1963.5,21,"Minería"
2131,"Servicios relacionados con la minería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146527647282851,0.321751378987858,28.5,-0.118561770102152,0.316135953193265,28.5,-0.124990984109788,0.31692855232449,28.5,-0.131164211334721,0.321258396387873,28.5,0.0657721023701323,0.312907962586091,28.5,-0.227108175220149,0.316253937784082,20.5,0.0579787472619713,0.298696074994994,20.5,-0.0149487533938478,0.3272945723187,20.5,21,"Minería"
2211,"Generación, transmisión, distribución y comercialización de energía eléctrica",-1.17423529572009,0.368341479917406,1106.5,-1.33152475157128,0.340399378255936,1167.5,-1.09371703425032,0.332240908600521,1167.5,-1.0291767813795,0.344429736679209,1167.5,-1.02907909713388,0.340712742050748,1167.5,-1.00242131376591,0.340662375006119,1167.5,-1.06139665862769,0.354616283707342,1167.5,-1.09873511461535,0.374542233694491,1167.5,-0.849755681486811,0.415180779099603,110,-1.07875261277275,0.415046924557065,110,-1.05867034843294,0.358985724671002,827.5,-1.03108355636377,0.353722434142516,827.5,-1.03477297684211,0.356106541106703,827.5,-1.06163281130094,0.358059177661999,827.5,-0.976923957388258,0.373581275870388,347,-0.836786813201874,0.366269612744201,329,-1.25275324624554,0.417468151249566,2425.5,-1.22775958110831,0.437892590998663,2425.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
2212,"Suministro de gas natural por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855785071428999,0.298398479857949,5,0.48502694907945,0.310941083989061,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17311760873175,0.250773264702322,15.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
2213,"Captación, tratamiento y suministro de agua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09708301118863,0.436934792955735,3139.5,-1.06575327923974,0.459160129210891,3139.5,-0.838157899389801,0.46605681271064,4185,-0.963902430957269,0.452611218568665,4192,-1.37252539827291,0.464812209045801,3542.5,-1.35219131637575,0.464397157221064,3542.5,-1.22070416014927,0.452684821581014,3542.5,-1.23417007964411,0.454424569982413,3542.5,-1.18954414619088,0.464955577492596,3599,-1.04007353916038,0.4001884964629,3629.5,-1.03989888962042,0.395843847707309,3624.5,-1.06832076106436,0.387120952328237,3782.5,22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
2361,"Edificación residencial",-0.166522801305698,0.3497334633175,3016,-0.0977732707178521,0.322248775402456,2576.5,-0.271848314500529,0.334396009151884,2700.5,-0.211365188371307,0.38782979072907,2957,-0.194570479901005,0.379287876221752,2975.5,-0.18711743921513,0.375513090412423,2996,-0.285872339290098,0.389691587283018,2996,-0.171673335925456,0.409505641446622,3057,0.183587331717256,0.357953003105334,3286,0.0787534093543021,0.395653046410725,3461,0.160922734559731,0.332851730459714,3039.5,0.209114598486586,0.331900802753694,3065,0.201789980215513,0.332563889161031,3029.5,0.176398765434974,0.333221661414827,2770.5,-0.0244463621140144,0.387913655502146,4152.5,0.0670784475660056,0.326185690656559,3273,0.163674666305394,0.331716329009075,2922,0.136859146010899,0.339882573642621,2882,23,"Construcción"
2362,"Edificación no residencial",-0.268219548548286,0.321342381576651,2069.5,0.21581786981604,0.288048917606481,2675,0.150454509116599,0.288689493239696,2899,0.219173134895092,0.304873178818535,2957,0.242041888128421,0.302641946268591,2965,0.251696036254287,0.302310942094768,2944.5,0.223016326076607,0.318347292849166,2944.5,0.375386138690674,0.327675742715301,2518,0.729335476131784,0.32789986086854,2589.5,0.421272236647646,0.34467598725687,2935,0.261737607435468,0.319672372101907,2126.5,0.299152309016008,0.316997715921372,2129,0.419843510034658,0.30484288175373,2137,0.38732319147565,0.3054446620407,2134.5,0.527034754798531,0.308943461223556,2749.5,0.566164196385794,0.296699608440859,2752,0.50254667207822,0.297859246405088,2709,0.432096289602152,0.308112003156811,3086.5,23,"Construcción"
2371,"Construcción de obras para el suministro de agua, petróleo, gas, energía eléctrica y telecomunicaciones",-0.984502357750793,0.39142187623657,1122,-0.766144905592836,0.360738419082711,1281,-0.80144392984404,0.364075013748534,1291,-0.723650069588107,0.377669343612667,1311.5,-0.570861866803976,0.367792314257289,1314,-0.49001578923476,0.368693886681104,1314,-0.528573476963673,0.385140261664207,1314,-0.648353388105291,0.397082987963767,1389.5,-0.205668459245621,0.395227623932855,1926.5,-0.786731684669186,0.394014781845687,1550,0.134155254791184,0.292540402536589,1114.5,0.180656216606151,0.284703374121984,1114.5,0.185533879857225,0.284412493289065,1114.5,-0.254143810386716,0.316287923558092,1114.5,-0.493530840560482,0.379052307438529,1360.5,-0.644826859403658,0.374042157751527,1342.5,-0.802199593270093,0.38538196098114,1418,-0.630583372115362,0.398792782156788,1441,23,"Construcción"
2372,"División de terrenos y construcción de obras de urbanización",-0.260596429524398,0.345872415347048,816.5,-0.746819565739883,0.375287192580877,1658.5,-0.768145199566772,0.380908523723224,1658.5,-0.719415706177696,0.39627376369228,1679,-0.657169186281738,0.397472305393095,1718,-0.698772830386172,0.395095722353985,1718,-0.736382920538732,0.406946565304799,1718,-0.679139850021455,0.426796235812358,1738.5,-0.157017872480401,0.402258905299739,1163,-0.0766183869662869,0.399660177281009,1234,-0.255909376500835,0.391400628081138,1354,-0.23121013882749,0.391498673870203,1354,-0.234594214475739,0.39189130285878,1354,-0.231073524883386,0.393033386120184,1354,-0.0934827335578014,0.383552113374704,1387.5,-0.108663322914178,0.366017115678619,1387.5,-0.248180562103774,0.377945071206736,1387.5,-0.099320754043767,0.376482863429129,1393,23,"Construcción"
2373,"Construcción de vías de comunicación",-1.23710968178209,0.427144389184709,2958.5,-0.914418990697423,0.392962932720908,2430,-0.965762282382105,0.399386528389519,2471,-1.06087949770725,0.421121349066218,2479,-1.05941278722286,0.419194429022053,2479,-1.04869497989299,0.41894945239268,2479,-1.0796195238207,0.430964594942441,2479,-1.10012614756432,0.45007126505895,2657,-0.812363954829967,0.446359630242319,1952.5,-0.700504442914564,0.430109044746097,1964,-0.696036401493052,0.396945898181849,1668,-0.876492172486977,0.410001895649385,1714,-0.886618202253206,0.407763012981731,1714,-0.904576130363535,0.410076271109461,1714,-1.22356814497244,0.442953130731303,1940.5,-0.805287193643338,0.408531511220146,1905,-0.690560542912302,0.40211165443352,1829.5,-0.854341233239699,0.430076538584017,1800,23,"Construcción"
2379,"Otras construcciones de ingeniería civil",-0.985020134673887,0.381919180080429,399.5,-0.730035197309044,0.326949471687721,43.5,-0.830704298926025,0.329938518406818,43.5,-0.621591267053082,0.350101487772562,46,-0.611264635176109,0.348693538021154,46,-0.393649867783796,0.336034886898251,46,-0.429161883466781,0.351924931269564,46,-0.268252713960861,0.363388966951321,48.5,0.442249984230362,0.310950427241132,2.5,0.138531813990228,0.345496060544533,23,-0.00831183289769933,0.299833762707883,102,0.0097145406493984,0.298089358890127,102,0.00832709754928293,0.299669045507694,102,-0.0111183552270149,0.301044650541545,102,-0.0788004370006829,0.316499869351606,102,-0.163597073110459,0.32627244538756,102,-0.198580866521274,0.326370520459525,102,-0.333276550660506,0.334941253946982,130.5,23,"Construcción"
2381,"Cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriores",0.481321260641404,0.288586471143595,81.5,0.448612001103489,0.280322405557259,46.5,0.212169611765747,0.280411118893694,46.5,0.273306954265587,0.296034043625785,46.5,0.306091989486032,0.294715133342225,122,0.414944533067748,0.29455850685013,122,0.53497120475403,0.307113636497774,122,0.499524430427456,0.312672996302417,297.5,0.358959371930282,0.312442349700827,396.5,0.489173571242518,0.331694135072056,358.5,0.201145636405303,0.282731658354452,249.5,0.222314754170028,0.28259252191271,249.5,0.0616482912472139,0.294737727682626,249.5,0.0443859772601014,0.29622034761278,249.5,-0.00667996637547563,0.29958190214785,262,-0.244444976413907,0.342917257880995,437.5,-0.0129146837385336,0.334958928594388,437.5,-0.00901436096259126,0.352121142231973,537,23,"Construcción"
2382,"Instalaciones y equipamiento en construcciones",1.15463284313026,0.257790243347705,506.5,-0.302231934257898,0.282079931211461,328.5,-0.230580821805944,0.297800519358861,504,0.0324271621821334,0.306555961939664,512,-0.0382114078169238,0.288993102158962,863,-0.0172543430707767,0.285677409658016,863,0.116215037283812,0.293996925521293,863,0.369853111523541,0.314777215726926,865.5,0.68373225511831,0.297171330663081,370,0.630266715309386,0.303204130775644,365,0.512519254641536,0.268395538560854,367.5,0.557990133520725,0.265066191667098,367.5,0.556987457255459,0.265901746976299,370,0.529454560063058,0.267621750224758,367.5,0.475415025277772,0.280934556854666,367.5,0.511822464671733,0.289995152106418,448,0.534609258704142,0.289877610077146,448,0.48431237942091,0.305499748322306,351,23,"Construcción"
2383,"Trabajos de acabados en edificaciones",0.301173836921963,0.289293586257653,56,0.0299447112963127,0.302102167073713,71,-0.0730309382685209,0.310399892660275,71,-0.1978743020231,0.333387151785627,71,-0.117235439502305,0.325841679002999,71,0.0294783019978867,0.312725959024897,71,0.024854948350079,0.32850390780413,71,-0.047317400001212,0.339572887062896,71,0.694478596811849,0.301740607598409,106,0.53475380611401,0.312147793921856,93.5,0.787803090192465,0.269268244459234,96,0.643461316829935,0.284768028625126,96,0.640219995563589,0.285650445987148,96,0.619281952810918,0.287419748684258,96,0.593703616957428,0.308900153003317,96,0.453109140150202,0.308345182298801,116.5,0.621759720290587,0.288235535945841,116.5,0.292703658855055,0.29011243542625,106,23,"Construcción"
2389,"Otros trabajos especializados para la construcción",-0.443666640429214,0.32966692553617,108,0.0397112788891984,0.297020349758965,74.5,-0.0269351531571579,0.299471704761541,77,-0.0812477702019157,0.31673991218091,77,-0.0534077578582715,0.315595177466962,77,-0.0279752153850653,0.313845571760257,77,-0.0752609377764042,0.327069803728151,77,-0.113909227044157,0.343603069477542,328,0.159885023608198,0.3420564490283,62,0.106722180419608,0.377971620840522,387,0.19491194347129,0.32815027537669,102,-0.00346309296036964,0.306686731533214,102,0.0508529189669484,0.31784935673358,102,0.135011239206733,0.315634482105446,99.5,0.125327708897931,0.323536487699235,92.5,-0.0461017815037394,0.31890802364267,90,0.149054186152027,0.297882561201052,90,0.0785512371544881,0.315368592036478,110,23,"Construcción"
3111,"Elaboración de alimentos balanceados para animales",0.553120097469433,0.308773203557727,232,0.519594941737146,0.299672570701823,254.5,0.463419077455991,0.312684257468861,38.5,0.704245133042826,0.301804386346118,36,0.716813348515511,0.301430744852382,76.5,0.69199834778796,0.299423136013131,76.5,0.736267376285207,0.316798201939956,76.5,0.537887465603818,0.346554780382471,254.5,0.904716099596746,0.299870911783981,237.5,0.78125378174266,0.323102532199755,310.5,0.63062427758882,0.317428189309818,366,0.674385891556128,0.315329912187464,363.5,0.672690073581967,0.315322760780357,363.5,0.662040990683132,0.31631513941429,363.5,0.752526515906785,0.322800775988433,371,0.565568391352532,0.316947528216946,394,0.561048597586502,0.317715261498491,394,0.698731968950333,0.327207020372889,423.5,31,"Industrias manufactureras"
3112,"Molienda de granos y de semillas y obtención de aceites y grasas",0.429304435258144,0.293149828589674,164.5,0.434580816906736,0.290467945088514,258,0.650000564203474,0.294382826369164,258,0.322457893015096,0.296353120873305,258,0.198965001776002,0.316062382951193,266,-0.0173927754913146,0.323468327333544,266,0.000387245748985721,0.342938203671346,266,-0.187910431966119,0.352534833253168,417,0.229678001252829,0.330903099846078,442,0.287220443288645,0.331680327456466,380,-0.0007908243639884,0.329397436973784,439,0.0137361888638159,0.327247727999957,436.5,0.0230310011541799,0.327396431663073,436.5,0.0283288925918155,0.328879109056492,436.5,0.0400826549975859,0.340587815422924,436.5,-0.438849360030291,0.331588676240205,436.5,-0.406777661980278,0.329991791868391,436.5,-0.00899470232177611,0.313306207138983,444,31,"Industrias manufactureras"
3113,"Elaboración de azúcares, chocolates, dulces y similares",-1.005070673573,0.347127663195955,152.5,-0.886754102592963,0.345258878924639,152.5,-0.858098846284338,0.347416229928566,175.5,-0.861327888724892,0.378548184995944,175.5,-0.770956018878132,0.357952829600716,175.5,-0.549368426404598,0.336824883339104,175.5,-0.541869875850798,0.352802672649189,175.5,-0.55916769388712,0.379192580951156,175.5,-1.10321611918307,0.399962230255593,93.5,-1.13483186144741,0.400035097483221,91,-1.22118733741147,0.37849646650296,91,-1.19017579634998,0.380676193037886,91,-1.1864735112211,0.384479217565814,91,-1.17922399787295,0.384348714028808,91,-1.10334973885957,0.387892445695377,91,-1.05386627008375,0.377518876195713,88.5,-1.04859912035142,0.375608178853998,88.5,-1.00372957604409,0.389157856218846,116.5,31,"Industrias manufactureras"
3114,"Conservación de frutas, verduras, guisos y otros alimentos preparados",0.200264200597911,0.294546676639954,113.5,-0.31298425543955,0.318748021742125,186.5,-0.192589061278614,0.315282658536745,186.5,-0.278787862324379,0.34451763899184,286.5,-0.296275341913161,0.343176452583172,286.5,-0.296124180451185,0.335541237246421,286.5,-0.136755929196111,0.348166047716532,286.5,-0.197650858158773,0.379156902926445,286.5,0.085434898443235,0.366843564469176,400.5,0.103656577581777,0.35466880336306,399,-0.0758489199065981,0.316275111827595,401.5,-0.0191860432473467,0.315007559493208,399,-0.00301023651516022,0.315925837273716,399,-0.022308405348455,0.318432014786754,399,0.299430496816624,0.320465021692193,399,-0.195675289029216,0.341989235162784,399,-0.616414181863021,0.3575139392409,399,-0.91029666610541,0.404469967329269,399.5,31,"Industrias manufactureras"
3115,"Elaboración de productos lácteos",0.0491752266468467,0.394587881299795,1309,0.378601232685766,0.344638649951891,1314,0.400454079131136,0.344101835215375,1352.5,-0.152448684110435,0.420095896928906,1390,0.0122459545952962,0.383232153416247,1392.5,-0.206220079222789,0.420582761720932,1392.5,-0.111157489474399,0.4346780057463,1392.5,-0.0169580965290832,0.460696820025722,1468,-0.685800638384242,0.465810890887821,1656,-0.314315364340127,0.444405851296258,1699.5,-0.712539788253617,0.395961907559382,1692,-0.664192350117241,0.395289614408821,1682,-0.674548948056079,0.396131333925677,1692.5,-0.675005807188075,0.397562883275961,1692.5,-0.540926493643856,0.39935878114503,1747,-0.0056518513748753,0.367691293847035,1767.5,-0.0619761528407838,0.370766486894605,1767.5,-0.297696393343076,0.398938696584351,1803,31,"Industrias manufactureras"
3116,"Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles",-0.094699988630848,0.309035665683796,970.5,0.274012696316838,0.303161005458675,990.5,0.109869008907122,0.36034303343511,1168.5,0.187443966686253,0.371403982960529,1168.5,0.191129010783437,0.376196713439444,1168.5,0.171581026796271,0.374487094482939,1168.5,0.223655942924976,0.393224574786225,1168.5,0.2187743731266,0.410035901001518,1189,-0.0206784797647376,0.402973366078121,1639,0.0019431581831214,0.406831860292334,1628.5,0.00574991518223571,0.382951630461174,1217.5,0.0438527264639557,0.381554273562383,1210,0.032354535259594,0.381800145704578,1212.5,0.0213295088155071,0.383409083241448,1212.5,0.0471623875606854,0.350119570258947,1145,0.222534569533402,0.321290870679532,1145,0.229278648722515,0.319538720113572,1145,-0.447774465925111,0.368655731766441,1298,31,"Industrias manufactureras"
3118,"Elaboración de productos de panadería y tortillas",-1.75274717398448,0.477632301856739,16001,-1.64335999202981,0.481175054348325,16324,-1.62486341138361,0.492284963501178,16352,-1.7362208875363,0.507575212453334,16624.5,-1.71096359164496,0.50696531762541,16832.5,-1.75287721325397,0.504777725718873,16832.5,-1.7163998269776,0.514705365264662,16832.5,-1.71170082115441,0.527544206901727,17043.5,-1.85044524024971,0.546259334119564,19271.5,-1.80057803339449,0.540566376069279,19322,-1.8220964946339,0.508179651491952,19764.5,-1.81926520601153,0.507022049786472,19657,-1.81775283810654,0.509819688969973,19790.5,-1.8083066668856,0.512541309985105,19788,-1.77259765163995,0.525967691792657,19762,-1.86509911683016,0.525551062896073,20028.5,-1.86369673198153,0.527027472241724,20028.5,-1.76804840600671,0.529845669297461,20768.5,31,"Industrias manufactureras"
