"CVE_MUN","Municipio","Región","diversidad_2015","especializado_2015","diversidad_2016A","especializado_2016A","diversidad_2016B","especializado_2016B","diversidad_2017A","especializado_2017A","diversidad_2017B","especializado_2017B","diversidad_2018A","especializado_2018A","diversidad_2018B","especializado_2018B","diversidad_2019A","especializado_2019A","diversidad_2019B","especializado_2019B","diversidad_2020A","especializado_2020A","diversidad_2020B","especializado_2020B","diversidad_2021A","especializado_2021A","diversidad_2021B","especializado_2021B","diversidad_2022A","especializado_2022A","diversidad_2022B","especializado_2022B","diversidad_2023B","especializado_2023B","diversidad_2024A","especializado_2024A","diversidad_2024B","especializado_2024B"
"011","Atlapexco","Región Huejutla",34,27.7352941176471,33,28.6969696969697,34,28.9117647058824,34,29.0588235294118,34,29.2352941176471,31,28.3870967741935,33,29.4242424242424,33,29.0909090909091,31,29.0645161290323,33,30.2121212121212,38,28.5789473684211,36,29.1388888888889,36,29.5555555555556,37,28.9459459459459,36,28.8888888888889,35,29.8571428571429,35,30,47,29.1276595744681
"012","Atotonilco el Grande","Región Zacualtipán",45,27.0444444444444,52,25.7884615384615,52,26.4230769230769,53,26.5094339622642,53,26.4150943396226,51,26.2352941176471,54,26.8148148148148,52,27.1923076923077,56,26.0535714285714,57,26.1754385964912,60,27.5,62,27.8548387096774,61,27.9836065573771,62,27.6612903225806,62,26.9677419354839,63,27.3015873015873,63,27.1428571428571,65,29.7230769230769
"013","Atotonilco de Tula","Región Tula",44,20.0454545454545,39,21.4102564102564,39,21.5128205128205,40,21,40,20.975,38,20.8947368421053,40,22.025,41,22.9024390243902,48,18.6666666666667,47,18.5744680851064,49,18.0408163265306,48,18.25,49,18.2040816326531,49,18.0816326530612,49,17.9795918367347,49,18.469387755102,47,17.8297872340426,50,21.54
"014","Calnali","Región Huejutla",44,31.2727272727273,40,32.85,40,32.775,39,32.5128205128205,39,32.4102564102564,37,31.8378378378378,39,32.3589743589744,39,32.1025641025641,36,32.6944444444444,37,32.7297297297297,38,33.5526315789474,38,33.5,38,33.5263157894737,39,33.1025641025641,39,33.1025641025641,39,34.5384615384615,38,34.1315789473684,50,33.9
"015","Cardonal","Región Ixmiquilpan",22,29.7272727272727,23,31,24,30.9583333333333,23,30.6521739130435,23,30.3913043478261,18,29.8333333333333,23,30.8260869565217,23,30.9130434782609,22,29.0454545454545,22,30.0454545454545,21,31.6190476190476,21,31.7142857142857,21,31.8571428571429,21,31.8571428571429,21,31.7142857142857,25,31.08,22,31.4090909090909,21,32.9523809523809
"016","Cuautepec de Hinojosa","Región Tulancingo",52,24.1538461538462,51,22.9803921568627,54,23.4074074074074,52,22.8076923076923,52,23.5576923076923,49,23.4285714285714,52,23.6153846153846,52,23.5576923076923,53,24.1320754716981,49,24.469387755102,53,24.6037735849057,51,25.3725490196078,51,25.0392156862745,50,25.42,51,24.843137254902,54,25.0555555555556,54,25.3888888888889,66,25.8939393939394
"017","Chapantongo","Región Huichapan",40,31.55,38,32.3421052631579,38,32.3947368421053,39,31.8974358974359,39,31.8205128205128,36,31.0555555555556,39,32.0769230769231,41,31.7073170731707,36,31.9722222222222,38,32.1578947368421,41,32.2682926829268,40,32.575,40,32.975,40,32.925,39,33.2564102564103,39,33.6410256410256,39,33.6666666666667,52,31.3846153846154
"018","Chapulhuacán","Región Jacala",44,29.4090909090909,41,29.6341463414634,41,29.8048780487805,40,30.425,40,30.6,36,31.1111111111111,40,30.2,41,30.5609756097561,37,31.6216216216216,38,31.8421052631579,37,33.1621621621622,39,33.0512820512821,39,33.0769230769231,39,33.025641025641,38,33.4210526315789,39,33.3333333333333,40,33.325,45,33.3111111111111
"019","Chilcuautla","Región Ixmiquilpan",21,33.4285714285714,22,34.0909090909091,23,35.1304347826087,22,34.4090909090909,23,34.0869565217391,18,34.5,22,34.2727272727273,22,34.2727272727273,23,33.5217391304348,23,33,25,34.08,25,34,25,34.04,25,34.12,25,34.08,26,34.0384615384615,26,35.1538461538462,32,35.9375
"020","Eloxochitlán","Región Zacualtipán",20,34.7,20,36.4,20,36.5,20,36.35,20,36.4,18,35.5,19,36.9473684210526,19,37.6315789473684,12,39.8333333333333,13,41.1538461538462,12,43.6666666666667,11,42.2727272727273,11,42.3636363636364,11,42.3636363636364,11,42.2727272727273,11,42.0909090909091,11,41.9090909090909,25,38.56
"021","Emiliano Zapata","Región Apan",44,27.2954545454545,48,26.8333333333333,46,26.0869565217391,46,26.3913043478261,46,26.4347826086957,41,25.0731707317073,46,26.3695652173913,46,26.1086956521739,49,26.530612244898,47,27.8297872340426,49,28.265306122449,48,28.375,50,28.62,50,28.62,48,28.6875,46,27.5869565217391,45,27.4888888888889,47,27.5744680851064
"022","Epazoyucan","Región Mineral de la Reforma",29,31.8620689655172,27,30.4074074074074,26,30.0384615384615,30,31.3333333333333,30,31.3,27,29.4074074074074,30,31.5333333333333,29,30.8620689655172,28,31.5357142857143,29,32.8620689655172,30,33.5333333333333,30,33.7333333333333,30,33.5666666666667,30,33.6333333333333,29,34.1034482758621,29,32.2413793103448,28,32.3571428571429,32,32.96875
"023","Francisco I. Madero","Región Actopan",56,26.6607142857143,54,27.2777777777778,53,27.7547169811321,54,27.6296296296296,52,27.9230769230769,47,26.9574468085106,55,28.1818181818182,52,28.6346153846154,56,27.6071428571429,55,28.2545454545455,54,28.962962962963,54,28.4814814814815,56,28.5178571428571,56,28.5357142857143,55,28.6,56,28.7857142857143,55,28.6181818181818,51,32.4901960784314
"024","Huasca de Ocampo","Región Mineral de la Reforma",23,32.4782608695652,25,30.72,25,30.72,25,30.52,25,30.76,24,31.5,25,30.92,26,31.0769230769231,24,30.9166666666667,24,30.0833333333333,25,31.16,25,31.04,25,31.2,25,31.16,25,30.96,26,31.4230769230769,26,31.0769230769231,28,31.6785714285714
"025","Huautla","Región Huejutla",30,28.7,36,29.6111111111111,36,29.5277777777778,36,29.8333333333333,36,29.8333333333333,34,29.8235294117647,36,30.2222222222222,37,30.2162162162162,36,33,37,33.945945945946,39,33.9230769230769,39,33.8974358974359,39,33.8717948717949,39,33.9230769230769,40,33.575,40,33.575,42,33.1190476190476,45,35.0222222222222
"026","Huazalingo","Región Huejutla",21,35.4285714285714,22,37,22,37.1818181818182,22,37.3181818181818,22,37,20,35.8,22,36.9545454545455,22,36.9090909090909,22,38.3636363636364,23,39.1739130434783,22,40.4090909090909,22,40.3181818181818,22,40.4090909090909,22,40.5,22,40.5,22,40.1363636363636,23,40,18,38.4444444444444
"027","Huehuetla","Región Tulancingo",33,34.7272727272727,32,34.5,35,34.6857142857143,36,34.1666666666667,35,34.8571428571429,29,34.8965517241379,35,34.8857142857143,37,34.8108108108108,35,33.2571428571429,36,33.7222222222222,38,33.6052631578947,38,33.7105263157895,38,33.7631578947368,38,33.8157894736842,37,33.7027027027027,35,34.6857142857143,35,34.4571428571429,38,35.1052631578947
"028","Huejutla de Reyes","Región Huejutla",60,19.2166666666667,61,20.7868852459016,60,20.55,61,21.1147540983607,62,20.9516129032258,58,20.8793103448276,64,21.421875,61,22.1639344262295,53,22.6981132075472,54,22.6111111111111,59,21.7796610169492,59,21.7457627118644,59,21.864406779661,59,21.8305084745763,58,22.7758620689655,61,23.1475409836066,61,23.327868852459,63,24.8412698412698
"029","Huichapan","Región Huichapan",54,22.5185185185185,49,20.3469387755102,47,20.2340425531915,51,20.1372549019608,51,20.5098039215686,48,20.125,49,20.0204081632653,50,19.7,60,23.1166666666667,56,23.9821428571429,56,23.8571428571429,58,23.8448275862069,57,23.6140350877193,57,23.5438596491228,54,24.1666666666667,56,24.2857142857143,55,24.4545454545455,52,24.0576923076923
"030","Ixmiquilpan","Región Ixmiquilpan",68,20.2941176470588,69,21.3188405797101,71,21.4084507042254,72,21.3888888888889,72,21.4027777777778,67,19.8955223880597,72,21.3888888888889,71,21.2253521126761,80,20.2625,74,22.1621621621622,67,21.5671641791045,67,21.9701492537313,63,22.2539682539683,63,22.1904761904762,67,21.955223880597,68,23.8823529411765,66,23.2727272727273,76,25.25
"031","Jacala de Ledezma","Región Jacala",46,25.7173913043478,48,25.7708333333333,47,26.1276595744681,48,26.3125,47,26.6382978723404,42,25.952380952381,45,26.8222222222222,47,27.2765957446809,46,27.8478260869565,48,27.8333333333333,52,28.3846153846154,52,28.2884615384615,52,28.3269230769231,52,28.3461538461538,51,28.7254901960784,54,28.2962962962963,52,27.7115384615385,60,27.3166666666667
"032","Jaltocán","Región Huejutla",33,20.9090909090909,34,21.7058823529412,34,21.7058823529412,34,21.3823529411765,34,21.5,31,20.9032258064516,34,21.7647058823529,32,22.15625,28,28.4285714285714,30,27.9333333333333,31,29.4516129032258,30,28.7,31,29.4838709677419,31,29.5161290322581,30,30.0666666666667,30,29.9333333333333,30,29.8333333333333,30,31.0333333333333
"033","Juárez Hidalgo","Región Zacualtipán",20,31.75,21,33.8095238095238,21,33.7142857142857,21,34.3333333333333,21,33.9047619047619,18,33.8333333333333,20,35.15,20,34.6,15,36.2666666666667,15,36.2,14,38.7857142857143,14,38.4285714285714,14,38.5714285714286,14,38.5714285714286,14,38.7142857142857,14,38.9285714285714,14,38.7857142857143,21,38.8095238095238
"034","Lolotla","Región Huejutla",7,36.4285714285714,7,36.8571428571429,9,39,9,39.2222222222222,8,32.625,8,28.75,9,31.4444444444444,10,31.2,11,36.7272727272727,11,37.8181818181818,11,36.6363636363636,11,36.5454545454545,11,36.6363636363636,11,36.7272727272727,11,36.6363636363636,12,36.4166666666667,12,36.0833333333333,14,36.3571428571429
"035","Metepec","Región Tulancingo",43,29.0697674418605,44,29.3409090909091,44,29.1818181818182,44,29.1818181818182,44,29.3181818181818,38,28.6052631578947,44,29.3863636363636,46,28.7173913043478,42,29.2619047619048,46,29.8260869565217,42,29.2857142857143,42,29.4285714285714,42,29.4761904761905,42,29.4047619047619,42,29.2619047619048,44,29.6590909090909,44,28.7045454545455,40,29.775
"036","San Agustín Metzquititlán","Región Zacualtipán",25,32.72,20,31.85,21,32.3333333333333,19,32.6315789473684,19,32.2105263157895,17,30.4705882352941,20,32.55,20,32.6,32,33.0625,32,33.875,33,33.7272727272727,33,33.7272727272727,33,33.9393939393939,33,33.9090909090909,33,34,33,33.6666666666667,33,33.5151515151515,38,33.4210526315789
"037","Metztitlán","Región Zacualtipán",41,29.390243902439,42,29.0952380952381,41,29.1219512195122,43,28.6046511627907,41,28.6829268292683,37,28.6486486486486,42,28.5714285714286,43,28.4883720930233,44,30.2272727272727,45,30.4666666666667,42,31.1904761904762,43,31.1860465116279,43,31.1860465116279,43,31.1395348837209,44,30.7272727272727,40,32.275,39,32.8205128205128,41,35.2439024390244
"038","Mineral del Chico","Región Mineral de la Reforma",21,27.7619047619048,20,29.2,21,28.1428571428571,21,28.0952380952381,22,27.1818181818182,20,25.55,23,27.0434782608696,22,27.8181818181818,27,30.8148148148148,28,30.2857142857143,28,30.4285714285714,28,30.3571428571429,28,30.3928571428571,28,30.3928571428571,28,30.4642857142857,26,31.5,27,30.5185185185185,27,32
"039","Mineral del Monte","Región Mineral de la Reforma",40,25.8,39,26.8461538461538,39,27.0512820512821,39,26.8974358974359,39,26.7692307692308,34,25.9117647058824,38,27.6578947368421,38,26.9473684210526,36,27.8611111111111,36,28.5833333333333,38,27.6052631578947,38,27.7631578947368,38,27.5263157894737,39,27.2820512820513,38,27.7631578947368,38,27.3684210526316,39,27.6923076923077,39,27.8205128205128
"040","La Misión","Región Jacala",19,35.7368421052632,19,35.1578947368421,19,34.9473684210526,18,34.4444444444444,17,35.2941176470588,17,35.4117647058824,18,36.2777777777778,17,34.9411764705882,18,38.2777777777778,16,39.4375,17,38.7058823529412,17,38.5882352941176,17,38.7058823529412,17,38.7058823529412,17,38.8823529411765,17,38.8823529411765,17,38.5294117647059,25,38.32
"041","Mixquiahuala de Juárez","Región Actopan",62,22.5483870967742,65,22.2,64,21.984375,64,22.28125,63,22.3968253968254,57,21.9122807017544,64,22.328125,62,22.3870967741935,63,22.8253968253968,66,22.5909090909091,70,23.1857142857143,71,23.6197183098592,70,23.6,69,23.3333333333333,69,23.9275362318841,69,24.2898550724638,68,24.5735294117647,67,25.2238805970149
"042","Molango de Escamilla","Región Zacualtipán",37,30,37,29.6216216216216,38,30.0789473684211,38,30.5789473684211,38,30.6052631578947,35,29.7428571428571,39,30.7948717948718,39,30.7692307692308,30,32.5333333333333,31,32.4516129032258,32,33,32,33,32,33.03125,32,33.0625,32,33.09375,33,32.7878787878788,33,32.1818181818182,42,30.7142857142857
"043","Nicolás Flores","Región Ixmiquilpan",25,32.24,25,32.4,25,32.2,25,32.16,25,32.48,22,32.5909090909091,25,32.56,26,32,22,35.5909090909091,22,36.8181818181818,21,38.1904761904762,21,38.3809523809524,21,38.5714285714286,21,38.4761904761905,21,38.8095238095238,21,38.6666666666667,21,38.5238095238095,30,39.3
"044","Nopala de Villagrán","Región Huichapan",37,29.5945945945946,39,29.9487179487179,35,30.0571428571429,35,30.2,35,30.2,31,29.4516129032258,36,30.2222222222222,35,30.2285714285714,31,27.258064516129,27,26.5925925925926,22,28.5,22,28.3636363636364,22,28.0909090909091,23,27.5217391304348,24,27,26,28.1923076923077,25,28.68,29,30.2758620689655
"045","Omitlán de Juárez","Región Mineral de la Reforma",22,31.8181818181818,22,30.8181818181818,22,31.0454545454545,22,30.9090909090909,21,32.1428571428571,19,30.7368421052632,21,32.5238095238095,21,32.4761904761905,31,32.5483870967742,31,34.4516129032258,31,34.2903225806452,31,34.1290322580645,31,34.1612903225806,31,34.2258064516129,31,34.2903225806452,32,34,31,33.9354838709677,34,32.8823529411765
"046","San Felipe Orizatlán","Región Huejutla",45,27.0666666666667,44,27.2954545454545,44,27.25,44,27.5227272727273,45,27.6444444444444,43,27.1162790697674,44,27.6818181818182,44,27.3863636363636,47,26.0851063829787,44,27.3863636363636,49,26.6122448979592,49,26.6122448979592,49,27.1428571428571,49,27.1224489795918,48,27.5416666666667,48,28.2708333333333,48,28.0208333333333,54,29.1666666666667
"047","Pacula","Región Jacala",11,32.1818181818182,10,34.5,10,34.5,10,34.5,10,34.4,9,32.7777777777778,10,35,10,34.6,16,30.875,15,30.4,16,33.0625,16,32.9375,16,33.1875,16,33.25,16,32.5,16,32.6875,16,32.8125,22,37.9090909090909
"048","Pachuca de Soto","Región Pachuca",115,12.4,117,11.6324786324786,114,11.8684210526316,112,11.9821428571429,117,11.9059829059829,110,11.7,118,12.2627118644068,115,12.3739130434783,113,11.5132743362832,111,12.5765765765766,111,13.1891891891892,113,12.858407079646,115,12.704347826087,116,12.5948275862069,115,13.0608695652174,113,12.5132743362832,115,12.7130434782609,113,13.5663716814159
"049","Pisaflores","Región Jacala",31,31.5161290322581,26,30.0769230769231,26,29.8461538461538,26,29.9615384615385,26,30.1153846153846,22,28.9090909090909,27,30.2962962962963,27,30.1481481481481,32,32.3125,33,33.1212121212121,32,35.84375,32,35.78125,32,36,32,36,32,36.21875,32,36.21875,32,36.09375,37,37.027027027027
"050","Progreso de Obregón","Región Actopan",60,23.1166666666667,60,21.8666666666667,60,22.4,58,22.4827586206897,56,22,52,21.5384615384615,57,22.2105263157895,57,22.0526315789474,61,23.9180327868852,63,23.8730158730159,60,24.6166666666667,60,24.7666666666667,60,24.7333333333333,60,24.6833333333333,61,24.7377049180328,57,25.5614035087719,57,25.5614035087719,56,26.1964285714286
"051","Mineral de la Reforma","Región Mineral de la Reforma",76,15.7368421052632,83,14.0963855421687,84,13.8809523809524,80,14.2125,76,13.7105263157895,70,12.6714285714286,76,13.5789473684211,78,13.474358974359,85,14.2117647058824,81,14.6296296296296,82,14.8658536585366,81,15.2345679012346,84,15.1785714285714,83,14.9397590361446,81,15.1358024691358,87,14.3218390804598,89,13.7078651685393,81,14.5555555555556
"052","San Agustín Tlaxiaca","Región Pachuca",25,24.24,24,25.7083333333333,26,25.2692307692308,25,25.2,30,25.5666666666667,25,23.96,30,25.3,26,22.8076923076923,35,22.3142857142857,31,24.741935483871,37,22.6216216216216,38,22.4210526315789,36,21.6111111111111,35,22.0571428571429,35,21.7714285714286,33,21.0606060606061,31,23.0322580645161,28,21.6785714285714
"053","San Bartolo Tutotepec","Región Tulancingo",23,32,23,31.5217391304348,26,32.7307692307692,25,32.12,25,32.04,23,31.1304347826087,26,32.8461538461538,26,33.4230769230769,35,32.3428571428571,36,32.5,36,33.0277777777778,36,33.1944444444444,36,33.2222222222222,36,33.1666666666667,37,32.6486486486487,35,33.4,36,32.5555555555556,39,32.8974358974359
"054","San Salvador","Región Actopan",34,31.5882352941176,36,32.0277777777778,37,32.027027027027,40,31.55,39,31.9230769230769,36,30.75,41,31.5121951219512,39,31.7692307692308,49,30.2857142857143,51,30.5294117647059,48,30.5833333333333,50,31.02,51,31.0196078431373,51,31.0196078431373,51,30.9607843137255,52,30.9807692307692,52,30.9038461538462,55,32.3636363636364
"055","Santiago de Anaya","Región Actopan",20,30.35,19,31.6315789473684,20,31.5,20,31.7,20,31.3,20,29.7,21,31.047619047619,21,32.6190476190476,38,28.5263157894737,35,30.2857142857143,33,29.0909090909091,33,29,30,29.3666666666667,30,29.4666666666667,31,28.9677419354839,30,29.3666666666667,29,29.8275862068966,38,31.8157894736842
"056","Santiago Tulantepec de Lugo Guerrero","Región Tulancingo",43,23.6976744186047,45,23.9111111111111,45,23.2222222222222,43,23.6976744186047,44,22.7727272727273,41,22.4634146341463,45,23.0222222222222,45,22.4888888888889,56,20.8928571428571,51,21.2549019607843,53,20.4528301886792,53,20.5094339622642,54,20.2592592592593,54,20.2407407407407,53,20.5094339622642,55,20.2545454545455,54,20.537037037037,52,24.3269230769231
"057","Singuilucan","Región Tulancingo",30,29.2,28,28.9285714285714,25,27.28,26,27.8461538461538,24,26.6666666666667,18,22.8333333333333,22,25.6363636363636,21,26.5714285714286,23,26.3913043478261,28,27.7142857142857,27,27.7407407407407,28,27.5714285714286,28,28.3571428571429,28,28.3571428571429,28,28.1785714285714,28,26.25,31,28.3225806451613,45,28.4
"058","Tasquillo","Región Ixmiquilpan",43,29.5116279069767,36,29.9444444444444,37,29.972972972973,38,29.2105263157895,40,29,38,29.6315789473684,39,29.3076923076923,38,29.1052631578947,39,30.5128205128205,42,31.8095238095238,43,32.3023255813954,43,32.3953488372093,43,32.3953488372093,43,32.3720930232558,43,32.4186046511628,44,32.4545454545455,45,31.9777777777778,51,31.3333333333333
"059","Tecozautla","Región Huichapan",47,29.1489361702128,49,27.6734693877551,49,27.8367346938775,50,27.76,50,27.94,42,27.3571428571429,49,27.8979591836735,49,27.6734693877551,48,28.3541666666667,53,27.3962264150943,55,27.2545454545455,55,27.2727272727273,55,27.3818181818182,55,27.3090909090909,55,27.2909090909091,59,27.1186440677966,60,26.7166666666667,69,26.7536231884058
"060","Tenango de Doria","Región Tulancingo",30,31.6666666666667,34,32.7058823529412,34,32.8529411764706,34,32.8823529411765,34,32.8529411764706,29,32.3103448275862,34,32.9705882352941,34,32.9117647058824,32,32.375,32,31.46875,35,32.4857142857143,34,32.1470588235294,35,32.5714285714286,35,32.5428571428571,36,32.0833333333333,38,31.8947368421053,38,31.8421052631579,34,33.5882352941176
"061","Tepeapulco","Región Apan",69,15.3623188405797,68,13.9264705882353,67,13.7164179104478,71,13.7323943661972,69,13.6086956521739,66,13.2878787878788,70,13.9,70,13.9428571428571,76,14.6447368421053,67,14.3432835820896,68,13.1323529411765,67,13.0149253731343,67,12.5522388059701,67,13.1492537313433,68,12.8676470588235,71,12.9859154929577,72,13.0694444444444,70,14.4571428571429
"062","Tepehuacán de Guerrero","Región Zacualtipán",21,34.9523809523809,16,33.3125,16,33.3125,16,34.3125,21,35.6666666666667,19,35.4736842105263,22,34.8181818181818,22,34.6818181818182,26,33.5,27,33.5185185185185,28,34.1428571428571,26,33.6153846153846,26,33.7307692307692,26,33.7692307692308,26,33.8461538461538,26,33.8846153846154,26,33.8076923076923,30,37.3666666666667
"063","Tepeji del Río de Ocampo","Región Tula",47,14.5531914893617,53,14.4716981132075,54,14.3333333333333,53,13.622641509434,54,15.037037037037,50,14.98,51,14.921568627451,52,14.4615384615385,68,12.0294117647059,60,11.5833333333333,60,12.4666666666667,59,12.5593220338983,59,12.5423728813559,59,12.5423728813559,62,13.3225806451613,62,12.8548387096774,59,12.8813559322034,55,14.4
"064","Tepetitlán","Región Tula",21,30.9047619047619,21,31.8571428571429,22,31.9090909090909,21,33.4761904761905,22,32.6818181818182,18,32.6111111111111,22,32.4545454545455,21,32.5238095238095,28,33.5357142857143,28,34,28,33.3928571428571,30,34,29,33.6896551724138,28,33.7857142857143,29,34.7586206896552,29,34.7586206896552,30,34.2,34,36.7647058823529
"065","Tetepango","Región Tula",41,30.6585365853659,39,32.7435897435897,39,32.5897435897436,40,32.45,39,32.7948717948718,35,32.0857142857143,39,33.2051282051282,40,32.525,38,32.7105263157895,38,34.1842105263158,38,34.6052631578947,38,34.7105263157895,38,34.6578947368421,38,34.7105263157895,37,34.7297297297297,39,35.2564102564103,38,35.3157894736842,37,36.6216216216216
"066","Villa de Tezontepec","Región Tizayuca",36,29.0277777777778,35,29.7142857142857,35,29.6,34,28.8235294117647,34,28.8529411764706,31,28.6451612903226,34,29,33,29.4242424242424,50,26.04,42,28.0714285714286,45,28.2,45,28.2,45,28.2222222222222,45,28.1777777777778,45,28.2444444444444,43,26.6511627906977,44,27.1136363636364,44,25.5
"067","Tezontepec de Aldama","Región Tula",51,28.3921568627451,53,27.3396226415094,55,27.3818181818182,55,27.3636363636364,56,27.5178571428571,52,26.4807692307692,57,27.9122807017544,56,28.4464285714286,53,29.4905660377358,58,28.6206896551724,52,30.3461538461538,54,29.6296296296296,55,29.8,55,29.7636363636364,54,29.8888888888889,58,29.4310344827586,57,29.5263157894737,57,31.3859649122807
"068","Tianguistengo","Región Zacualtipán",23,32.4347826086956,27,30.4074074074074,26,30.3461538461538,26,30.5769230769231,27,30.5555555555556,24,29.6666666666667,27,30.6666666666667,27,30.8148148148148,27,30.5555555555556,28,31.9285714285714,29,31.4827586206897,28,32.3214285714286,28,32.3928571428571,28,32.5,28,32.2857142857143,29,32.0344827586207,29,32.3448275862069,29,34.2413793103448
"069","Tizayuca","Región Tizayuca",76,10.8552631578947,78,11.4358974358974,79,11.7341772151899,77,11.4025974025974,77,11.4025974025974,74,10.9054054054054,76,11.5657894736842,76,11.1578947368421,85,13.4235294117647,79,13.4683544303797,80,12.925,80,12.9,80,12.8,80,12.825,82,13.1585365853659,80,12.7,83,12.6144578313253,89,13.6179775280899
"070","Tlahuelilpan","Región Tula",51,26.5686274509804,53,26,51,26.078431372549,54,25.537037037037,54,25.6296296296296,47,25.4468085106383,52,26.6923076923077,50,26.62,46,25.8695652173913,44,27,44,26.0909090909091,44,26.3636363636364,44,26.3409090909091,44,26.3636363636364,44,26.5454545454545,44,27.4772727272727,44,27.3863636363636,52,27.3653846153846
"071","Tlahuiltepa","Región Zacualtipán",18,35.1111111111111,18,37,18,37.0555555555556,18,37.1111111111111,18,36.8888888888889,17,36.8823529411765,18,37.5555555555556,18,37.0555555555556,14,35,14,35.7142857142857,13,37.7692307692308,13,37.8461538461538,13,38.0769230769231,13,38,13,37.7692307692308,12,37.6666666666667,13,37.3076923076923,16,38.8125
